step,train_bce
50,0.690704
100,0.691809
150,0.693597
200,0.693526
250,0.690328
300,0.69294
350,0.692848
400,0.693336
450,0.693308
500,0.695015
550,0.69245
600,0.691898
650,0.693011
700,0.693162
750,0.693007
800,0.693366
850,0.692922
900,0.685257
950,0.694023
1000,0.693287
1050,0.693152
1100,0.693149
1150,0.692773
1200,0.692671
1250,0.691614
1300,0.692975
1350,0.693056
1400,0.693725
1450,0.693149
1500,0.692985
1550,0.693148
1600,0.692694
1650,0.692822
1700,0.693249
1750,0.693145
1800,0.693043
1850,0.694233
1900,0.693635
1950,0.693516
2000,0.692717
