step,train_bce
50,0.693016
100,0.693146
150,0.694291
200,0.692868
250,0.693575
300,0.693486
350,0.693165
400,0.692688
450,0.69334
500,0.693307
550,0.691507
600,0.692688
650,0.692755
700,0.693716
750,0.693169
800,0.692901
850,0.691957
900,0.692349
950,0.693335
1000,0.693837
1050,0.694405
1100,0.693336
1150,0.692895
1200,0.693445
1250,0.69306
1300,0.692905
1350,0.694276
1400,0.692783
1450,0.693043
1500,0.694524
1550,0.693471
1600,0.693561
1650,0.693089
1700,0.692404
1750,0.691895
1800,0.693241
1850,0.692974
1900,0.692804
1950,0.692652
2000,0.693122
