step,train_bce
50,0.693316
100,0.693985
150,0.690385
200,0.693079
250,0.693928
300,0.693423
350,0.692395
400,0.692744
450,0.693499
500,0.69244
550,0.693577
600,0.692497
650,0.693818
700,0.693145
750,0.692856
800,0.696399
850,0.696527
900,0.689149
950,0.689759
1000,0.692176
1050,0.694841
1100,0.692781
1150,0.693391
1200,0.693139
1250,0.692946
1300,0.693069
1350,0.694806
1400,0.69371
1450,0.693123
1500,0.693716
1550,0.693065
1600,0.693201
1650,0.693265
1700,0.69327
1750,0.692985
1800,0.693717
1850,0.695389
1900,0.693294
1950,0.689919
2000,0.693516
