step,train_bce
50,0.693148
100,0.691938
150,0.69311
200,0.692115
250,0.692921
300,0.692925
350,0.691604
400,0.693897
450,0.692908
500,0.6947
550,0.694617
600,0.693472
650,0.687625
700,0.693082
750,0.692377
800,0.693406
850,0.693356
900,0.693288
950,0.69403
1000,0.694665
1050,0.692048
1100,0.694096
1150,0.693052
1200,0.693082
1250,0.694205
1300,0.693277
1350,0.693564
1400,0.69391
1450,0.694065
1500,0.692842
1550,0.693367
1600,0.692956
1650,0.690225
1700,0.694358
1750,0.694137
1800,0.693384
1850,0.693174
1900,0.692691
1950,0.690861
2000,0.692244
