step,train_bce
50,0.693278
100,0.6934
150,0.693213
200,0.690217
250,0.693298
300,0.693848
350,0.693215
400,0.693061
450,0.696267
500,0.692919
550,0.692943
600,0.692657
650,0.695291
700,0.693674
750,0.693279
800,0.69298
850,0.693227
900,0.694444
950,0.693237
1000,0.692937
1050,0.693207
1100,0.692672
1150,0.695714
1200,0.69178
1250,0.693056
1300,0.694158
1350,0.694472
1400,0.692799
1450,0.691706
1500,0.692554
1550,0.693125
1600,0.693129
1650,0.69395
1700,0.693876
1750,0.693029
1800,0.693785
1850,0.693122
1900,0.692352
1950,0.693051
2000,0.69365
