epoch,loss
470,119.722511
471,119.557671
472,119.073456
473,118.933685
474,119.528114
475,119.349609
476,118.853142
477,118.747169
478,119.389832
479,119.223572
480,118.701920
481,118.579369
482,119.231308
483,119.054893
484,118.508240
485,118.399063
486,119.090302
487,118.919678
488,118.354515
489,118.240799
490,118.940781
491,118.763672
492,118.184296
493,118.075859
494,118.799049
495,118.626221
496,118.030968
497,117.920815
498,118.660774
499,118.484253
500,117.871582
501,117.764717
502,118.525528
503,118.349625
504,117.722900
505,117.615608
506,118.391312
507,118.213821
508,117.572624
509,117.467285
510,118.261665
511,118.084061
512,117.428146
513,117.323006
514,118.133240
515,117.954292
516,117.285034
517,117.181282
518,118.007912
519,117.828430
520,117.145500
521,117.042130
522,117.884308
523,117.703934
524,117.007965
525,116.905701
526,117.763016
527,117.581764
528,116.873245
529,116.771500
530,117.643333
531,117.461456
532,116.740585
533,116.639610
534,117.526062
535,117.343330
536,116.609924
537,116.509598
538,117.410263
539,117.226761
540,116.481422
541,116.381737
542,117.296173
543,117.111908
544,116.354599
545,116.255508
546,117.183876
547,116.998886
548,116.229462
549,116.130981
550,117.073105
551,116.887291
552,116.105942
553,116.008057
554,116.963699
555,116.777115
556,115.983932
557,115.886589
558,116.855759
559,116.668419
560,115.863258
561,115.766464
562,116.749199
563,116.561028
564,115.743927
565,115.647667
566,116.643799
567,116.454819
568,115.625862
569,115.530083
570,116.539635
571,116.349838
572,115.508911
573,115.413635
574,116.436661
575,116.246017
576,115.393082
577,115.298286
578,116.334717
579,116.143211
580,115.278305
581,115.183968
582,116.233841
583,116.041473
584,115.164505
585,115.070625
586,116.133995
587,115.940727
588,115.051666
589,114.958229
590,116.035080
591,115.840919
592,114.939735
593,114.846718
594,115.937103
595,115.742035
596,114.828667
597,114.736069
598,115.840034
599,115.644035
600,114.718430
601,114.626236
602,115.743843
603,115.546898
604,114.608986
605,114.517197
606,115.648483
607,115.450584
608,114.500313
609,114.408913
610,115.553940
611,115.355080
612,114.392380
613,114.301361
614,115.460190
615,115.260345
616,114.285156
617,114.194511
618,115.367241
619,115.166389
620,114.178627
621,114.088341
622,115.275032
623,115.073166
624,114.072754
625,113.982841
626,115.183548
627,114.980675
628,113.967537
629,113.877983
630,115.092827
631,114.888901
632,113.862946
633,113.773720
634,115.002800
635,114.797829
636,113.758942
637,113.670067
638,114.913467
639,114.707436
640,113.655533
641,113.567001
642,114.824821
643,114.617691
644,113.552704
645,113.464500
646,114.736847
647,114.528648
648,113.450424
649,113.362541
650,114.649544
651,114.440216
652,113.348679
653,113.261116
654,114.562881
655,114.352448
656,113.247444
657,113.160225
658,114.476883
659,114.265282
660,113.146729
661,113.059814
662,114.391502
663,114.178764
664,113.046509
665,112.959923
666,114.306763
667,114.092850
668,112.946777
669,112.860489
670,114.222649
671,114.007530
672,112.847519
673,112.761551
674,114.139130
675,113.922821
676,112.748718
677,112.663040
678,114.056213
679,113.838684
680,112.650375
681,112.565002
682,113.973907
683,113.755142
684,112.552475
685,112.467392
686,113.892204
687,113.672188
688,112.455002
689,112.370224
690,113.811089
691,113.589790
692,112.357956
693,112.273460
694,113.730545
695,113.507973
696,112.261314
697,112.177124
698,113.650620
699,113.426712
700,112.165085
701,112.081192
702,113.571251
703,113.346024
704,112.069275
705,111.985657
706,113.492462
707,113.265892
708,111.973839
709,111.890503
710,113.414253
711,113.186302
712,111.878799
713,111.795738
714,113.336609
715,113.107277
716,111.784134
717,111.701363
718,113.259544
719,113.028809
720,111.689835
721,111.607338
722,113.183037
723,112.950882
724,111.595909
725,111.513687
726,113.107140
727,112.873512
728,111.502342
729,111.420403
730,113.031769
731,112.796677
732,111.409134
733,111.327469
734,112.956970
735,112.720398
736,111.316261
737,111.234879
738,112.882751
739,112.644653
740,111.223740
741,111.142616
742,112.809105
743,112.569473
744,111.131561
745,111.050705
746,112.736015
747,112.494812
748,111.039726
749,110.959129
750,112.663506
751,112.420738
752,110.948196
753,110.867882
754,112.591553
755,112.347153
756,110.857002
757,110.776939
758,112.520187
759,112.274185
760,110.766121
761,110.686317
762,112.449402
763,112.201706
764,110.675568
765,110.596016
766,112.379196
767,112.129845
768,110.585281
769,110.506012
770,112.309525
771,112.058403
772,110.495361
773,110.416321
774,112.240509
775,111.987724
776,110.405655
777,110.326897
778,112.171989
779,111.917320
780,110.316368
781,110.237831
782,112.104179
783,111.847893
784,110.227188
785,110.148972
786,112.036758
787,111.778351
788,110.138580
789,110.060501
790,111.970230
791,111.710419
792,110.049850
793,109.972160
794,111.903824
795,111.641479
796,109.962074
797,109.884354
798,111.838753
799,111.575615
800,109.873672
801,109.796478
802,111.773041
803,111.506393
804,109.787331
805,109.709557
806,111.709831
807,111.444283
808,109.699387
809,109.622185
810,111.643730
811,111.372826
812,109.617317
813,109.537231
814,111.583031
815,111.319649
816,109.533279
817,109.451622
818,111.512695
819,111.242744
820,109.471375
821,109.375076
822,111.452888
823,111.216415
824,109.420456
825,109.301544
826,111.361099
827,111.139572
828,109.475891
829,109.283615
830,111.267487
831,111.171936
832,109.603073
833,109.293121
834,111.069122
835,111.072952
836,110.058945
837,109.671997
838,110.787682
839,110.697578
840,109.922409
841,109.786499
842,110.573761
843,110.143326
844,109.657761
845,109.790070
846,110.414299
847,109.924652
848,109.344765
849,109.295189
850,110.077713
851,109.898346
852,109.514969
853,109.279968
854,109.674011
855,109.537117
856,109.562645
857,109.413239
858,109.582466
859,109.365578
860,109.389015
861,109.292557
862,109.533951
863,109.336266
864,109.357216
865,109.216843
866,109.364105
867,109.229813
868,109.361893
869,109.191071
870,109.274170
871,109.144615
872,109.282288
873,109.143486
874,109.220551
875,109.068100
876,109.225159
877,109.098305
878,109.148102
879,109.009544
880,109.164986
881,109.027306
882,109.090256
883,108.961678
884,109.106422
885,108.971786
886,109.017822
887,108.892776
888,109.054550
889,108.919304
890,108.958565
891,108.836563
892,108.984856
893,108.856064
894,108.902519
895,108.777725
896,108.924255
897,108.798630
898,108.840096
899,108.719452
900,108.858925
901,108.732864
902,108.783714
903,108.664261
904,108.793541
905,108.670349
906,108.721313
907,108.603539
908,108.729561
909,108.606171
910,108.662750
911,108.546486
912,108.660896
913,108.540085
914,108.602905
915,108.486343
916,108.594788
917,108.475021
918,108.542778
919,108.427521
920,108.525360
921,108.406891
922,108.483803
923,108.368301
924,108.456963
925,108.339920
926,108.423080
927,108.308350
928,108.387512
929,108.271118
930,108.363869
931,108.249207
932,108.317459
933,108.202492
934,108.303474
935,108.188919
936,108.247620
937,108.133316
938,108.243896
939,108.129471
940,108.176735
941,108.063629
942,108.184036
943,108.069359
944,108.106346
945,107.994072
946,108.124283
947,108.009659
948,108.035202
949,107.923859
950,108.064835
951,107.949852
952,107.964363
953,107.853935
954,108.005188
955,107.890106
956,107.893219
957,107.783592
958,107.946014
959,107.830559
960,107.822144
961,107.713425
962,107.886703
963,107.770943
964,107.751129
965,107.643158
966,107.827744
967,107.711655
968,107.680046
969,107.572945
970,107.768852
971,107.652336
972,107.609169
973,107.502823
974,107.710190
975,107.593292
976,107.538269
977,107.432716
978,107.651703
979,107.534340
980,107.467590
981,107.362793
982,107.593384
983,107.475601
984,107.396973
985,107.292915
986,107.535316
987,107.417015
988,107.326553
989,107.223244
990,107.477386
991,107.358604
992,107.256271
993,107.153671
994,107.419724
995,107.300415
996,107.186172
997,107.084282
998,107.362244
999,107.242386
