epoch,loss
0,206.725281
1,191.705200
2,186.002548
3,184.405457
4,183.515656
5,182.765488
6,181.885880
7,180.632843
8,179.118454
9,177.506439
10,175.830597
11,174.109467
12,172.282013
13,170.340179
14,168.255035
15,165.983856
16,163.491165
17,161.059296
18,158.582214
19,156.788849
20,154.455429
21,152.677338
22,151.561890
23,149.591949
24,148.406265
25,147.482758
26,146.031021
27,145.544708
28,145.132416
29,144.671112
30,145.199539
31,144.330551
32,145.246826
33,143.946457
34,144.972244
35,143.483521
36,144.191971
37,143.496063
38,143.373260
39,143.791489
40,142.805664
41,144.310135
42,142.464539
43,144.469543
44,142.559067
45,141.904312
46,148.005173
47,144.574585
48,146.907059
49,148.589355
50,141.028915
51,141.130768
52,145.163055
53,141.513474
54,150.756149
55,154.621887
56,141.506317
57,160.415634
58,179.193512
59,161.861603
60,139.937378
61,181.991592
62,228.699615
63,221.761337
64,175.212479
65,140.197174
66,177.165619
67,228.115448
68,233.877823
69,198.269135
70,154.735794
71,140.722366
72,149.891281
73,149.953857
74,142.125687
75,141.122330
76,143.998550
77,141.536911
78,139.792175
79,140.151901
80,139.502060
81,139.400970
82,139.675354
83,139.170227
84,140.428513
85,140.774048
86,138.926987
87,140.816315
88,142.908493
89,140.867264
90,138.394119
91,142.719238
92,147.360138
93,145.960052
94,140.521652
95,138.384155
96,139.984634
97,139.271301
98,137.610962
99,140.493835
100,143.432846
101,142.040298
102,138.528030
103,138.786621
104,140.936996
105,140.131287
106,137.664062
107,138.050674
108,139.541885
109,138.765930
110,137.086075
111,138.198196
112,139.906738
113,139.242508
114,137.287598
115,137.113052
116,137.982681
117,137.567703
118,136.608780
119,137.445343
120,138.603058
121,138.120132
122,136.708618
123,136.533798
124,137.148773
125,136.832672
126,136.062149
127,136.591476
128,137.421356
129,137.023895
130,135.911911
131,135.831635
132,136.371216
133,136.075806
134,135.301880
135,135.625443
136,136.317245
137,135.946487
138,134.953247
139,134.983429
140,135.549164
141,135.216049
142,134.388016
143,134.599457
144,135.181335
145,134.812698
146,133.925797
147,134.043777
148,134.586258
149,134.280930
150,133.430878
151,133.605301
152,134.132751
153,133.846420
154,132.928436
155,133.237228
156,133.679993
157,133.528137
158,132.478256
159,132.801727
160,133.230606
161,133.153122
162,132.008026
163,132.217560
164,132.824356
165,132.525238
166,131.603851
167,131.813721
168,132.390457
169,132.124680
170,131.164917
171,131.353577
172,131.986710
173,131.670761
174,130.808395
175,131.239349
176,131.706238
177,131.600037
178,130.497177
179,130.662750
180,131.142303
181,130.901840
182,130.067184
183,131.233414
184,131.132263
185,131.687439
186,129.798218
187,130.129013
188,131.734634
189,130.436966
190,130.792542
191,131.762436
192,129.835464
193,131.274612
194,129.050873
195,140.659424
196,140.033890
197,130.506622
198,134.359970
199,133.587387
200,131.916824
201,139.643494
202,134.516968
203,128.587753
204,129.350708
205,129.474243
206,129.115967
207,128.416122
208,129.234329
209,131.649414
210,131.015991
211,128.372284
212,128.244568
213,128.785431
214,128.079605
215,127.590378
216,128.752350
217,130.752869
218,129.894836
219,127.397438
220,128.410080
221,130.760345
222,130.038132
223,127.406807
224,127.297112
225,128.174988
226,127.340591
227,126.504608
228,127.585526
229,129.089264
230,128.478989
231,126.502541
232,126.619080
233,128.062485
234,127.625778
235,125.994667
236,126.379501
237,127.477005
238,126.801559
239,125.516586
240,126.349518
241,127.503387
242,126.932442
243,125.513908
244,125.504784
245,126.101402
246,125.795166
247,125.039192
248,125.809258
249,127.061844
250,126.469322
251,124.957123
252,125.102737
253,125.639931
254,125.305481
255,124.619232
256,125.068352
257,126.107536
258,125.450150
259,124.316986
260,124.604050
261,125.232193
262,125.017426
263,124.110565
264,124.285286
265,124.944260
266,124.516098
267,123.749931
268,124.133720
269,124.852409
270,124.503944
271,123.529350
272,123.748703
273,124.212372
274,124.145844
275,123.121284
276,123.782837
277,124.105438
278,124.125824
279,122.978043
280,123.677315
281,123.710732
282,124.079689
283,122.664536
284,124.151169
285,123.419624
286,124.240265
