epoch,loss
159,134.062103
160,133.902008
161,133.922043
162,133.766266
163,133.818512
164,133.659210
165,133.689423
166,133.533630
167,133.576599
168,133.418182
169,133.459259
170,133.303467
171,133.336639
172,133.179260
173,133.231857
174,133.076111
175,133.098999
176,132.942703
177,133.007507
178,132.851837
179,132.863983
180,132.708893
181,132.786484
182,132.630875
183,132.631958
184,132.478165
185,132.569046
186,132.413589
187,132.403244
188,132.250839
189,132.355469
190,132.200165
191,132.178162
192,132.027206
193,132.145981
194,131.990814
195,131.956940
196,131.807495
197,131.940781
198,131.785736
199,131.739838
200,131.591858
201,131.739929
202,131.584961
203,131.526932
204,131.380417
205,131.543503
206,131.388489
207,131.318329
208,131.173157
209,131.351410
210,131.196228
211,131.113922
212,130.969910
213,131.163574
214,131.007919
215,130.913666
216,130.770508
217,130.979782
218,130.823273
219,130.717361
220,130.574631
221,130.799713
222,130.641937
223,130.524780
224,130.382034
225,130.622864
226,130.463501
227,130.335419
228,130.192535
229,130.448395
230,130.287766
231,130.148529
232,130.006271
233,130.275116
234,130.114853
235,129.962906
236,129.823593
237,130.102219
238,129.945251
239,129.777924
240,129.644287
241,129.931015
242,129.778748
243,129.595154
244,129.466248
245,129.764969
246,129.613144
247,129.417786
248,129.287018
249,129.603928
250,129.446152
251,129.244476
252,129.108597
253,129.441132
254,129.280197
255,129.068405
256,128.934387
257,129.276138
258,129.118164
259,128.891510
260,128.761459
261,129.115799
262,128.957642
263,128.719376
264,128.590057
265,128.957077
266,128.799164
267,128.547989
268,128.419983
269,128.800629
270,128.641174
271,128.379044
272,128.250137
273,128.643646
274,128.483749
275,128.209091
276,128.081863
277,128.488297
278,128.327942
279,128.041107
280,127.914917
281,128.334366
282,128.173172
283,127.874580
284,127.748222
285,128.180420
286,128.018600
287,127.707870
288,127.582878
289,128.027893
290,127.865303
291,127.542923
292,127.417999
293,127.875679
294,127.712105
295,127.378143
296,127.255264
297,127.727036
298,127.559853
299,127.217346
300,127.097389
301,127.591293
302,127.407082
303,127.067497
304,126.984406
305,127.582657
306,127.250443
307,127.024399
308,127.145988
309,128.129410
310,127.100288
311,127.770195
312,127.766098
313,127.020859
314,127.295242
315,127.891533
316,126.985764
317,127.676910
318,126.799850
319,126.897995
320,127.002525
321,126.413956
322,126.585793
323,126.891876
324,126.689247
325,126.626793
326,126.200935
327,126.811096
328,126.292786
329,126.500076
330,126.131500
331,126.367630
332,126.177429
333,126.136444
334,126.076546
335,126.071136
336,125.997795
337,126.027771
338,125.900925
339,125.963814
340,125.753418
341,125.961838
342,125.738609
343,125.783592
344,125.597275
345,125.763672
346,125.628075
347,125.558701
348,125.442894
349,125.625656
350,125.480057
351,125.420410
352,125.265564
353,125.492065
354,125.335068
355,125.249046
356,125.123375
357,125.336899
358,125.199638
359,125.094238
360,124.956429
361,125.203400
362,125.046707
363,124.938446
364,124.806259
365,125.050125
366,124.905533
367,124.779190
368,124.647148
369,124.908714
370,124.759262
371,124.622955
372,124.496246
373,124.764381
374,124.616211
375,124.471024
376,124.339119
377,124.619766
378,124.470848
379,124.312958
380,124.185165
381,124.477074
382,124.326752
383,124.159409
384,124.032455
385,124.334137
386,124.184189
387,124.006264
388,123.877876
389,124.191109
390,124.040443
391,123.851227
392,123.724564
393,124.049187
394,123.897942
395,123.697861
396,123.571960
397,123.908165
398,123.755852
399,123.545334
400,123.419464
401,123.767029
402,123.614105
403,123.392532
404,123.267853
405,123.626839
406,123.473007
407,123.241211
408,123.116371
409,123.486595
410,123.331589
411,123.089615
412,122.966965
413,123.348724
414,123.190712
415,122.941605
416,122.820137
417,123.214706
418,123.048759
419,122.797577
420,122.689011
421,123.106987
422,122.904762
423,122.680740
424,122.608032
425,123.095703
426,122.750626
427,122.666962
428,122.769974
429,123.269104
430,122.555893
431,122.910767
432,122.884659
433,122.690331
434,122.374039
435,123.083160
436,122.441032
437,122.372116
438,122.760345
439,123.704498
440,122.536552
441,123.605675
442,123.062424
443,122.111351
444,122.839760
445,123.219131
446,122.721596
447,122.796143
448,121.897385
449,122.201263
450,122.258102
451,121.606033
452,121.710648
453,122.297646
454,122.007828
455,121.810715
456,121.401222
457,122.058815
458,121.622025
459,121.627892
460,121.340446
461,121.649712
462,121.465591
463,121.347618
464,121.252289
465,121.408615
466,121.290390
467,121.227379
468,121.110092
469,121.268250
470,121.097893
471,121.144341
472,120.971275
473,121.119896
474,120.940041
475,121.006668
476,120.852715
477,120.947037
478,120.808624
479,120.851433
480,120.727348
481,120.796875
482,120.667618
483,120.722473
484,120.582779
485,120.670654
486,120.521370
487,120.589966
488,120.440231
489,120.530411
490,120.387299
491,120.439316
492,120.303345
493,120.388161
494,120.253967
495,120.295898
496,120.160812
497,120.256630
498,120.119080
499,120.154907
500,120.019913
501,120.122208
502,119.987846
503,120.010918
504,119.878784
505,119.990166
506,119.854034
507,119.870110
508,119.735275
509,119.858223
510,119.720451
511,119.726166
512,119.593231
513,119.724747
514,119.587967
515,119.582626
516,119.450607
517,119.593185
518,119.455833
519,119.439713
520,119.308624
521,119.461761
522,119.324310
523,119.297089
524,119.166122
525,119.331177
526,119.192375
527,119.154533
528,119.023926
529,119.200157
530,119.061081
531,119.011765
532,118.882187
533,119.069778
534,118.930351
535,118.869652
536,118.740860
537,118.939957
538,118.800018
539,118.728027
540,118.599586
541,118.810577
542,118.669739
543,118.586594
544,118.458641
545,118.681259
546,118.539909
547,118.445297
548,118.318146
549,118.552383
550,118.410561
551,118.304474
552,118.178001
553,118.423965
554,118.281479
555,118.164093
556,118.038086
557,118.295769
558,118.152626
559,118.023903
560,117.898544
561,118.167831
562,118.024132
563,117.884048
564,117.759354
565,118.040283
566,117.895958
567,117.744591
568,117.620430
569,117.912979
570,117.767998
571,117.605415
572,117.481827
573,117.785919
574,117.640320
575,117.466530
576,117.343575
577,117.659164
578,117.512970
579,117.328011
580,117.205589
581,117.532700
582,117.385818
583,117.189789
584,117.067902
585,117.406448
586,117.258942
587,117.051834
588,116.930550
589,117.280502
590,117.132355
591,116.914238
592,116.793472
593,117.154800
594,117.005997
595,116.776947
596,116.656708
597,117.029350
598,116.879898
599,116.639938
600,116.520248
601,116.904175
602,116.754074
603,116.503281
604,116.384079
605,116.779266
606,116.628494
607,116.366920
608,116.248245
609,116.654640
610,116.503212
611,116.230881
612,116.112694
613,116.530281
614,116.378189
615,116.095161
616,115.977478
617,116.406204
618,116.253448
619,115.959793
620,115.842598
621,116.282402
622,116.128990
623,115.824730
624,115.708023
625,116.158897
626,116.004807
627,115.690018
628,115.573799
629,116.035698
630,115.880936
631,115.555656
632,115.439880
633,115.912781
634,115.757355
635,115.421631
636,115.306335
637,115.790207
638,115.634094
639,115.287941
640,115.173103
641,115.667900
642,115.511131
643,115.154602
644,115.040245
645,115.545929
646,115.388481
647,115.021652
648,114.907700
649,115.424255
650,115.266144
651,114.889015
652,114.775551
653,115.302956
654,115.144165
655,114.756790
656,114.643692
657,115.181885
658,115.022423
659,114.624847
660,114.512299
661,115.061348
662,114.901115
663,114.493446
664,114.381126
665,114.940773
666,114.779968
667,114.362152
668,114.250710
669,114.821457
670,114.659477
671,114.232025
672,114.120392
673,114.701576
674,114.538620
675,114.102020
676,113.993576
677,114.589050
678,114.419403
679,113.979584
680,113.872757
681,114.487305
682,114.297714
683,113.876427
684,113.806496
685,114.488144
686,114.178352
687,113.891716
688,113.864357
689,114.598381
690,114.084229
691,114.227196
692,114.111740
693,114.008934
694,113.981354
695,114.227226
696,113.611732
697,114.109833
698,113.756126
699,113.708916
700,113.832855
701,113.534737
702,113.353661
703,113.892975
704,113.480942
705,113.501801
706,113.354324
707,113.542496
708,113.462112
709,113.299911
710,113.076027
711,113.445786
712,113.214600
713,113.140808
714,113.040024
715,113.219849
716,113.099327
717,113.047821
718,112.883850
719,113.108772
720,112.935547
721,112.921638
722,112.815765
723,112.937485
724,112.809456
725,112.831940
726,112.684418
727,112.819283
728,112.667297
729,112.709862
730,112.586899
731,112.671394
732,112.538605
733,112.607697
734,112.472160
735,112.546524
736,112.414215
737,112.491829
738,112.369202
739,112.418777
740,112.287186
741,112.388771
742,112.253853
743,112.294571
744,112.164604
745,112.272728
746,112.144241
747,112.169098
748,112.040199
749,112.163681
750,112.033035
751,112.045189
752,111.919739
753,112.052330
754,111.921898
755,111.924210
756,111.796364
757,111.941666
758,111.809807
759,111.800537
760,111.675385
761,111.830048
762,111.698471
763,111.679047
764,111.554733
765,111.719315
766,111.587967
767,111.557976
768,111.433853
769,111.609505
770,111.476471
771,111.437256
772,111.313416
773,111.498718
774,111.365761
775,111.316315
776,111.193657
777,111.388840
778,111.255737
779,111.196320
780,111.074425
781,111.279633
782,111.145805
783,111.077065
784,110.955177
785,111.170456
786,111.036026
787,110.957680
788,110.836609
789,111.061600
790,110.926933
791,110.838905
792,110.718605
793,110.953400
794,110.818283
795,110.720825
796,110.600883
797,110.845520
798,110.709816
799,110.603058
800,110.483673
801,110.737953
802,110.601883
803,110.485703
804,110.366997
805,110.630920
806,110.494431
807,110.368942
808,110.250717
809,110.524315
810,110.387291
811,110.252625
812,110.134926
813,110.418022
814,110.280563
815,110.136719
816,110.019646
817,110.312202
818,110.174347
819,110.021378
820,109.904816
821,110.206833
822,110.068466
823,109.906502
824,109.790413
825,110.101799
826,109.962982
827,109.792046
828,109.676529
829,109.997208
830,109.857979
831,109.678093
832,109.563118
833,109.893066
834,109.753357
835,109.564636
836,109.450127
837,109.789291
838,109.649132
839,109.451614
840,109.337624
841,109.685944
842,109.545349
843,109.339066
844,109.225586
845,109.583023
846,109.441971
847,109.226990
848,109.113968
849,109.480507
850,109.338997
851,109.115364
852,109.002838
853,109.378410
854,109.236450
855,109.004204
856,108.892166
857,109.276749
858,109.134315
859,108.893509
860,108.781929
861,109.175484
862,109.032608
863,108.783249
864,108.672134
865,109.074661
866,108.931328
867,108.673454
868,108.562805
869,108.974251
870,108.830452
871,108.564102
872,108.453911
873,108.874260
874,108.730003
875,108.455200
876,108.345451
877,108.774689
878,108.629982
879,108.346741
880,108.237450
881,108.675552
882,108.530373
883,108.238739
884,108.129875
885,108.576843
886,108.431190
887,108.131157
888,108.022758
889,108.478539
890,108.332413
891,108.024048
892,107.916061
893,108.380676
894,108.234085
895,107.917343
896,107.809784
897,108.283249
898,108.136169
899,107.811081
900,107.703964
901,108.186241
902,108.038681
903,107.705261
904,107.598549
905,108.089653
906,107.941620
907,107.599876
908,107.493561
909,107.993484
910,107.844978
911,107.494904
912,107.389015
913,107.897758
914,107.748756
915,107.390373
916,107.284889
917,107.802452
918,107.652962
919,107.286255
920,107.181175
921,107.707573
922,107.557587
923,107.182564
924,107.077881
925,107.613121
926,107.462631
927,107.079300
928,106.975029
929,107.519089
930,107.368111
931,106.976448
932,106.872574
933,107.425491
934,107.274010
935,106.874008
936,106.770531
937,107.332336
938,107.180336
939,106.772003
940,106.668892
941,107.239578
942,107.087074
943,106.670395
944,106.567673
945,107.147263
946,106.994225
947,106.569214
948,106.466866
949,107.055344
950,106.901825
951,106.468430
952,106.366455
953,106.963890
954,106.809830
955,106.368050
956,106.266464
957,106.872849
958,106.718262
959,106.268082
960,106.166862
961,106.782234
962,106.627106
963,106.168518
964,106.067673
965,106.692039
966,106.536392
967,106.069366
968,105.968887
969,106.602287
970,106.446083
971,105.970604
972,105.870483
973,106.512955
974,106.356201
975,105.872238
976,105.772484
977,106.424057
978,106.266754
979,105.774277
980,105.674881
981,106.335594
982,106.177727
983,105.676712
984,105.577675
985,106.247551
986,106.089127
987,105.579529
988,105.480843
989,106.159950
990,106.000961
991,105.482750
992,105.384407
993,106.072784
994,105.913208
995,105.386368
996,105.288361
997,105.986053
998,105.825912
999,105.290352
