epoch,loss
516,113.583473
517,112.874298
518,112.994354
519,113.811111
520,112.971024
521,112.672379
522,113.511055
523,112.788528
524,112.713707
525,113.811798
526,112.975159
527,112.411789
528,113.655708
529,112.955032
530,112.403481
531,113.962090
532,113.259575
533,112.171097
534,114.125916
535,113.688927
536,111.996407
537,114.131081
538,114.040382
539,111.929680
540,114.698845
541,115.304008
542,111.712029
543,113.992653
544,115.436302
545,111.986153
546,113.633713
547,116.135330
548,112.147736
549,112.733040
550,114.874100
551,113.063858
552,112.069519
553,112.543747
554,112.998512
555,112.233795
556,111.084915
557,111.704666
558,112.255386
559,111.090683
560,111.185318
561,112.368164
562,111.931068
563,111.107292
564,111.247803
565,111.131744
566,111.358162
567,111.568413
568,110.656921
569,110.797211
570,111.251373
571,110.377205
572,110.588684
573,111.272484
574,110.531052
575,110.397537
576,110.911255
577,110.333054
578,110.359238
579,110.776596
580,110.086510
581,110.198875
582,110.716827
583,109.952324
584,109.960480
585,110.526718
586,109.851181
587,109.850998
588,110.500404
589,109.835564
590,109.678528
591,110.271553
592,109.692009
593,109.598442
594,110.341652
595,109.682106
596,109.399857
597,110.203773
598,109.626534
599,109.292709
600,110.349205
601,109.739174
602,109.122009
603,110.374504
604,109.859428
605,109.014763
606,110.613068
607,110.155937
608,108.874649
609,110.921417
610,110.603027
611,108.746902
612,111.317223
613,111.343765
614,108.582947
615,111.830009
616,112.428162
617,108.442688
618,112.251617
619,113.856964
620,108.393478
621,112.337196
622,115.397865
623,108.388390
624,111.968658
625,116.138611
626,108.392426
627,111.504807
628,115.348663
629,109.837280
630,107.991753
631,110.079544
632,107.620377
633,110.854813
634,107.498192
635,108.418678
636,110.700119
637,108.039024
638,107.408371
639,109.307899
640,110.954079
641,110.445572
642,107.838356
643,107.525070
644,109.097778
645,111.136734
646,111.624428
647,110.274307
648,108.079193
649,106.659225
650,106.577873
651,107.582558
652,108.292137
653,108.957390
654,108.760857
655,107.925186
656,106.936600
657,107.091644
658,106.815048
659,106.262589
660,106.487198
661,107.861183
662,107.708588
663,106.550629
664,106.149582
665,107.157944
666,106.831192
667,105.861519
668,105.926079
669,107.257591
670,107.050865
671,105.968033
672,105.732307
673,106.880905
674,106.629150
675,105.592949
676,105.563522
677,106.893600
678,106.667831
679,105.569901
680,105.417709
681,106.618256
682,106.373924
683,105.383896
684,105.318542
685,106.518936
686,106.298004
687,105.310181
688,105.183426
689,106.343864
690,106.131088
691,105.162903
692,105.077843
693,106.262192
694,106.043655
695,105.061478
696,104.953850
697,106.106987
698,105.894974
699,104.951714
700,104.860115
701,105.997528
702,105.786911
703,104.840042
704,104.738281
705,105.878235
706,105.675705
707,104.729622
708,104.635155
709,105.775330
710,105.566200
711,104.617348
712,104.521515
713,105.654739
714,105.450897
715,104.513123
716,104.417923
717,105.544670
718,105.340927
719,104.400284
720,104.305618
721,105.437248
722,105.235039
723,104.292664
724,104.198273
725,105.326981
726,105.123276
727,104.184341
728,104.090889
729,105.215759
730,105.013626
731,104.077553
732,103.983437
733,105.107231
734,104.905853
735,103.969803
736,103.876389
737,105.000069
738,104.798164
739,103.863686
740,103.770355
741,104.890900
742,104.689461
743,103.758842
744,103.665558
745,104.783356
746,104.582565
747,103.653915
748,103.560707
749,104.677399
750,104.476860
751,103.550087
752,103.457047
753,104.571381
754,104.370934
755,103.447327
756,103.354416
757,104.465843
758,104.265968
759,103.345253
760,103.252365
761,104.361740
762,104.162315
763,103.243790
764,103.151062
765,104.258408
766,104.059196
767,103.143265
768,103.050667
769,104.155457
770,103.956711
771,103.043503
772,102.951012
773,104.053543
774,103.855270
775,102.944275
776,102.851929
777,103.952560
778,103.754631
779,102.845779
780,102.753593
781,103.852135
782,103.654549
783,102.747971
784,102.655914
785,103.752426
786,103.555298
787,102.650711
788,102.558792
789,103.653572
790,103.456802
791,102.554016
792,102.462265
793,103.555328
794,103.358887
795,102.457924
796,102.366325
797,103.457695
798,103.261612
799,102.362381
800,102.270920
801,103.360718
802,103.164993
803,102.267342
804,102.176033
805,103.264366
806,103.068947
807,102.172829
808,102.081665
809,103.168541
810,102.973427
811,102.078835
812,101.987816
813,103.073296
814,102.878502
815,101.985329
816,101.894455
817,102.978607
818,102.784103
819,101.892319
820,101.801605
821,102.884438
822,102.690201
823,101.799820
824,101.709213
825,102.790764
826,102.596825
827,101.707779
828,101.617317
829,102.697617
830,102.503952
831,101.616226
832,101.525879
833,102.604958
834,102.411552
835,101.525124
836,101.434914
837,102.512772
838,102.319626
839,101.434502
840,101.344421
841,102.421066
842,102.228180
843,101.344337
844,101.254387
845,102.329826
846,102.137192
847,101.254631
848,101.164787
849,102.239044
850,102.046661
851,101.165382
852,101.075661
853,102.148727
854,101.956589
855,101.076561
856,100.986954
857,102.058861
858,101.866989
859,100.988197
860,100.898697
861,101.969437
862,101.777809
863,100.900253
864,100.810867
865,101.880463
866,101.689072
867,100.812729
868,100.723473
869,101.791916
870,101.600769
871,100.725632
872,100.636490
873,101.703804
874,101.512886
875,100.638977
876,100.549927
877,101.616112
878,101.425438
879,100.552711
880,100.463783
881,101.528839
882,101.338394
883,100.466850
884,100.378044
885,101.441986
886,101.251770
887,100.381409
888,100.292709
889,101.355545
890,101.165581
891,100.296341
892,100.207756
893,101.269501
894,101.079750
895,100.211693
896,100.123199
897,101.183853
898,100.994339
899,100.127441
900,100.039047
901,101.098595
902,100.909309
903,100.043564
904,99.955284
905,101.013733
906,100.824677
907,99.960060
908,99.871902
909,100.929260
910,100.740425
911,99.876945
912,99.788895
913,100.845161
914,100.656548
915,99.794220
916,99.706253
917,100.761444
918,100.573051
919,99.711853
920,99.624001
921,100.678101
922,100.489937
923,99.629868
924,99.542114
925,100.595116
926,100.407188
927,99.548241
928,99.460594
929,100.512512
930,100.324776
931,99.466972
932,99.379440
933,100.430237
934,100.242737
935,99.386086
936,99.298653
937,100.348343
938,100.161057
939,99.305550
940,99.218216
941,100.266800
942,100.079742
943,99.225372
944,99.138145
945,100.185608
946,99.998749
947,99.145546
948,99.058418
949,100.104759
950,99.918144
951,99.066086
952,98.979050
953,100.024269
954,99.837860
955,98.986969
956,98.900024
957,99.944107
958,99.757927
959,98.908188
960,98.821358
961,99.864288
962,99.678314
963,98.829773
964,98.743042
965,99.784813
966,99.599060
967,98.751686
968,98.665047
969,99.705666
970,99.520149
971,98.673943
972,98.587402
973,99.626877
974,99.441551
975,98.596542
976,98.510101
977,99.548378
978,99.363289
979,98.519485
980,98.433136
981,99.470222
982,99.285347
983,98.442764
984,98.356514
985,99.392403
986,99.207748
987,98.366371
988,98.280205
989,99.314888
990,99.130463
991,98.290306
992,98.204224
993,99.237709
994,99.053505
995,98.214577
996,98.128601
997,99.160835
998,98.976852
999,98.139175
