step,phase,loss_total
0,train,1.000401258468628
100,train,0.2828354239463806
200,train,0.1662854105234146
300,train,0.19389356672763824
384,val,0.15725197549909353
400,train,0.0578228197991848
500,train,0.1648227423429489
600,train,0.13202911615371704
700,train,0.04226825386285782
800,train,0.07089772820472717
900,train,0.21962398290634155
1000,train,0.16677150130271912
1100,train,0.0937165841460228
1200,train,0.0653420016169548
1300,train,0.08988603949546814
1400,train,0.10492388904094696
1500,train,0.14343620836734772
1600,train,0.1725919544696808
1700,train,0.17029032111167908
1800,train,0.07064783573150635
1900,train,0.0730649009346962
2000,train,0.22909016907215118
2100,train,0.11779297888278961
2200,train,0.03160487115383148
2300,train,0.12757335603237152
2400,train,0.08936517685651779
2500,train,0.09644342213869095
2600,train,0.1269184947013855
2700,train,0.0809171050786972
2800,train,0.10897418111562729
2900,train,0.12147486954927444
3000,train,0.12062682211399078
3100,train,0.19640761613845825
3200,train,0.18203018605709076
3300,train,0.04829031229019165
3400,train,0.19215454161167145
3500,train,0.02726989984512329
3600,train,0.12704752385616302
3700,train,0.08881911635398865
3800,train,0.07525290548801422
3900,train,0.06616364419460297
4000,train,0.04182903468608856
4100,train,0.0757172703742981
4200,train,0.13659733533859253
4224,val,0.12538355449214578
4300,train,0.09187435358762741
4400,train,0.09539960324764252
4500,train,0.0893096774816513
4600,train,0.20542089641094208
4700,train,0.16875219345092773
4800,train,0.15214714407920837
4900,train,0.18203940987586975
5000,train,0.1619407832622528
5100,train,0.0943799614906311
5200,train,0.07755146920681
5300,train,0.20103442668914795
5400,train,0.0935383215546608
5500,train,0.11645835638046265
5600,train,0.07820345461368561
5700,train,0.10251902788877487
5800,train,0.12159403413534164
5900,train,0.17406389117240906
6000,train,0.1076832190155983
6100,train,0.05549225956201553
6200,train,0.11024555563926697
6300,train,0.08445875346660614
6400,train,0.02957724966108799
6500,train,0.05540021136403084
6600,train,0.15572746098041534
6700,train,0.10134489834308624
6800,train,0.06859666854143143
6900,train,0.18305428326129913
7000,train,0.08918635547161102
7100,train,0.13558974862098694
7200,train,0.082137331366539
7300,train,0.14436376094818115
7400,train,0.1755816489458084
7500,train,0.05259094759821892
7600,train,0.09113522619009018
7700,train,0.06627708673477173
7800,train,0.17648164927959442
7900,train,0.11547453701496124
8000,train,0.14934493601322174
8064,val,0.1209990312345326
8100,train,0.16342994570732117
8200,train,0.04129761457443237
8300,train,0.15285935997962952
8400,train,0.0805702805519104
