step,phase,loss_total
0,train,1.0201557874679565
100,train,0.19678232073783875
200,train,0.2293979525566101
300,train,0.10522240400314331
384,val,0.15664519555866718
400,train,0.1573340892791748
500,train,0.17043134570121765
600,train,0.20688730478286743
700,train,0.2250700742006302
800,train,0.05475843697786331
900,train,0.21370156109333038
1000,train,0.17735272645950317
1100,train,0.17316478490829468
1200,train,0.12598007917404175
1300,train,0.2052323967218399
1400,train,0.12262560427188873
1500,train,0.22462362051010132
1600,train,0.1434045284986496
1700,train,0.10054711997509003
1800,train,0.08656428754329681
1900,train,0.03755545988678932
2000,train,0.10663694143295288
2100,train,0.1502470076084137
2200,train,0.10115309059619904
2300,train,0.059379227459430695
2400,train,0.16723477840423584
2500,train,0.1935223937034607
2600,train,0.04332639276981354
2700,train,0.11473698914051056
2800,train,0.1289307177066803
2900,train,0.15272550284862518
3000,train,0.1012190729379654
3100,train,0.10543091595172882
3200,train,0.2360307276248932
3300,train,0.2283700406551361
3400,train,0.07584790885448456
3500,train,0.1038469523191452
3600,train,0.05085758492350578
3700,train,0.11293438076972961
3800,train,0.09933072328567505
3900,train,0.29005464911460876
4000,train,0.096281036734581
4100,train,0.19974566996097565
4200,train,0.1107165515422821
4224,val,0.12603858206421137
4300,train,0.12554708123207092
4400,train,0.03685927391052246
4500,train,0.07328413426876068
4600,train,0.27254006266593933
4700,train,0.06575743108987808
4800,train,0.1425170600414276
4900,train,0.2075866013765335
5000,train,0.03991236537694931
5100,train,0.030577277764678
5200,train,0.06732630729675293
5300,train,0.1841837763786316
5400,train,0.319078654050827
5500,train,0.11834719032049179
5600,train,0.1498834639787674
5700,train,0.2666858434677124
5800,train,0.050445929169654846
5900,train,0.05384230613708496
6000,train,0.15384791791439056
6100,train,0.13601979613304138
6200,train,0.13556772470474243
6300,train,0.14682675898075104
6400,train,0.061281025409698486
6500,train,0.18243421614170074
6600,train,0.1118156686425209
6700,train,0.03637261688709259
6800,train,0.11287213116884232
6900,train,0.1451561003923416
7000,train,0.11888709664344788
7100,train,0.05326232314109802
7200,train,0.1025150865316391
7300,train,0.10210733115673065
7400,train,0.06812132894992828
7500,train,0.1385045051574707
7600,train,0.18382611870765686
7700,train,0.07267334312200546
7800,train,0.096782386302948
7900,train,0.1317826211452484
8000,train,0.08095000684261322
8064,val,0.12135936273261905
8100,train,0.058163926005363464
8200,train,0.10374921560287476
8300,train,0.1921776384115219
8400,train,0.12277740240097046
8500,train,0.145345538854599
8600,train,0.1395709067583084
8700,train,0.06869310140609741
8800,train,0.09953159093856812
8900,train,0.17207491397857666
9000,train,0.07997628301382065
9100,train,0.0683245062828064
9200,train,0.03861800581216812
9300,train,0.1801239401102066
9400,train,0.07626372575759888
9500,train,0.11552394926548004
9600,train,0.10840018093585968
9700,train,0.08060477674007416
9800,train,0.16077928245067596
9900,train,0.24447333812713623
10000,train,0.20953914523124695
10100,train,0.12137660384178162
10200,train,0.09206491708755493
10300,train,0.09517969191074371
10400,train,0.2191219925880432
10500,train,0.16827663779258728
10600,train,0.16757510602474213
10700,train,0.11351900547742844
10800,train,0.061720043420791626
10900,train,0.06850302219390869
11000,train,0.020612169057130814
11100,train,0.10243654251098633
11200,train,0.0692344531416893
11300,train,0.13375410437583923
11400,train,0.058953456580638885
11500,train,0.15529301762580872
11600,train,0.2074868530035019
11700,train,0.13245247304439545
11800,train,0.09116921573877335
11900,train,0.1639827936887741
11904,val,0.12089222203940153
12000,train,0.1329791247844696
12100,train,0.12803593277931213
12200,train,0.10070475935935974
12300,train,0.1308291107416153
12400,train,0.0727597028017044
12500,train,0.1544766128063202
12600,train,0.12424895167350769
12700,train,0.13364103436470032
12800,train,0.23415324091911316
12900,train,0.15116359293460846
13000,train,0.14950554072856903
13100,train,0.08493547141551971
13200,train,0.15639857947826385
13300,train,0.11445631086826324
13400,train,0.034958288073539734
13500,train,0.13389386236667633
13600,train,0.06605029851198196
13700,train,0.32113540172576904
13800,train,0.09131631255149841
13900,train,0.08554837107658386
14000,train,0.06308998167514801
14100,train,0.20967619121074677
14200,train,0.09265123307704926
14300,train,0.058246418833732605
14400,train,0.09384046494960785
14500,train,0.08042234927415848
14600,train,0.10389791429042816
14700,train,0.09825332462787628
14800,train,0.06936490535736084
14900,train,0.0869043692946434
15000,train,0.08173765242099762
15100,train,0.039652302861213684
15200,train,0.09627041220664978
15300,train,0.14235985279083252
15400,train,0.12483333051204681
15500,train,0.03409050777554512
15600,train,0.08104948699474335
15700,train,0.11978674679994583
15744,val,0.1202771021053195
15800,train,0.07772495597600937
15900,train,0.1147509217262268
16000,train,0.11252015829086304
16100,train,0.1414623260498047
16200,train,0.20791755616664886
16300,train,0.11167071759700775
16400,train,0.23366358876228333
16500,train,0.09980900585651398
16600,train,0.2000451385974884
16700,train,0.1697966754436493
16800,train,0.13355474174022675
16900,train,0.13798996806144714
17000,train,0.06424199044704437
17100,train,0.16405081748962402
17200,train,0.1674787998199463
17300,train,0.11766424030065536
17400,train,0.10343487560749054
17500,train,0.08002976328134537
17600,train,0.1509803980588913
17700,train,0.052285078912973404
17800,train,0.024354835972189903
17900,train,0.14223669469356537
18000,train,0.10646834224462509
18100,train,0.0774807259440422
18200,train,0.12190952897071838
18300,train,0.10493958741426468
18400,train,0.1683986485004425
18500,train,0.05201715603470802
18600,train,0.14989998936653137
18700,train,0.20147790014743805
18800,train,0.15406674146652222
18900,train,0.10693953931331635
19000,train,0.1179482638835907
19100,train,0.10354598611593246
19200,train,0.09411846101284027
19300,train,0.16045968234539032
19400,train,0.12578189373016357
19500,train,0.07321251183748245
19584,val,0.12163880001753569
19600,train,0.12538719177246094
19700,train,0.03987140208482742
19800,train,0.0980597734451294
19900,train,0.16755369305610657
20000,train,0.06701277941465378
20100,train,0.1131301298737526
20200,train,0.13962697982788086
20300,train,0.057280391454696655
20400,train,0.09947441518306732
20500,train,0.14197632670402527
20600,train,0.07122968137264252
20700,train,0.07706282287836075
20800,train,0.09157264232635498
20900,train,0.10441707074642181
21000,train,0.027729904279112816
21100,train,0.06406216323375702
21200,train,0.1919759064912796
21300,train,0.0782623291015625
21400,train,0.14465081691741943
21500,train,0.1073036938905716
21600,train,0.042958155274391174
21700,train,0.10627216100692749
21800,train,0.05138910561800003
21900,train,0.1560048758983612
22000,train,0.05078468471765518
22100,train,0.15523862838745117
22200,train,0.09678099304437637
22300,train,0.14384973049163818
22400,train,0.14946356415748596
22500,train,0.03047042526304722
22600,train,0.06913445889949799
22700,train,0.15167522430419922
22800,train,0.11618801951408386
22900,train,0.07189018279314041
23000,train,0.1734945923089981
23100,train,0.0811089277267456
23200,train,0.07957970350980759
23300,train,0.1604125201702118
23400,train,0.04908686876296997
23424,val,0.1187585424631834
23500,train,0.08187779784202576
23600,train,0.12382341921329498
23700,train,0.11201755702495575
23800,train,0.120630644261837
23900,train,0.16565999388694763
24000,train,0.09819919615983963
24100,train,0.12223227322101593
24200,train,0.11264359205961227
24300,train,0.17291812598705292
24400,train,0.11723040044307709
24500,train,0.1744987666606903
24600,train,0.13859564065933228
24700,train,0.06149221956729889
24800,train,0.16158723831176758
24900,train,0.14101406931877136
25000,train,0.08214255422353745
25100,train,0.11485102027654648
25200,train,0.06095622107386589
25300,train,0.08823449164628983
25400,train,0.21645915508270264
25500,train,0.13061445951461792
25600,train,0.20569881796836853
25700,train,0.05160932242870331
25800,train,0.17184582352638245
25900,train,0.07546364516019821
26000,train,0.06311329454183578
26100,train,0.1985173523426056
26200,train,0.105680912733078
26300,train,0.11647859215736389
26400,train,0.053027402609586716
26500,train,0.1919528990983963
26600,train,0.11485269665718079
26700,train,0.10121216624975204
26800,train,0.07995791733264923
26900,train,0.09594948589801788
27000,train,0.09932839870452881
27100,train,0.052341774106025696
27200,train,0.03159324824810028
27264,val,0.11918173544108868
27300,train,0.1150863990187645
27400,train,0.032542359083890915
27500,train,0.1984887719154358
27600,train,0.12460009753704071
27700,train,0.06824907660484314
27800,train,0.2465132474899292
27900,train,0.04836078733205795
28000,train,0.13370876014232635
28100,train,0.09915238618850708
28200,train,0.196227565407753
28300,train,0.02278086729347706
28400,train,0.13542932271957397
28500,train,0.06795947253704071
28600,train,0.14139653742313385
28700,train,0.16431981325149536
28800,train,0.04613422602415085
28900,train,0.12267699092626572
29000,train,0.06787244230508804
29100,train,0.1550869196653366
29200,train,0.09665088355541229
29300,train,0.07849414646625519
29400,train,0.05703633278608322
29500,train,0.04416298866271973
29600,train,0.1122138723731041
29700,train,0.12524719536304474
29800,train,0.07517120242118835
29900,train,0.17576342821121216
30000,train,0.034364841878414154
30100,train,0.12963727116584778
30200,train,0.18562084436416626
30300,train,0.22104643285274506
30400,train,0.13736388087272644
30500,train,0.23365145921707153
30600,train,0.06563539057970047
30700,train,0.041559383273124695
30800,train,0.12820450961589813
30900,train,0.09326963126659393
31000,train,0.08320598304271698
31100,train,0.1283404380083084
31104,val,0.11870806897059083
31200,train,0.10579375922679901
31300,train,0.09572318941354752
31400,train,0.02351417951285839
31500,train,0.15088748931884766
31600,train,0.14431990683078766
31700,train,0.05948088690638542
31800,train,0.10625350475311279
31900,train,0.09559228271245956
32000,train,0.08593752235174179
32100,train,0.02604697458446026
32200,train,0.054938770830631256
32300,train,0.13360825181007385
32400,train,0.22545704245567322
32500,train,0.06475108861923218
32600,train,0.16811645030975342
32700,train,0.12743794918060303
32800,train,0.053930964320898056
32900,train,0.06329169869422913
33000,train,0.09574034810066223
33100,train,0.0981011837720871
33200,train,0.2246258556842804
33300,train,0.10998037457466125
33400,train,0.1958862543106079
33500,train,0.0987367033958435
33600,train,0.07959353178739548
33700,train,0.1280571073293686
33800,train,0.06982351839542389
33900,train,0.14094701409339905
34000,train,0.05588824301958084
34100,train,0.11887338012456894
34200,train,0.10752430558204651
34300,train,0.07053177058696747
34400,train,0.05307162553071976
34500,train,0.05669168382883072
34600,train,0.1217266172170639
34700,train,0.20723432302474976
34800,train,0.10541915893554688
34900,train,0.06632698327302933
34944,val,0.11867068847641349
35000,train,0.07991722971200943
35100,train,0.17274193465709686
35200,train,0.06814907491207123
35300,train,0.18891993165016174
35400,train,0.11116544902324677
35500,train,0.0350668840110302
35600,train,0.1323896050453186
35700,train,0.16466739773750305
35800,train,0.05148743838071823
35900,train,0.09852983057498932
36000,train,0.1083344966173172
36100,train,0.1259620636701584
36200,train,0.0327841192483902
36300,train,0.11235949397087097
36400,train,0.1336105763912201
36500,train,0.07744091749191284
36600,train,0.16352051496505737
36700,train,0.1146777868270874
36800,train,0.19121132791042328
36900,train,0.09924480319023132
37000,train,0.08377758413553238
37100,train,0.13127471506595612
37200,train,0.028347155079245567
37300,train,0.10063910484313965
37400,train,0.16940359771251678
37500,train,0.11621024459600449
37600,train,0.058043405413627625
37700,train,0.14155195653438568
37800,train,0.1435231864452362
37900,train,0.14290806651115417
38000,train,0.1689164638519287
38100,train,0.047047488391399384
38200,train,0.12280344218015671
38300,train,0.18924513459205627
38400,train,0.18854838609695435
38500,train,0.2449764907360077
38600,train,0.1914718598127365
38700,train,0.12339163571596146
38784,val,0.11829994712024927
38800,train,0.12090283632278442
38900,train,0.1062547117471695
39000,train,0.11911923438310623
39100,train,0.16999277472496033
39200,train,0.12533950805664062
39300,train,0.1298244446516037
39400,train,0.11417877674102783
39500,train,0.22336602210998535
39600,train,0.18428702652454376
39700,train,0.15089471638202667
39800,train,0.12679339945316315
39900,train,0.11004425585269928
40000,train,0.08858951926231384
40100,train,0.04910208284854889
40200,train,0.11924716830253601
40300,train,0.04908034950494766
40400,train,0.09017157554626465
40500,train,0.060619451105594635
40600,train,0.07982442528009415
40700,train,0.21494291722774506
40800,train,0.09855835139751434
40900,train,0.22705242037773132
41000,train,0.08783666789531708
41100,train,0.0666375532746315
41200,train,0.1215362697839737
41300,train,0.09680938720703125
41400,train,0.04074181616306305
41500,train,0.0802588164806366
41600,train,0.2227552831172943
41700,train,0.06250138580799103
41800,train,0.09132157266139984
41900,train,0.18248741328716278
42000,train,0.13863804936408997
42100,train,0.0710902065038681
42200,train,0.035931214690208435
42300,train,0.06511040031909943
42400,train,0.06672634929418564
