step,phase,loss_total
0,train,1.0262279510498047
100,train,0.11029238253831863
200,train,0.15539030730724335
300,train,0.1745333969593048
384,val,0.16143532935529947
400,train,0.1908758580684662
500,train,0.04192691296339035
600,train,0.06643534451723099
700,train,0.19157111644744873
800,train,0.13849176466464996
900,train,0.08298239856958389
1000,train,0.06264746934175491
1100,train,0.21552132070064545
1200,train,0.11144205927848816
1300,train,0.17600446939468384
1400,train,0.11966615170240402
1500,train,0.18236073851585388
1600,train,0.04895405471324921
1700,train,0.13850528001785278
1800,train,0.07290864735841751
1900,train,0.26639798283576965
2000,train,0.08446137607097626
2100,train,0.09268838167190552
2200,train,0.10483160614967346
2300,train,0.16621220111846924
2400,train,0.11960272490978241
2500,train,0.1610994040966034
2600,train,0.08946116268634796
2700,train,0.06670007109642029
2800,train,0.16243159770965576
2900,train,0.06834045052528381
3000,train,0.06306910514831543
3100,train,0.13398605585098267
3200,train,0.19839753210544586
3300,train,0.16146767139434814
3400,train,0.16203859448432922
3500,train,0.1554330289363861
3600,train,0.13340997695922852
3700,train,0.06533968448638916
3800,train,0.1978641152381897
3900,train,0.17327667772769928
4000,train,0.2594897150993347
4100,train,0.12405011802911758
4200,train,0.05878306180238724
4224,val,0.12660743994638324
4300,train,0.16007766127586365
4400,train,0.20065909624099731
4500,train,0.17726513743400574
4600,train,0.10897210240364075
4700,train,0.08496052026748657
4800,train,0.04621783643960953
4900,train,0.06657955050468445
5000,train,0.035202935338020325
5100,train,0.14402450621128082
5200,train,0.11410491168498993
5300,train,0.17078322172164917
5400,train,0.07520132511854172
5500,train,0.13027501106262207
5600,train,0.05639586225152016
5700,train,0.17037425935268402
5800,train,0.15778018534183502
5900,train,0.0870002806186676
6000,train,0.14736215770244598
6100,train,0.13518983125686646
6200,train,0.13024787604808807
6300,train,0.11556947976350784
6400,train,0.19489476084709167
6500,train,0.049864619970321655
6600,train,0.1230676919221878
6700,train,0.08970008790493011
6800,train,0.22829467058181763
6900,train,0.08446535468101501
7000,train,0.15864378213882446
7100,train,0.10665306448936462
7200,train,0.10908343642950058
7300,train,0.13371174037456512
7400,train,0.057794950902462006
7500,train,0.046502649784088135
7600,train,0.028994183987379074
7700,train,0.1720939576625824
7800,train,0.09384863078594208
7900,train,0.10147394984960556
8000,train,0.13999411463737488
8064,val,0.12258096598088741
8100,train,0.08945818990468979
8200,train,0.04333259165287018
8300,train,0.21075576543807983
8400,train,0.17625156044960022
8500,train,0.08004061877727509
8600,train,0.11976296454668045
8700,train,0.10026559233665466
8800,train,0.06598663330078125
8900,train,0.03660038486123085
9000,train,0.031679436564445496
9100,train,0.16138288378715515
9200,train,0.0473097488284111
9300,train,0.0655389055609703
