step,train_bce
50,0.692807
100,0.693504
150,0.693531
200,0.693233
250,0.692575
300,0.694713
350,0.692942
400,0.693359
450,0.693146
500,0.69441
550,0.692631
600,0.692919
650,0.693617
700,0.692014
750,0.693333
800,0.693461
850,0.693893
900,0.692708
950,0.692549
1000,0.69571
1050,0.693006
1100,0.694874
1150,0.692605
1200,0.692762
1250,0.692604
1300,0.693737
1350,0.693054
1400,0.692874
1450,0.693166
1500,0.693342
1550,0.695798
1600,0.693164
1650,0.692103
1700,0.693025
1750,0.695648
1800,0.692671
1850,0.697439
1900,0.694285
1950,0.68989
2000,0.693233
