step,train_bce
50,0.692604
100,0.691439
150,0.693036
200,0.695673
250,0.693217
300,0.693693
350,0.693779
400,0.693346
450,0.69291
500,0.693172
550,0.693307
600,0.693172
650,0.693191
700,0.693332
750,0.692484
800,0.692247
850,0.693102
900,0.692395
950,0.69346
1000,0.692859
1050,0.692324
1100,0.693951
1150,0.693352
1200,0.693162
1250,0.69245
1300,0.695091
1350,0.693122
1400,0.693158
1450,0.694248
1500,0.693316
1550,0.693699
1600,0.69298
1650,0.693216
1700,0.693285
1750,0.694195
1800,0.693454
1850,0.693087
1900,0.693135
1950,0.69286
2000,0.693143
