step,train_bce
50,0.692372
100,0.69418
150,0.6941
200,0.6923
250,0.693163
300,0.691058
350,0.693181
400,0.689662
450,0.693017
500,0.693399
550,0.694813
600,0.693712
650,0.692994
700,0.693592
750,0.692999
800,0.69491
850,0.692794
900,0.692568
950,0.693266
1000,0.69287
1050,0.693019
1100,0.693086
1150,0.693095
1200,0.693097
1250,0.692855
1300,0.692716
1350,0.69243
1400,0.692942
1450,0.693123
1500,0.692819
1550,0.694994
1600,0.693484
1650,0.692577
1700,0.692913
1750,0.691906
1800,0.694161
1850,0.69313
1900,0.693072
1950,0.693625
2000,0.694093
