step,train_bce
50,0.693056
100,0.693627
150,0.693749
200,0.696015
250,0.692321
300,0.692784
350,0.69459
400,0.692453
450,0.691202
500,0.69321
550,0.69302
600,0.693072
650,0.692999
700,0.691223
750,0.692959
800,0.692835
850,0.69293
900,0.692674
950,0.693103
1000,0.693118
1050,0.693765
1100,0.693838
1150,0.69263
1200,0.690006
1250,0.693304
1300,0.693161
1350,0.693165
1400,0.691047
1450,0.691616
1500,0.693111
1550,0.693286
1600,0.692347
1650,0.695218
1700,0.693406
1750,0.69349
1800,0.689777
1850,0.693367
1900,0.695692
1950,0.692297
2000,0.696122
