step,loss_total,simple,proto,aux
0,1.4310429841279984,1.0060179084539413,23.111919403076172,19.390591144561768
1,1.4118327647447586,0.9933679699897766,23.095857620239258,18.750622272491455
2,1.399136871099472,0.9871020242571831,23.079618453979492,18.123865842819214
3,1.3929232209920883,0.9870651066303253,23.063194274902344,17.522618532180786
4,1.3801660984754562,0.980419710278511,23.046607971191406,16.928033590316772
5,1.3724221736192703,0.9783360213041306,23.02983283996582,16.378784894943237
6,1.3600678890943527,0.9714192524552345,23.01288604736328,15.8519766330719
7,1.3498211801052094,0.9664508625864983,22.995777130126953,15.341254711151123
8,1.3360933810472488,0.9577454254031181,22.978500366210938,14.856298208236694
9,1.3293034136295319,0.9558264836668968,22.961074829101562,14.386620163917542
10,1.324766829609871,0.9557567089796066,22.943496704101562,13.957517266273499
11,1.3093653172254562,0.9442183971405029,22.92577362060547,13.588919043540955
12,1.3005307763814926,0.9385966062545776,22.907920837402344,13.285493850708008
13,1.2906941622495651,0.9314909800887108,22.889965057373047,13.0303555727005
14,1.2812597304582596,0.9241522327065468,22.87192726135254,12.838826417922974
15,1.2744036316871643,0.9188021793961525,22.85382843017578,12.70631730556488
16,1.2645985037088394,0.9099774211645126,22.835716247558594,12.62639033794403
17,1.2505966126918793,0.8964845612645149,22.817611694335938,12.593592405319214
18,1.2459535598754883,0.8919712677598,22.799562454223633,12.598668575286865
19,1.2275872826576233,0.8732420280575752,22.781614303588867,12.652915954589844
20,1.2181046158075333,0.8630453944206238,22.76380729675293,12.742114901542664
21,1.1999261379241943,0.8437193557620049,22.74619483947754,12.874483108520508
22,1.1852039694786072,0.8274375349283218,22.728805541992188,13.047839760780334
23,1.1627077907323837,0.8032514005899429,22.711708068847656,13.233932614326477
24,1.1320917904376984,0.7709602862596512,22.694950103759766,13.418204069137573
25,1.107842966914177,0.745364211499691,22.678564071655273,13.569313526153564
26,1.0721105635166168,0.7086083143949509,22.662593841552734,13.687633037567139
27,1.0283902436494827,0.6644395440816879,22.647066116333008,13.74800455570221
28,0.9842385724186897,0.6204040199518204,22.63199806213379,13.751457691192627
29,0.9335737824440002,0.5704494491219521,22.61739158630371,13.695042133331299
30,0.8887394517660141,0.5270298719406128,22.603248596191406,13.567708730697632
31,0.8348509594798088,0.4748406819999218,22.589534759521484,13.411494851112366
32,0.7973861172795296,0.43904414027929306,22.576183319091797,13.258015155792236
33,0.7637176215648651,0.406513225287199,22.563108444213867,13.157334685325623
34,0.736048586666584,0.3791881538927555,22.550182342529297,13.13586151599884
35,0.7053308561444283,0.3485402911901474,22.53728485107422,13.14177143573761
36,0.6748813167214394,0.31792009621858597,22.524261474609375,13.171860575675964
37,0.6505268067121506,0.29365407675504684,22.511024475097656,13.176250696182251
38,0.6188973784446716,0.26233729906380177,22.49751853942871,13.158491253852844
39,0.5960249081254005,0.24096916802227497,22.483753204345703,13.021823644638062
40,0.5711420029401779,0.21828255988657475,22.46965980529785,12.816284418106079
41,0.5542041510343552,0.20371953956782818,22.455080032348633,12.593383193016052
42,0.5408902615308762,0.19164648093283176,22.439800262451172,12.484578251838684
43,0.5174174383282661,0.1693214774131775,22.424049377441406,12.385547280311584
44,0.5027070231735706,0.154965341091156,22.407447814941406,12.366721272468567
45,0.4859302379190922,0.1380938645452261,22.39020538330078,12.393433332443237
46,0.46936220675706863,0.12217569909989834,22.37257194519043,12.346078872680664
47,0.46407483518123627,0.1173045514151454,22.353498458862305,12.323530316352844
48,0.45146067440509796,0.10547618381679058,22.333391189575195,12.265058398246765
49,0.441878043115139,0.09662272315472364,22.31256103515625,12.212971091270447
50,0.45084041729569435,0.10599229205399752,22.29068374633789,12.194129943847656
51,0.42680900916457176,0.08188827894628048,22.269285202026367,12.222788453102112
52,0.44035959243774414,0.09552034270018339,22.247501373291016,12.236425280570984
53,0.4229379706084728,0.07887700013816357,22.22623062133789,12.179866909980774
54,0.435276884585619,0.0917582893744111,22.203319549560547,12.148542046546936
55,0.4506869502365589,0.10708416998386383,22.181194305419922,12.179084658622742
56,0.4317651130259037,0.08878784812986851,22.159923553466797,12.137803554534912
57,0.4062493033707142,0.0638309009373188,22.138973236083984,12.102867841720581
58,0.417158842086792,0.07500889617949724,22.1175537109375,12.09744131565094
59,0.4078010655939579,0.0658516688272357,22.096084594726562,12.09885549545288
60,0.3931574858725071,0.05150053882971406,22.074359893798828,12.091335535049438
61,0.3989190459251404,0.05767979845404625,22.05074691772461,12.073179006576538
62,0.3956932760775089,0.05479589616879821,22.02729034423828,12.062448859214783
63,0.38784806802868843,0.04719417588785291,22.00393295288086,12.061457514762878
64,0.3931983411312103,0.052737317979335785,21.978309631347656,12.067792534828186
65,0.3845045678317547,0.04461563425138593,21.952125549316406,12.0367671251297
66,0.38755325227975845,0.04809013148769736,21.924287796020508,12.022025465965271
67,0.3999043181538582,0.0605252617970109,21.897197723388672,12.040708422660828
68,0.39348307251930237,0.0544308633543551,21.871173858642578,12.034047484397888
69,0.37532929703593254,0.036680724704638124,21.845905303955078,12.018952012062073
70,0.38600853085517883,0.04750078218057752,21.819623947143555,12.03115177154541
71,0.3975491113960743,0.059133907314389944,21.79415512084961,12.047365069389343
72,0.39199285954236984,0.05391451297327876,21.769620895385742,12.038214206695557
73,0.3731241188943386,0.03551613469608128,21.745643615722656,12.01515519618988
74,0.38367433100938797,0.04630064684897661,21.719757080078125,12.017611622810364
75,0.3825211003422737,0.045379770919680595,21.694698333740234,12.019435286521912
76,0.3824719451367855,0.045633372850716114,21.67027473449707,12.013582825660706
77,0.3681075982749462,0.03144104406237602,21.64603614807129,12.020618796348572
78,0.3786030746996403,0.04196032299660146,21.62105369567871,12.043223023414612
79,0.37856051325798035,0.04219746123999357,21.596710205078125,12.039595007896423
80,0.37255895882844925,0.03655990422703326,21.572879791259766,12.027026414871216
81,0.3674173802137375,0.03170782560482621,21.548503875732422,12.022451996803284
82,0.3655029535293579,0.030077100498601794,21.52274513244629,12.01984190940857
83,0.3687695749104023,0.033674821024760604,21.496950149536133,12.012526154518127
84,0.3657075874507427,0.03092597285285592,21.46969223022461,12.00847041606903
85,0.3646932616829872,0.030162703711539507,21.442428588867188,12.0106281042099
86,0.36126667633652687,0.027142923790961504,21.41455841064453,11.997817397117615
87,0.3625161647796631,0.02876194892451167,21.3856201171875,11.989802360534668
88,0.35868751257658005,0.02518636011518538,21.356334686279297,11.993781924247742
89,0.3585628680884838,0.02529031317681074,21.326595306396484,12.000659584999084
90,0.3601129986345768,0.02714457199908793,21.296165466308594,12.000678300857544
91,0.3591109998524189,0.026394865941256285,21.266651153564453,12.00496220588684
92,0.35841067880392075,0.025980385253205895,21.236541748046875,12.006487727165222
93,0.3585149720311165,0.02636741055175662,21.20757293701172,12.007183313369751
94,0.35742781311273575,0.025620651431381702,21.179372787475586,12.001343965530396
95,0.35543181002140045,0.02389833051711321,21.15097999572754,12.002368569374084
96,0.3583960235118866,0.027092845644801855,21.121868133544922,12.008451104164124
97,0.353992335498333,0.023018473759293556,21.093416213989258,12.00397002696991
98,0.3566613495349884,0.02603768790140748,21.064306259155273,11.998061418533325
99,0.3561406619846821,0.025774524779990315,21.036375045776367,12.000239491462708
100,0.3511969894170761,0.02103529789019376,21.008655548095703,12.007514357566833
101,0.353615116328001,0.023696178570389748,20.982072830200195,12.009822607040405
102,0.352493517100811,0.022827012231573462,20.956832885742188,12.009818196296692
103,0.3544806018471718,0.02519538253545761,20.9307861328125,11.997736811637878
104,0.3638118617236614,0.03477225103415549,20.906177520751953,11.99778425693512
105,0.3552919253706932,0.026490419171750546,20.883159637451172,11.996991515159607
106,0.3494154326617718,0.020794038427993655,20.861326217651367,12.000813961029053
107,0.3572513274848461,0.028661497868597507,20.838132858276367,12.020850777626038
108,0.35862716287374496,0.03016748302616179,20.816020965576172,12.02994692325592
109,0.34805671498179436,0.019991125911474228,20.79499626159668,12.011563301086426
110,0.3493209294974804,0.021576144034042954,20.773754119873047,12.000725388526917
111,0.3536614589393139,0.026089351158589125,20.753023147583008,12.004188537597656
112,0.3553664982318878,0.027982278261333704,20.733055114746094,12.00536847114563
113,0.34863758087158203,0.02142812334932387,20.713350296020508,12.007596135139465
114,0.3462962582707405,0.01915433059912175,20.693525314331055,12.020668983459473
115,0.3503051809966564,0.023306237533688545,20.67385482788086,12.026039958000183
116,0.34764083474874496,0.02094925963319838,20.65423583984375,12.014921307563782
117,0.3421850726008415,0.015817555133253336,20.63471794128418,12.002035737037659
118,0.34600386396050453,0.019840073073282838,20.61412811279297,12.002251744270325
119,0.34687765315175056,0.020918179536238313,20.59369659423828,12.002250909805298
120,0.34011684358119965,0.014408290735445917,20.5736083984375,11.997246980667114
121,0.3445177897810936,0.01900509058032185,20.5520076751709,11.999263048171997
122,0.34440727159380913,0.01910931058228016,20.530712127685547,11.999084830284119
123,0.339017853140831,0.013926601503044367,20.509620666503906,11.999505519866943
124,0.3422149494290352,0.017342726234346628,20.487171173095703,12.00005030632019
125,0.34288405254483223,0.018243991187773645,20.464323043823242,11.99968433380127
126,0.34239279851317406,0.017928771674633026,20.44036102294922,12.006041884422302
127,0.34370048344135284,0.01944822573568672,20.415599822998047,12.009625792503357
128,0.33958038687705994,0.015653536305762827,20.3903865814209,12.002300143241882
129,0.3413813076913357,0.0177698660409078,20.36440658569336,11.996737837791443
130,0.33815181627869606,0.014821781544014812,20.33839988708496,11.994604110717773
131,0.33802975341677666,0.014887348981574178,20.312084197998047,12.002156496047974
132,0.33818213641643524,0.015264358022250235,20.285816192626953,12.005963444709778
133,0.33783113211393356,0.015192298451438546,20.259479522705078,12.00440502166748
134,0.3382383957505226,0.01587599015329033,20.232799530029297,12.003441333770752
135,0.3366142027080059,0.014459536294452846,20.20571517944336,12.00975239276886
136,0.33792053163051605,0.016018485301174223,20.178672790527344,12.011532545089722
137,0.33796504884958267,0.016426294692792,20.15121078491211,12.002665638923645
138,0.3360386788845062,0.014826674247160554,20.12371826171875,11.997483253479004
139,0.3367569111287594,0.015797864529304206,20.095895767211914,12.000009775161743
140,0.33548372983932495,0.014816561015322804,20.068161010742188,11.998555898666382
141,0.33529946208000183,0.014879512367770076,20.0401611328125,12.001835465431213
142,0.3341756537556648,0.014037931920029223,20.012001037597656,12.001772403717041
143,0.3341115973889828,0.014266384299844503,19.983661651611328,12.000860452651978
144,0.33366866037249565,0.014110673451796174,19.955181121826172,12.00061845779419
145,0.33210308849811554,0.012820063740946352,19.926593780517578,12.001709938049316
146,0.332111619412899,0.013107677921652794,19.897932052612305,12.002462148666382
147,0.3318609967827797,0.013169617741368711,19.86922264099121,11.999916672706604
148,0.33221112936735153,0.01382120221387595,19.840490341186523,11.99850332736969
149,0.3320590779185295,0.013921261415816844,19.811750411987305,12.00203263759613
150,0.330001138150692,0.01214826270006597,19.78302574157715,12.002262353897095
151,0.3301583081483841,0.012596215819939971,19.754329681396484,12.001880049705505
152,0.3291574604809284,0.01186177204363048,19.725675582885742,12.00389313697815
153,0.32926538959145546,0.0122515510302037,19.69707489013672,12.00430965423584
154,0.32921069860458374,0.012517270050011575,19.66853904724121,12.0008043050766
155,0.3281461000442505,0.011745622614398599,19.640073776245117,11.999974966049194
156,0.3287312015891075,0.01261034479830414,19.611690521240234,12.000396132469177
157,0.32823945209383965,0.012406877474859357,19.583391189575195,11.999866843223572
158,0.32718252018094063,0.01161308609880507,19.555185317993164,12.00175952911377
159,0.3275623135268688,0.012270026374608278,19.52707290649414,12.002156019210815
160,0.3301546946167946,0.015124471159651875,19.499061584472656,12.00396192073822
161,0.32607778161764145,0.01135197386611253,19.47115707397461,12.001424551010132
162,0.32550784945487976,0.01106536912266165,19.44335174560547,12.00089693069458
163,0.3243916556239128,0.010259018803481013,19.415658950805664,11.997605085372925
164,0.32599828392267227,0.012118231854401529,19.388071060180664,11.999934554100037
165,0.3258899487555027,0.012250292114913464,19.360595703125,12.00337016582489
166,0.32621264830231667,0.012848877580836415,19.333229064941406,12.003149032592773
167,0.32561591640114784,0.012522049597464502,19.305973052978516,12.003414750099182
168,0.3253546617925167,0.012528230086900294,19.278827667236328,12.00381588935852
169,0.32208532467484474,0.009569947374984622,19.251794815063477,11.99974262714386
170,0.32301345095038414,0.010757831914816052,19.22487449645996,12.000686645507812
171,0.3234442211687565,0.011440776521340013,19.198062896728516,12.002281785011292
172,0.32168176397681236,0.009947105660103261,19.171361923217773,12.002104640007019
173,0.324128907173872,0.012663873319979757,19.14476776123047,12.001736044883728
174,0.3221592865884304,0.010978473699651659,19.1182804107666,11.999799847602844
175,0.32219555228948593,0.011279979953542352,19.091903686523438,11.999654531478882
176,0.3223344311118126,0.011646772269159555,19.06563377380371,12.003132581710815
177,0.3210149556398392,0.010599552071653306,19.039466857910156,12.002074122428894
178,0.322785384953022,0.012643006397411227,19.01340675354004,12.000832080841064
179,0.32020681723952293,0.010314352111890912,18.987449645996094,12.001798391342163
180,0.3193374462425709,0.00971986708464101,18.961593627929688,12.000164031982422
181,0.32079900056123734,0.011419625021517277,18.935836791992188,12.002100706100464
182,0.3192327320575714,0.010087231174111366,18.91018295288086,12.004367232322693
183,0.31917012855410576,0.010288989637047052,18.88462257385254,12.00349247455597
184,0.3189762942492962,0.010369610390625894,18.859163284301758,12.001506090164185
185,0.3198443241417408,0.011497251456603408,18.833797454833984,12.000910520553589
