step,loss_total,simple,proto,aux
0,1.4270243793725967,1.001168616116047,23.326417922973633,19.259156703948975
1,1.4105484187602997,0.9909199252724648,23.31000328063965,18.652844667434692
2,1.4065616130828857,0.9930210262537003,23.29346466064453,18.06060028076172
3,1.3928400129079819,0.9853422939777374,23.27680206298828,17.472967386245728
4,1.3841246515512466,0.9826049208641052,23.26000213623047,16.89197611808777
5,1.3727407455444336,0.9768255576491356,23.24304962158203,16.34847116470337
6,1.3618245422840118,0.9711579903960228,23.225933074951172,15.840725302696228
7,1.3502376079559326,0.9644589126110077,23.208675384521484,15.369194507598877
8,1.3387771546840668,0.9577972516417503,23.191286087036133,14.90670657157898
9,1.32944056391716,0.9526692479848862,23.17374610900879,14.503384232521057
10,1.32376928627491,0.9509143158793449,23.156068801879883,14.129426956176758
11,1.3143973350524902,0.9450706765055656,23.138267517089844,13.79439914226532
12,1.306912124156952,0.9408750906586647,23.120365142822266,13.483338713645935
13,1.2980454117059708,0.9346568807959557,23.102380752563477,13.23647677898407
14,1.288009151816368,0.9265659525990486,23.08432960510254,13.059991240501404
15,1.2730062156915665,0.9130018651485443,23.06621742248535,12.934215426445007
16,1.2696156203746796,0.9106485918164253,23.04808807373047,12.848612308502197
17,1.2616974264383316,0.9034911915659904,23.029956817626953,12.790664911270142
18,1.2500061839818954,0.89232537150383,23.011865615844727,12.75621509552002
19,1.2367781549692154,0.8792090937495232,22.993885040283203,12.763020634651184
20,1.2221839278936386,0.8645499721169472,22.97603988647461,12.78735899925232
21,1.208319991827011,0.8504265770316124,22.95836639404297,12.830978274345398
22,1.1944712549448013,0.8359672576189041,22.940885543823242,12.909515380859375
23,1.166935607790947,0.8076657056808472,22.923664093017578,13.003329277038574
24,1.1411744803190231,0.7810103818774223,22.906753540039062,13.109655976295471
25,1.1121628135442734,0.7509134039282799,22.890188217163086,13.234754920005798
26,1.0794119089841843,0.7173835784196854,22.874034881591797,13.328801393508911
27,1.0348465889692307,0.6721182614564896,22.858312606811523,13.414520621299744
28,0.9920485243201256,0.6288096904754639,22.843059539794922,13.480826735496521
29,0.9406546354293823,0.5769861936569214,22.828277587890625,13.53856909275055
30,0.8999665603041649,0.5362056195735931,22.8139705657959,13.56212568283081
31,0.8458467721939087,0.4817204736173153,22.80009651184082,13.61253535747528
32,0.8031394630670547,0.43896298483014107,22.786602020263672,13.631048917770386
33,0.7796552926301956,0.416148878633976,22.773401260375977,13.577239036560059
34,0.7434192448854446,0.3810151293873787,22.760366439819336,13.480044960975647
35,0.7054868116974831,0.3446294367313385,22.747358322143555,13.338380098342896
36,0.678111769258976,0.3192320391535759,22.734235763549805,13.153738498687744
37,0.6490893661975861,0.2916860058903694,22.720874786376953,13.01946234703064
38,0.6169172078371048,0.26052151247859,22.707250595092773,12.932318806648254
39,0.5933722332119942,0.23809277825057507,22.693342208862305,12.834604144096375
40,0.583257757127285,0.22892595827579498,22.679121017456055,12.754059672355652
41,0.5708386152982712,0.21754629909992218,22.66448211669922,12.664751529693604
42,0.5389939025044441,0.1866772510111332,22.649320602416992,12.582345604896545
43,0.5276764333248138,0.175918348133564,22.633014678955078,12.542793869972229
44,0.5209783762693405,0.16923698037862778,22.615869522094727,12.558270335197449
45,0.5035767406225204,0.15264424681663513,22.598499298095703,12.494750499725342
46,0.48960355296730995,0.140057728625834,22.580745697021484,12.373836517333984
47,0.4742763452231884,0.12517188675701618,22.562509536743164,12.347935914993286
48,0.4691883437335491,0.12006822694092989,22.542804718017578,12.369207739830017
49,0.4608410559594631,0.1123212929815054,22.52253532409668,12.329442024230957
50,0.4360496401786804,0.08775810711085796,22.50189971923828,12.327253222465515
51,0.44317205250263214,0.0951731689274311,22.480213165283203,12.31967556476593
