step,loss_total,simple,proto,aux
0,1.4445841610431671,1.000999204814434,23.130626678466797,21.22787094116211
1,1.4348494112491608,0.998383142054081,23.115764617919922,20.530861616134644
2,1.4239425510168076,0.9944556429982185,23.100730895996094,19.847960710525513
3,1.4105998128652573,0.9881310313940048,23.085521697998047,19.16135549545288
4,1.3979129195213318,0.982314944267273,23.070127487182617,18.489673376083374
5,1.3859910368919373,0.9770521149039268,23.05453109741211,17.839360237121582
6,1.3730950057506561,0.9707489386200905,23.03870964050293,17.195897817611694
7,1.362486943602562,0.9666376858949661,23.022682189941406,16.562238931655884
8,1.3468195796012878,0.9571099877357483,23.006433486938477,15.964524269104004
9,1.3366519957780838,0.9528229460120201,22.989978790283203,15.392924547195435
10,1.3281501680612564,0.9497194960713387,22.973308563232422,14.869760155677795
11,1.3140607476234436,0.9402290657162666,22.956445693969727,14.426722884178162
12,1.3062734007835388,0.9361697360873222,22.939401626586914,14.07096779346466
13,1.3000329434871674,0.9330036789178848,22.92220687866211,13.78072214126587
14,1.2913677841424942,0.9269333705306053,22.904884338378906,13.538556218147278
15,1.274094119668007,0.9117947220802307,22.88747215270996,13.342469453811646
16,1.2679211646318436,0.9073377847671509,22.869997024536133,13.18834376335144
17,1.2631999403238297,0.9041037335991859,22.852500915527344,13.057119369506836
18,1.249704822897911,0.8919344767928123,22.834999084472656,12.942035794258118
19,1.2326280921697617,0.8759578093886375,22.81755256652832,12.849478602409363
20,1.2204160243272781,0.8641453087329865,22.8001766204834,12.826900243759155
21,1.2069132775068283,0.8507543578743935,22.782936096191406,12.832955002784729
22,1.1863091886043549,0.8298043087124825,22.765884399414062,12.884601712226868
23,1.1640511006116867,0.807016134262085,22.749067306518555,12.954431056976318
24,1.1454075872898102,0.7878706008195877,22.732528686523438,13.021170854568481
25,1.10922871530056,0.7511650621891022,22.716310501098633,13.09005618095398
26,1.0770416408777237,0.7187229990959167,22.70047950744629,13.131385087966919
27,1.039876013994217,0.681334987282753,22.685054779052734,13.16904878616333
