step,train_bce
50,0.693646
100,0.692502
150,0.692381
200,0.69295
250,0.693043
300,0.693208
350,0.693043
400,0.692671
450,0.692869
500,0.693133
550,0.696181
600,0.693097
650,0.693119
700,0.693854
750,0.693121
800,0.692858
850,0.695073
900,0.693402
950,0.691528
1000,0.693832
1050,0.692172
1100,0.693695
1150,0.693112
1200,0.693252
1250,0.692339
1300,0.694536
1350,0.692359
1400,0.693183
1450,0.694293
1500,0.693605
1550,0.69231
1600,0.698
1650,0.693197
1700,0.690347
1750,0.692053
1800,0.693189
1850,0.694055
1900,0.696691
1950,0.693859
2000,0.694304
