metric,asset,seed_3,mean
A17_terminal_ks,0,0.03922526041666663,0.03922526
A17_terminal_ks,1,0.029459635416666657,0.02945964
A17_terminal_ks,2,0.036783854166666685,0.03678385
A17_terminal_ks,3,0.01741536458333337,0.01741536
A17_terminal_ks,4,0.027018229166666685,0.02701823
A17_terminal_ks,5,0.0478515625,0.04785156
A17_terminal_ks,6,0.06526692708333334,0.06526693
A17_terminal_ks,7,0.06331380208333337,0.0633138
A19_pred_score_gru,0,0.005596,0.005596
A19_pred_score_gru,1,0.004455,0.004455
A19_pred_score_gru,2,0.003059,0.003059
A19_pred_score_gru,3,0.006836,0.006836
A19_pred_score_gru,4,0.001756,0.001756
A19_pred_score_gru,5,0.001841,0.001841
A19_pred_score_gru,6,0.002345,0.002345
A19_pred_score_gru,7,0.002875,0.002875
A19_pred_score_mlp,0,0.005823,0.005823
A19_pred_score_mlp,1,0.004698,0.004698
A19_pred_score_mlp,2,0.00322,0.00322
A19_pred_score_mlp,3,0.00702,0.00702
A19_pred_score_mlp,4,0.001849,0.001849
A19_pred_score_mlp,5,0.001887,0.001887
A19_pred_score_mlp,6,0.002477,0.002477
A19_pred_score_mlp,7,0.002973,0.002973
A1_kurtosis_error,0,31.30790104576939,31.30790105
A1_kurtosis_error,1,31.590193911771834,31.59019391
A1_kurtosis_error,2,97.11136717484221,97.11136717
A1_kurtosis_error,3,18.99820829147504,18.99820829
A1_kurtosis_error,4,32.6631569138173,32.66315691
A1_kurtosis_error,5,43.44942571865856,43.44942572
A1_kurtosis_error,6,28.335552697097626,28.3355527
A1_kurtosis_error,7,21.774363931390084,21.77436393
A21_acf_abs,0,0.016776204322458212,0.0167762
A21_acf_abs,1,0.015042794882113688,0.01504279
A21_acf_abs,2,0.012559884015578001,0.01255988
A21_acf_abs,3,0.04493859760428233,0.0449386
A21_acf_abs,4,0.027320235257160742,0.02732024
A21_acf_abs,5,0.038261009434220616,0.03826101
A21_acf_abs,6,0.04037825930408663,0.04037826
A21_acf_abs,7,0.05881660221888624,0.0588166
A22_acf_sq,0,0.011237373188195308,0.01123737
A22_acf_sq,1,0.015463178663349439,0.01546318
A22_acf_sq,2,0.015156557143608845,0.01515656
A22_acf_sq,3,0.04343475047861477,0.04343475
A22_acf_sq,4,0.03079339139093881,0.03079339
A22_acf_sq,5,0.037710324380705054,0.03771032
A22_acf_sq,6,0.03947718812261143,0.03947719
A22_acf_sq,7,0.050721794658170505,0.05072179
A23_acf_lag1_abs_error,0,0.03526389256698345,0.03526389
A23_acf_lag1_abs_error,1,0.017979179605931872,0.01797918
A23_acf_lag1_abs_error,2,0.01629799840538433,0.016298
A23_acf_lag1_abs_error,3,0.05511659395273598,0.05511659
A23_acf_lag1_abs_error,4,0.023674383864764684,0.02367438
A23_acf_lag1_abs_error,5,0.04113640224110013,0.0411364
A23_acf_lag1_abs_error,6,0.0463359455159522,0.04633595
A23_acf_lag1_abs_error,7,0.06624769137977052,0.06624769
A24_acf_lag1_sq_error,0,0.006805875615472939,0.00680588
A24_acf_lag1_sq_error,1,0.0018960391091096679,0.00189604
A24_acf_lag1_sq_error,2,0.004716038863038952,0.00471604
A24_acf_lag1_sq_error,3,0.05832147627181875,0.05832148
A24_acf_lag1_sq_error,4,0.03079261246217193,0.03079261
A24_acf_lag1_sq_error,5,0.044598595327957194,0.0445986
A24_acf_lag1_sq_error,6,0.04776854863870699,0.04776855
A24_acf_lag1_sq_error,7,0.06130213915303515,0.06130214
A26_std_error,0,0.0015510671831109324,0.00155107
A26_std_error,1,0.009986380589443053,0.00998638
A26_std_error,2,0.0033218296993434288,0.00332183
A26_std_error,3,0.02088952245659012,0.02088952
A26_std_error,4,0.00016353590846250599,0.00016354
A26_std_error,5,0.006214751852036099,0.00621475
A26_std_error,6,0.005766256828178287,0.00576626
A26_std_error,7,0.0031800736399985874,0.00318007
A27_logreturn_std_error,0,1.5279411545414704e-05,1.528e-05
A27_logreturn_std_error,1,0.00010065290068060118,0.00010065
A27_logreturn_std_error,2,3.3070111603788175e-05,3.307e-05
A27_logreturn_std_error,3,0.00020803135717484646,0.00020803
A27_logreturn_std_error,4,1.2934674617319508e-06,1.29e-06
A27_logreturn_std_error,5,6.070784156076824e-05,6.071e-05
A27_logreturn_std_error,6,5.853296051270694e-05,5.853e-05
A27_logreturn_std_error,7,3.264320689418468e-05,3.264e-05
A28_kurtosis_ratio,0,15.76740973461708,15.76740973
A28_kurtosis_ratio,1,11.08290363887582,11.08290364
A28_kurtosis_ratio,2,54.386522909666276,54.38652291
A28_kurtosis_ratio,3,3.803184318903361,3.80318432
A28_kurtosis_ratio,4,7.374504219088127,7.37450422
A28_kurtosis_ratio,5,8.231280734971458,8.23128073
A28_kurtosis_ratio,6,7.076410124637535,7.07641012
A28_kurtosis_ratio,7,3.7480590746571676,3.74805907
A29_sigma_mean_error,0,0.0010548995199068795,0.0010549
A29_sigma_mean_error,1,0.0006064579280148415,0.00060646
A29_sigma_mean_error,2,0.0013796794228183498,0.00137968
A29_sigma_mean_error,3,0.0032381880933869695,0.00323819
A29_sigma_mean_error,4,0.0008611249597938984,0.00086112
A29_sigma_mean_error,5,0.0013560639501272627,0.00135606
A29_sigma_mean_error,6,0.0003950341886202382,0.00039503
A29_sigma_mean_error,7,0.0007187753743424022,0.00071878
A2_abs_r_q95_error,0,2.1600305918312258e-05,2.16e-05
A2_abs_r_q95_error,1,0.00018019857924107536,0.0001802
A2_abs_r_q95_error,2,8.315989148814879e-05,8.316e-05
A2_abs_r_q95_error,3,0.0004298168346277718,0.00042982
A2_abs_r_q95_error,4,6.052166198733475e-06,6.05e-06
A2_abs_r_q95_error,5,0.0001442481454168032,0.00014425
A2_abs_r_q95_error,6,9.430500864438061e-05,9.431e-05
A2_abs_r_q95_error,7,2.1691032827364422e-05,2.169e-05
A30_vol_path_rmse,0,0.019133917399472174,0.01913392
A30_vol_path_rmse,1,0.07662927035771087,0.07662927
A30_vol_path_rmse,2,0.030281343486817127,0.03028134
A30_vol_path_rmse,3,0.13516698492357804,0.13516698
A30_vol_path_rmse,4,0.0209407204374551,0.02094072
A30_vol_path_rmse,5,0.03940586910114968,0.03940587
A30_vol_path_rmse,6,0.03608927030673253,0.03608927
A30_vol_path_rmse,7,0.04129132552238703,0.04129133
A31_rolling_vol_ks,0,0.2852171197493225,0.28521712
A31_rolling_vol_ks,1,0.1169797488990515,0.11697975
A31_rolling_vol_ks,2,0.28305492039295393,0.28305492
A31_rolling_vol_ks,3,0.18655254911924118,0.18655255
A31_rolling_vol_ks,4,0.15779820884146342,0.15779821
A31_rolling_vol_ks,5,0.11882569021002715,0.11882569
A31_rolling_vol_ks,6,0.02756473365514911,0.02756473
A31_rolling_vol_ks,7,0.1493293741531166,0.14932937
A32_vol_of_vol_error,0,7.54186806420376e-05,7.542e-05
A32_vol_of_vol_error,1,0.00013684141385479254,0.00013684
A32_vol_of_vol_error,2,7.308719553408664e-05,7.309e-05
A32_vol_of_vol_error,3,9.009933715995339e-05,9.01e-05
A32_vol_of_vol_error,4,6.944438378921237e-05,6.944e-05
A32_vol_of_vol_error,5,7.401077815230746e-06,7.4e-06
A32_vol_of_vol_error,6,6.837811380740232e-05,6.838e-05
A32_vol_of_vol_error,7,1.2967283802000089e-05,1.297e-05
A3_abs_r_q99_error,0,0.0002197692415682798,0.00021977
A3_abs_r_q99_error,1,0.0005860248393843837,0.00058602
A3_abs_r_q99_error,2,0.00017896524864419844,0.00017897
A3_abs_r_q99_error,3,0.0008240564235407265,0.00082406
A3_abs_r_q99_error,4,0.00017716608089181915,0.00017717
A3_abs_r_q99_error,5,0.0002488931480279441,0.00024889
A3_abs_r_q99_error,6,0.00019914505925200388,0.00019915
A3_abs_r_q99_error,7,0.0002496073309278214,0.00024961
A4_tail_qq_error,0,6.171412024185495e-05,6.171e-05
A4_tail_qq_error,1,0.00018424005161555285,0.00018424
A4_tail_qq_error,2,9.048533383161624e-05,9.049e-05
A4_tail_qq_error,3,0.00043513794141737184,0.00043514
A4_tail_qq_error,4,4.7113275634447213e-05,4.711e-05
A4_tail_qq_error,5,0.00015200023920534884,0.000152
A4_tail_qq_error,6,8.57309828708019e-05,8.573e-05
A4_tail_qq_error,7,6.67468955521939e-05,6.675e-05
A5_hill_tail_index_error,0,9.35785632127056,9.35785632
A5_hill_tail_index_error,1,36.331462287214606,36.33146229
A5_hill_tail_index_error,2,26.733099548782548,26.73309955
A5_hill_tail_index_error,3,68.43137352912076,68.43137353
A5_hill_tail_index_error,4,23.74338830399745,23.7433883
A5_hill_tail_index_error,5,40.29021487505452,40.29021488
A5_hill_tail_index_error,6,24.135464985372963,24.13546499
A5_hill_tail_index_error,7,48.97253400809386,48.97253401
B_acf_abs_r_der,0,0.00013757859104531465,0.00013758
B_acf_abs_r_der,1,0.00015963430432743548,0.00015963
B_acf_abs_r_der,2,0.00011870558995062898,0.00011871
B_acf_abs_r_der,3,0.00019582423127014644,0.00019582
B_acf_abs_r_der,4,0.0001355832685418269,0.00013558
B_acf_abs_r_der,5,0.00021587217542567397,0.00021587
B_acf_abs_r_der,6,0.00016864382465705844,0.00016864
B_acf_abs_r_der,7,7.260859255267218e-05,7.261e-05
B_acf_abs_r_der_nrmse,0,44.32225501852257,44.32225502
B_acf_abs_r_der_nrmse,1,42.66993611663133,42.66993612
B_acf_abs_r_der_nrmse,2,43.998260221882376,43.99826022
B_acf_abs_r_der_nrmse,3,61.48378564150011,61.48378564
B_acf_abs_r_der_nrmse,4,53.583510521733814,53.58351052
B_acf_abs_r_der_nrmse,5,61.155215893784955,61.15521589
B_acf_abs_r_der_nrmse,6,77.07458627101428,77.07458627
B_acf_abs_r_der_nrmse,7,39.135788389240595,39.13578839
B_acf_abs_r_der_pct,0,110.96318284765245,110.96318285
B_acf_abs_r_der_pct,1,115.24515736201639,115.24515736
B_acf_abs_r_der_pct,2,110.0060840827584,110.00608408
B_acf_abs_r_der_pct,3,106.88285417019998,106.88285417
B_acf_abs_r_der_pct,4,111.97373217462732,111.97373217
B_acf_abs_r_der_pct,5,102.8521249772412,102.85212498
B_acf_abs_r_der_pct,6,98.92356527838547,98.92356528
B_acf_abs_r_der_pct,7,110.16213722412232,110.16213722
B_acf_abs_r_funct,0,0.00022839003664482417,0.00022839
B_acf_abs_r_funct,1,0.00035603693404190584,0.00035604
B_acf_abs_r_funct,2,0.0002863163952427855,0.00028632
B_acf_abs_r_funct,3,0.001565779731475565,0.00156578
B_acf_abs_r_funct,4,0.000845969103908518,0.00084597
B_acf_abs_r_funct,5,0.0012697753053174771,0.00126978
B_acf_abs_r_funct,6,0.001259089262229796,0.00125909
B_acf_abs_r_funct,7,0.002373839525952292,0.00237384
B_acf_abs_r_funct_cvar90,0,26.60087689358513,26.60087689
B_acf_abs_r_funct_cvar90,1,25.489531656594945,25.48953166
B_acf_abs_r_funct_cvar90,2,27.111987920392156,27.11198792
B_acf_abs_r_funct_cvar90,3,70.79181314078177,70.79181314
B_acf_abs_r_funct_cvar90,4,48.985413131672125,48.98541313
B_acf_abs_r_funct_cvar90,5,64.74554042661697,64.74554043
B_acf_abs_r_funct_cvar90,6,75.66307470636109,75.66307471
B_acf_abs_r_funct_cvar90,7,116.19937975684407,116.19937976
B_acf_abs_r_funct_cvar95,0,33.93187489828707,33.9318749
B_acf_abs_r_funct_cvar95,1,27.234091457141307,27.23409146
B_acf_abs_r_funct_cvar95,2,28.168910912160648,28.16891091
B_acf_abs_r_funct_cvar95,3,73.00983307455465,73.00983307
B_acf_abs_r_funct_cvar95,4,49.92348887885095,49.92348888
B_acf_abs_r_funct_cvar95,5,65.22165045864212,65.22165046
B_acf_abs_r_funct_cvar95,6,78.40711934891982,78.40711935
B_acf_abs_r_funct_cvar95,7,121.75626118816447,121.75626119
B_acf_abs_r_funct_nrmse,0,15.124164525932377,15.12416453
B_acf_abs_r_funct_nrmse,1,19.48823685734974,19.48823686
B_acf_abs_r_funct_nrmse,2,20.40343278120174,20.40343278
B_acf_abs_r_funct_nrmse,3,55.86782245448813,55.86782245
B_acf_abs_r_funct_nrmse,4,38.80951278085488,38.80951278
B_acf_abs_r_funct_nrmse,5,48.42101665334108,48.42101665
B_acf_abs_r_funct_nrmse,6,63.60655976671594,63.60655977
B_acf_abs_r_funct_nrmse,7,89.22789867020526,89.22789867
B_acf_abs_r_funct_pct,0,700.9194475549954,700.91944755
B_acf_abs_r_funct_pct,1,332.0589011721638,332.05890117
B_acf_abs_r_funct_pct,2,321.68468596195225,321.68468596
B_acf_abs_r_funct_pct,3,527.2820309146962,527.28203091
B_acf_abs_r_funct_pct,4,1795.9086930126393,1795.90869301
B_acf_abs_r_funct_pct,5,492.51239033145373,492.51239033
B_acf_abs_r_funct_pct,6,421.6810814202663,421.68108142
B_acf_abs_r_funct_pct,7,2213.986833182194,2213.98683318
B_acf_abs_r_sec_der,0,0.0003942303759854658,0.00039423
B_acf_abs_r_sec_der,1,0.0005032746645184381,0.00050327
B_acf_abs_r_sec_der,2,0.00036660300457595535,0.0003666
B_acf_abs_r_sec_der,3,0.0007530662881019215,0.00075307
B_acf_abs_r_sec_der,4,0.0005171961672646048,0.0005172
B_acf_abs_r_sec_der,5,0.0008440454944738337,0.00084405
B_acf_abs_r_sec_der,6,0.0006482567885302305,0.00064826
B_acf_abs_r_sec_der,7,0.00022057832580863582,0.00022058
B_acf_abs_r_sec_der_nrmse,0,67.261195203055,67.2611952
B_acf_abs_r_sec_der_nrmse,1,84.72971650456513,84.7297165
B_acf_abs_r_sec_der_nrmse,2,85.91200326293395,85.91200326
B_acf_abs_r_sec_der_nrmse,3,160.08664047065434,160.08664047
B_acf_abs_r_sec_der_nrmse,4,106.0292828610857,106.02928286
B_acf_abs_r_sec_der_nrmse,5,161.77657291692745,161.77657292
B_acf_abs_r_sec_der_nrmse,6,127.76235944886697,127.76235945
B_acf_abs_r_sec_der_nrmse,7,122.24408234874981,122.24408235
B_acf_abs_r_sec_der_pct,0,118.86556329587074,118.8655633
B_acf_abs_r_sec_der_pct,1,99.49728232847964,99.49728233
B_acf_abs_r_sec_der_pct,2,96.6146178691861,96.61461787
B_acf_abs_r_sec_der_pct,3,99.3492049251049,99.34920493
B_acf_abs_r_sec_der_pct,4,102.65983297901546,102.65983298
B_acf_abs_r_sec_der_pct,5,99.00931746466767,99.00931746
B_acf_abs_r_sec_der_pct,6,96.3438065677149,96.34380657
B_acf_abs_r_sec_der_pct,7,86.84838599271083,86.84838599
B_acf_sq_r_der,0,6.173880809339297e-05,6.174e-05
B_acf_sq_r_der,1,8.86395726687955e-05,8.864e-05
B_acf_sq_r_der,2,6.4716365545494e-05,6.472e-05
B_acf_sq_r_der,3,9.40593787278233e-05,9.406e-05
B_acf_sq_r_der,4,6.560663372014957e-05,6.561e-05
B_acf_sq_r_der,5,0.00011119999975924904,0.0001112
B_acf_sq_r_der,6,0.0001091823862594508,0.00010918
B_acf_sq_r_der,7,5.516736852019888e-05,5.517e-05
B_acf_sq_r_der_nrmse,0,35.48122618649647,35.48122619
B_acf_sq_r_der_nrmse,1,38.670324777321305,38.67032478
B_acf_sq_r_der_nrmse,2,39.47933760974377,39.47933761
B_acf_sq_r_der_nrmse,3,48.97534579346323,48.97534579
B_acf_sq_r_der_nrmse,4,40.25182711275818,40.25182711
B_acf_sq_r_der_nrmse,5,52.01372612606564,52.01372613
B_acf_sq_r_der_nrmse,6,69.37712048804703,69.37712049
B_acf_sq_r_der_nrmse,7,36.71300729902762,36.7130073
B_acf_sq_r_der_pct,0,217.57266869970528,217.5726687
B_acf_sq_r_der_pct,1,208.65744967059592,208.65744967
B_acf_sq_r_der_pct,2,114.1967812607977,114.19678126
B_acf_sq_r_der_pct,3,108.02841565501448,108.02841566
B_acf_sq_r_der_pct,4,170.41265091827557,170.41265092
B_acf_sq_r_der_pct,5,105.7132176340478,105.71321763
B_acf_sq_r_der_pct,6,99.29312040902076,99.29312041
B_acf_sq_r_der_pct,7,126.97378068922708,126.97378069
B_acf_sq_r_funct,0,0.0002854239364409829,0.00028542
B_acf_sq_r_funct,1,0.0004411734124524499,0.00044117
B_acf_sq_r_funct,2,0.0003950125312942379,0.00039501
B_acf_sq_r_funct,3,0.0012224773523586661,0.00122248
B_acf_sq_r_funct,4,0.0008224095417999424,0.00082241
B_acf_sq_r_funct,5,0.0009979878399953403,0.00099799
B_acf_sq_r_funct,6,0.001036540067044752,0.00103654
B_acf_sq_r_funct,7,0.0016120070949492647,0.00161201
B_acf_sq_r_funct_cvar90,0,30.41879841033654,30.41879841
B_acf_sq_r_funct_cvar90,1,36.638139539074245,36.63813954
B_acf_sq_r_funct_cvar90,2,39.78530634803826,39.78530635
B_acf_sq_r_funct_cvar90,3,82.99150686734049,82.99150687
B_acf_sq_r_funct_cvar90,4,56.50121212920123,56.50121213
B_acf_sq_r_funct_cvar90,5,68.15800956557774,68.15800957
B_acf_sq_r_funct_cvar90,6,81.05728605320913,81.05728605
B_acf_sq_r_funct_cvar90,7,105.81261660829387,105.81261661
B_acf_sq_r_funct_cvar95,0,31.23648987640931,31.23648988
B_acf_sq_r_funct_cvar95,1,38.90381405528012,38.90381406
B_acf_sq_r_funct_cvar95,2,39.917405715800136,39.91740572
B_acf_sq_r_funct_cvar95,3,84.30975278512388,84.30975279
B_acf_sq_r_funct_cvar95,4,58.51898538244322,58.51898538
B_acf_sq_r_funct_cvar95,5,69.27970372553892,69.27970373
B_acf_sq_r_funct_cvar95,6,85.34769444498671,85.34769444
B_acf_sq_r_funct_cvar95,7,109.53817536420325,109.53817536
B_acf_sq_r_funct_nrmse,0,23.567582891581857,23.56758289
B_acf_sq_r_funct_nrmse,1,27.5320813133857,27.53208131
B_acf_sq_r_funct_nrmse,2,31.88047376643537,31.88047377
B_acf_sq_r_funct_nrmse,3,60.59874684648104,60.59874685
B_acf_sq_r_funct_nrmse,4,45.63762795894354,45.63762796
B_acf_sq_r_funct_nrmse,5,50.13163010148971,50.1316301
B_acf_sq_r_funct_nrmse,6,63.79516419597564,63.7951642
B_acf_sq_r_funct_nrmse,7,80.7854982681725,80.78549827
B_acf_sq_r_funct_pct,0,3391.7632452347198,3391.76324523
B_acf_sq_r_funct_pct,1,635.8752511460774,635.87525115
B_acf_sq_r_funct_pct,2,1737.0145532879937,1737.01455329
B_acf_sq_r_funct_pct,3,651.9500121235922,651.95001212
B_acf_sq_r_funct_pct,4,2874.542956018988,2874.54295602
B_acf_sq_r_funct_pct,5,10883.544493653248,10883.54449365
B_acf_sq_r_funct_pct,6,1595.4886633673607,1595.48866337
B_acf_sq_r_funct_pct,7,1307.3633098112423,1307.36330981
B_acf_sq_r_sec_der,0,0.00017728269852688658,0.00017728
B_acf_sq_r_sec_der,1,0.00027401955453026125,0.00027402
B_acf_sq_r_sec_der,2,0.00019873218948838028,0.00019873
B_acf_sq_r_sec_der,3,0.00033901440257272814,0.00033901
B_acf_sq_r_sec_der,4,0.00023472195306443826,0.00023472
B_acf_sq_r_sec_der,5,0.0004307252326603435,0.00043073
B_acf_sq_r_sec_der,6,0.00041599698571146804,0.000416
B_acf_sq_r_sec_der,7,0.00016789866033648307,0.0001679
B_acf_sq_r_sec_der_nrmse,0,66.64738293996871,66.64738294
B_acf_sq_r_sec_der_nrmse,1,73.40595557693301,73.40595558
B_acf_sq_r_sec_der_nrmse,2,77.94528869432223,77.94528869
B_acf_sq_r_sec_der_nrmse,3,119.64025106578906,119.64025107
B_acf_sq_r_sec_der_nrmse,4,87.02180719425343,87.02180719
B_acf_sq_r_sec_der_nrmse,5,116.3060322845167,116.30603228
B_acf_sq_r_sec_der_nrmse,6,113.59467860276133,113.5946786
B_acf_sq_r_sec_der_nrmse,7,93.14761765648177,93.14761766
B_acf_sq_r_sec_der_pct,0,94.76248975326853,94.76248975
B_acf_sq_r_sec_der_pct,1,112.91852627985308,112.91852628
B_acf_sq_r_sec_der_pct,2,94.6170852070156,94.61708521
B_acf_sq_r_sec_der_pct,3,94.33853282707462,94.33853283
B_acf_sq_r_sec_der_pct,4,88.34061721961322,88.34061722
B_acf_sq_r_sec_der_pct,5,98.32144949248458,98.32144949
B_acf_sq_r_sec_der_pct,6,94.88872435856635,94.88872436
B_acf_sq_r_sec_der_pct,7,86.86407958051532,86.86407958
B_log_ret_hist_der,0,497217.76839664497,497217.76839664
B_log_ret_hist_der,1,15653.843505149225,15653.84350515
B_log_ret_hist_der,2,86300.00823077907,86300.00823078
B_log_ret_hist_der,3,66872.84411484933,66872.84411485
B_log_ret_hist_der,4,23276.148175000228,23276.148175
B_log_ret_hist_der,5,31143.321871589993,31143.32187159
B_log_ret_hist_der,6,292011.579034059,292011.57903406
B_log_ret_hist_der,7,860156.7043146143,860156.70431461
B_log_ret_hist_der_nrmse,0,14.019457102839104,14.0194571
B_log_ret_hist_der_nrmse,1,13.40355085211766,13.40355085
B_log_ret_hist_der_nrmse,2,12.786526032650961,12.78652603
B_log_ret_hist_der_nrmse,3,14.57767215628085,14.57767216
B_log_ret_hist_der_nrmse,4,14.819419873198559,14.81941987
B_log_ret_hist_der_nrmse,5,14.15787732163952,14.15787732
B_log_ret_hist_der_nrmse,6,14.811850399191396,14.8118504
B_log_ret_hist_der_nrmse,7,14.310163530135364,14.31016353
B_log_ret_hist_der_pct,0,184.41363609545016,184.4136361
B_log_ret_hist_der_pct,1,106.39948735958188,106.39948736
B_log_ret_hist_der_pct,2,177.61964392676063,177.61964393
B_log_ret_hist_der_pct,3,239.4625453977197,239.4625454
B_log_ret_hist_der_pct,4,114.23328868372087,114.23328868
B_log_ret_hist_der_pct,5,117.87766639438277,117.87766639
B_log_ret_hist_der_pct,6,249.82864075949354,249.82864076
B_log_ret_hist_der_pct,7,194.45439601017281,194.45439601
B_log_ret_hist_funct,0,266538.10377565096,266538.10377565
B_log_ret_hist_funct,1,13719.713302977116,13719.71330298
B_log_ret_hist_funct,2,87620.87635345523,87620.87635346
B_log_ret_hist_funct,3,29770.86613667961,29770.86613668
B_log_ret_hist_funct,4,15660.075853160573,15660.07585316
B_log_ret_hist_funct,5,12822.843564636816,12822.84356464
B_log_ret_hist_funct,6,106189.70862387083,106189.70862387
B_log_ret_hist_funct,7,380375.1543890673,380375.15438907
B_log_ret_hist_funct_cvar90,0,11.376941691273517,11.37694169
B_log_ret_hist_funct_cvar90,1,11.280700610597762,11.28070061
B_log_ret_hist_funct_cvar90,2,15.614381877819728,15.61438188
B_log_ret_hist_funct_cvar90,3,20.607712663078612,20.60771266
B_log_ret_hist_funct_cvar90,4,16.626900875357364,16.62690088
B_log_ret_hist_funct_cvar90,5,15.39241821778336,15.39241822
B_log_ret_hist_funct_cvar90,6,18.00266962739717,18.00266963
B_log_ret_hist_funct_cvar90,7,16.637232122023367,16.63723212
B_log_ret_hist_funct_cvar95,0,19.34410794753934,19.34410795
B_log_ret_hist_funct_cvar95,1,17.060666618774945,17.06066662
B_log_ret_hist_funct_cvar95,2,25.499157644513975,25.49915764
B_log_ret_hist_funct_cvar95,3,33.17511426468927,33.17511426
B_log_ret_hist_funct_cvar95,4,26.1016560308013,26.10165603
B_log_ret_hist_funct_cvar95,5,25.07652488628856,25.07652489
B_log_ret_hist_funct_cvar95,6,28.4500550229583,28.45005502
B_log_ret_hist_funct_cvar95,7,25.643115202442978,25.6431152
B_log_ret_hist_funct_nrmse,0,8.460410315771618,8.46041032
B_log_ret_hist_funct_nrmse,1,6.051827362821496,6.05182736
B_log_ret_hist_funct_nrmse,2,8.463663245062707,8.46366325
B_log_ret_hist_funct_nrmse,3,8.897641721319562,8.89764172
B_log_ret_hist_funct_nrmse,4,7.461195174895965,7.46119517
B_log_ret_hist_funct_nrmse,5,7.111164513368361,7.11116451
B_log_ret_hist_funct_nrmse,6,8.931980406836127,8.93198041
B_log_ret_hist_funct_nrmse,7,9.516061621543964,9.51606162
B_log_ret_hist_funct_pct,0,37.841406816943945,37.84140682
B_log_ret_hist_funct_pct,1,26.87023180274152,26.8702318
B_log_ret_hist_funct_pct,2,45.94683759789402,45.9468376
B_log_ret_hist_funct_pct,3,57.15715651053826,57.15715651
B_log_ret_hist_funct_pct,4,19.933554790667728,19.93355479
B_log_ret_hist_funct_pct,5,24.077213398624277,24.0772134
B_log_ret_hist_funct_pct,6,697381485.0220672,697381485.0220672
B_log_ret_hist_funct_pct,7,666032137.9796739,666032137.9796739
B_log_ret_hist_sec_der,0,1522722.8317226518,1522722.83172265
B_log_ret_hist_sec_der,1,43804.00923833971,43804.00923834
B_log_ret_hist_sec_der,2,227450.765062087,227450.76506209
B_log_ret_hist_sec_der,3,227510.40650803334,227510.40650803
B_log_ret_hist_sec_der,4,77880.76743693971,77880.76743694
B_log_ret_hist_sec_der,5,113325.63371855397,113325.63371855
B_log_ret_hist_sec_der,6,957184.6993181219,957184.69931812
B_log_ret_hist_sec_der,7,2656790.547290172,2656790.54729017
B_log_ret_hist_sec_der_nrmse,0,12.441677412195498,12.44167741
B_log_ret_hist_sec_der_nrmse,1,12.104791376884894,12.10479138
B_log_ret_hist_sec_der_nrmse,2,12.208300043768208,12.20830004
B_log_ret_hist_sec_der_nrmse,3,16.368657388055105,16.36865739
B_log_ret_hist_sec_der_nrmse,4,16.55612291614035,16.55612292
B_log_ret_hist_sec_der_nrmse,5,15.648635659956334,15.64863566
B_log_ret_hist_sec_der_nrmse,6,13.408912599291101,13.4089126
B_log_ret_hist_sec_der_nrmse,7,12.574830915469512,12.57483092
B_log_ret_hist_sec_der_pct,0,195.17240308443377,195.17240308
