step,train_bce
50,0.694282
100,0.691198
150,0.693003
200,0.691405
250,0.694399
300,0.693186
350,0.693236
400,0.693685
450,0.692039
500,0.693195
550,0.693115
600,0.692724
650,0.69392
700,0.693195
750,0.692968
800,0.694445
850,0.692146
900,0.690358
950,0.692967
1000,0.693307
1050,0.692128
1100,0.693027
1150,0.694206
1200,0.692886
1250,0.692749
1300,0.69338
1350,0.693339
1400,0.692235
1450,0.693353
1500,0.693148
1550,0.693368
1600,0.693473
1650,0.69346
1700,0.692739
1750,0.691495
1800,0.693032
1850,0.694221
1900,0.693556
1950,0.693028
2000,0.693172
