step,train_bce
50,0.691097
100,0.691894
150,0.693454
200,0.692728
250,0.693135
300,0.693771
350,0.695208
400,0.686431
450,0.692831
500,0.693524
550,0.688046
600,0.692806
650,0.695313
700,0.693696
750,0.693156
800,0.692569
850,0.692745
900,0.69149
950,0.68699
1000,0.69303
1050,0.692031
1100,0.692243
1150,0.692506
1200,0.691566
1250,0.69226
1300,0.692681
1350,0.691691
1400,0.693061
1450,0.689795
1500,0.693529
1550,0.695481
1600,0.691212
1650,0.691509
1700,0.693421
1750,0.690835
1800,0.69378
1850,0.687881
1900,0.693659
1950,0.703124
2000,0.68994
