step,train_bce
50,0.692675
100,0.694326
150,0.692711
200,0.692571
250,0.692995
300,0.693546
350,0.693768
400,0.690504
450,0.692366
500,0.693648
550,0.692337
600,0.690521
650,0.693327
700,0.692066
750,0.69058
800,0.692685
850,0.697376
900,0.692023
950,0.69265
1000,0.691518
1050,0.686925
1100,0.681059
1150,0.686682
1200,0.685453
1250,0.680831
1300,0.676085
1350,0.671524
1400,0.688813
1450,0.679879
1500,0.692007
1550,0.689247
1600,0.689501
1650,0.696768
1700,0.675625
1750,0.663508
1800,0.706937
1850,0.687527
1900,0.688439
1950,0.675921
2000,0.678378
