step,train_bce
50,0.691149
100,0.693629
150,0.695004
200,0.695309
250,0.693217
300,0.693122
350,0.69293
400,0.693341
450,0.69273
500,0.693999
550,0.695827
600,0.692892
650,0.693605
700,0.691795
750,0.690323
800,0.700952
850,0.690759
900,0.688144
950,0.69033
1000,0.684793
1050,0.68124
1100,0.693963
1150,0.691753
1200,0.684449
1250,0.676161
1300,0.671761
1350,0.693598
1400,0.665373
1450,0.67667
1500,0.686989
1550,0.660686
1600,0.676033
1650,0.671619
1700,0.683482
1750,0.694064
1800,0.675739
1850,0.690699
1900,0.682014
1950,0.692122
2000,0.690383
