step,train_bce
50,0.696012
100,0.688584
150,0.688207
200,0.69287
250,0.692984
300,0.688061
350,0.694681
400,0.687135
450,0.692868
500,0.693182
550,0.689465
600,0.694505
650,0.692112
700,0.693371
750,0.69246
800,0.692753
850,0.694424
900,0.693978
950,0.697505
1000,0.692978
1050,0.692403
1100,0.692366
1150,0.695441
1200,0.685182
1250,0.695661
1300,0.692668
1350,0.691076
1400,0.692478
1450,0.695564
1500,0.694379
1550,0.689559
1600,0.693252
1650,0.691455
1700,0.687682
1750,0.689101
1800,0.68859
1850,0.691353
1900,0.685315
1950,0.7049
2000,0.694259
