step,train_bce
50,0.696834
100,0.695767
150,0.694722
200,0.693158
250,0.693174
300,0.693838
350,0.698363
400,0.692413
450,0.690506
500,0.693405
550,0.693233
600,0.693268
650,0.692668
700,0.694269
750,0.693637
800,0.694354
850,0.693187
900,0.693181
950,0.691106
1000,0.693385
1050,0.693081
1100,0.692517
1150,0.693541
1200,0.693994
1250,0.694373
1300,0.692896
1350,0.693391
1400,0.701078
1450,0.6935
1500,0.69311
1550,0.692222
1600,0.691941
1650,0.691924
1700,0.693011
1750,0.693156
1800,0.694971
1850,0.691931
1900,0.692287
1950,0.692993
2000,0.69214
