step,train_bce
50,0.690038
100,0.692715
150,0.693108
200,0.692428
250,0.692777
300,0.695135
350,0.692136
400,0.692709
450,0.691287
500,0.69494
550,0.693636
600,0.694627
650,0.691231
700,0.694012
750,0.695013
800,0.693953
850,0.692757
900,0.691832
950,0.692689
1000,0.695705
1050,0.6931
1100,0.692286
1150,0.691452
1200,0.692303
1250,0.692864
1300,0.694654
1350,0.690743
1400,0.691316
1450,0.690098
1500,0.683408
1550,0.684335
1600,0.689573
1650,0.689776
1700,0.703443
1750,0.682728
1800,0.690279
1850,0.689067
1900,0.690318
1950,0.681923
2000,0.682638
