epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,13.37432655505836,0.9068427020683885,12.467483824118972,0.27702260116348043,0.001
1,1.4659718023613095,0.7617485392838717,0.7042232641833834,0.04175737657351419,0.001
2,0.7724218014627695,0.5415635597892106,0.23085823873407207,0.032290075556375086,0.001
3,0.26066519078449346,0.4284636895172298,-0.16779849457088858,0.02431694042752497,0.001
4,-0.476240556454286,0.375437727663666,-0.8516782904043794,0.010639343359798659,0.001
5,-0.6905954994726926,0.33530830638483167,-1.0259038023650646,0.007154832856031135,0.001
6,-0.6892688745865598,0.3007398727349937,-0.9900087497662753,0.007872733964177314,0.001
7,-0.7377548641525209,0.28397548012435436,-1.0217303498648107,0.0072383019905828405,0.001
8,-0.7984766532899812,0.2659076596610248,-1.0643843149882741,0.006385222422977677,0.001
9,-0.9152319496497512,0.2592580190394074,-1.1744899824261665,0.004183109154837439,0.001
10,-0.6522941044240724,0.25365186599083245,-0.9059459809213877,0.0095539894864487,0.001
11,-0.9622072111815214,0.24837672989815474,-1.2105839382857084,0.003461229851382086,0.001
12,-0.9482968151569366,0.2497925979550928,-1.1980894207954407,0.0037111202982487157,0.001
13,-0.8879594734171405,0.23882538639009,-1.1267848573625088,0.0051372114357945975,0.001
14,-0.9934767261147499,0.23804192268289626,-1.2315186448395252,0.0030425355507759377,0.001
15,-0.9821964474394917,0.23594165011309087,-1.218138100579381,0.0033101465633080807,0.001
16,-0.9456281377933919,0.23443114710971713,-1.180059276521206,0.004071722883963957,0.001
17,-0.9348380221053958,0.23523137159645557,-1.1700693937018514,0.004271520800102735,0.001
18,-0.9969143383204937,0.23455216502770782,-1.2314665019512177,0.003043578497454291,0.001
19,-0.8433865006663837,0.2336993918288499,-1.0770858929026872,0.006131190952146426,0.001
20,-1.0205986993387341,0.23332827701233327,-1.2539269644767046,0.002594369048892986,0.001
21,-1.0251799197867513,0.23390283598564565,-1.2590827569365501,0.0024912532680900767,0.001
22,-0.9478494846262038,0.2318781518843025,-1.179727643262595,0.004078355817910051,0.001
23,-1.020682348869741,0.2297574474941939,-1.2504397947341204,0.0026641126423783135,0.001
24,-0.9910523584112525,0.2312358720228076,-1.2222882192581892,0.0032271439449687023,0.001
25,-1.0228943275287747,0.2296495654154569,-1.25254388153553,0.0026220309373456985,0.001
26,-0.9819615287706256,0.22902095573954284,-1.2109824921935797,0.0034532588979345746,0.001
27,-0.9344276380725205,0.2281960507389158,-1.1626236853189766,0.004420434921485139,0.001
28,-1.022369752638042,0.22958705271594226,-1.2519568111747503,0.0026337722865719115,0.001
29,-0.9624225171864964,0.22831843211315572,-1.1907409494742751,0.003858089658024255,0.001
30,-1.0375986229628325,0.2279409875627607,-1.2655396312475204,0.0023621158907189965,0.001
31,-1.005007945932448,0.22810339438728988,-1.2331113368272781,0.003010681724845199,0.001
32,-1.0017328765243292,0.22721688263118267,-1.228949761018157,0.0030939133393985685,0.001
33,-1.025200167670846,0.22681507631205022,-1.2520152181386948,0.0026326038605475333,0.001
34,-0.9779311399906874,0.22794177429750562,-1.2058729249984026,0.0035554501628212165,0.001
35,-0.9895192701369524,0.22681046230718493,-1.2163297310471535,0.003346313831571024,0.001
36,-0.9672355866059661,0.22678637085482478,-1.194021949544549,0.0037924695243418682,0.001
37,-1.0238837096840143,0.22657655412331223,-1.2504602745175362,0.0026637031660357025,0.001
38,-1.0247756373137236,0.2265873202122748,-1.2513629607856274,0.002645649354235502,0.001
39,-1.0446041757240891,0.2267744119744748,-1.2713785991072655,0.0022453365763794864,0.001
40,-1.006586654111743,0.2262094768229872,-1.2327961269766092,0.0030169860656314995,0.001
41,-1.0213463557884097,0.22608173172920942,-1.2474280837923288,0.002724346852119197,0.001
42,-0.9935103701427579,0.22594161611050367,-1.219452003017068,0.0032838688039191766,0.001
43,-1.0306450072675943,0.22553318971768022,-1.2561781890690327,0.0025493444882158656,0.001
44,-1.0564727280288935,0.22539280960336328,-1.281865557655692,0.0020355975266284076,0.001
45,-1.0160583853721619,0.22720652958378196,-1.243264926597476,0.002807610115269199,0.001
46,-0.968031283468008,0.22500086785294116,-1.1930321594700217,0.00381226560966752,0.001
