epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,18.80612739175558,0.3783734154421836,18.427754029631615,0.39622802298981696,0.001
1,1.570187671110034,0.5058044879697263,1.0643831628840417,0.048960575251840055,0.001
2,1.0575663982890546,0.374729354865849,0.6828370489529334,0.041329651983687654,0.001
3,0.046288158162496984,0.31476646568626165,-0.26847830979386345,0.022303343983367085,0.001
4,-0.5375688460189849,0.28972849529236555,-0.8272973420098424,0.011126962206617463,0.001
5,-0.725595885887742,0.2796280048787594,-1.0052238926291466,0.0075684310650103725,0.001
6,-0.7764128437265754,0.2719387486577034,-1.0483515951782465,0.006705876992782578,0.001
7,-0.8299997253343463,0.26633709110319614,-1.0963368052616715,0.005746172468207078,0.001
8,-0.8476051473990083,0.2565893002320081,-1.104194451123476,0.005589019663602812,0.001
9,-0.8674362520687282,0.25171273993328214,-1.119149001315236,0.005289928816637257,0.001
10,-0.8403574908152223,0.24732391838915646,-1.0876814163057134,0.005919280425587203,0.001
11,-0.9611322768032551,0.2431291549000889,-1.2042614165693521,0.0035876800866390113,0.001
12,-0.9700310910120606,0.240362057229504,-1.210393140092492,0.003465045716438908,0.001
13,-0.785818982811179,0.23768131039105356,-1.0235002906993032,0.007202903056167997,0.001
14,-1.0073066912591457,0.23687078850343823,-1.2441774886101484,0.0027893587648577522,0.001
15,-0.9939838610589504,0.23328346037305892,-1.2272673230618238,0.003127562020381447,0.001
16,-0.9741860646754503,0.23378233960829675,-1.2079684119671583,0.0035135404723405372,0.001
17,-1.0121303144842386,0.23125509009696543,-1.2433854136615992,0.002805200172588229,0.001
18,-0.9985150005668402,0.23066982720047235,-1.2291848193854094,0.0030892120630596764,0.001
19,-0.9965963875874877,0.22944647842086852,-1.2260428741574287,0.0031520509619440418,0.001
20,-0.9571320079267025,0.23090014629997313,-1.1880321493372321,0.0039122655398387,0.001
21,-1.0150212990120053,0.2291528896894306,-1.2441741898655891,0.0027894249906239565,0.001
22,-0.9841208318248391,0.22880142647773027,-1.2129222471266985,0.0034144636047130916,0.001
23,-1.035111834295094,0.22929336968809366,-1.2644051890820265,0.0023848046876082662,0.001
24,-0.9180992441251874,0.22841133107431233,-1.1465105703100562,0.0047426971068489365,0.001
25,-1.0321342386305332,0.22838620911352336,-1.2605204526335,0.0024624995166959707,0.001
26,-1.0216409275308251,0.22797765489667654,-1.2496185638010502,0.0026805369343492202,0.001
27,-1.024798622354865,0.22806783788837492,-1.252866456285119,0.0026155793602811173,0.001
28,-1.0280641615390778,0.2292187181301415,-1.2572828754782677,0.002527250868297415,0.001
29,-1.0106870718300343,0.22687046066857874,-1.2375575378537178,0.002921757932199398,0.001
30,-1.0164237869903445,0.226670942036435,-1.2430946994572878,0.0028110141392971855,0.001
31,-0.9510813150554895,0.22648346610367298,-1.177564775571227,0.0041216131394321565,0.001
32,-0.9829060463234782,0.22694111056625843,-1.2098471485078335,0.003475965582765639,0.001
33,-1.047268882393837,0.22648162324912846,-1.2737504933029413,0.002197898349550087,0.001
34,-1.043203292414546,0.22724006813950837,-1.2704433724284172,0.002264041157104657,0.001
35,-1.0348894745111465,0.22656819899566472,-1.2614576797932386,0.0024437548836431233,0.001
36,-1.009004084393382,0.22643617144785821,-1.2354402523487806,0.002964103588965372,0.001
37,-1.034042153507471,0.22543162386864424,-1.2594737708568573,0.0024834331688907696,0.001
38,-1.0295130368322134,0.2287111955229193,-1.2582242265343666,0.002508423800463788,0.001
39,-1.0416972832754254,0.22518168250098825,-1.2668789494782686,0.0023353292908723233,0.001
40,-0.999203646555543,0.2262095871847123,-1.2254132386296988,0.003164643934724154,0.001
