epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,26.486298620700836,0.655779056251049,25.830519922077656,0.5442833411507308,0.001
1,3.6245525553822517,0.2587149834726006,3.365837560966611,0.09498966549290344,0.001
2,1.3914659600704908,0.2316460784059018,1.159819875843823,0.05086930899415165,0.001
3,0.5662331101484597,0.2108823216985911,0.3553507887700107,0.034779926849296317,0.001
4,0.3053631801449228,0.19184112013317645,0.11352206097217277,0.02994335169205442,0.001
5,1.1698165919224266,0.1786822520662099,0.9911343544954434,0.04749559855554253,0.001
6,-0.5213413238525391,0.20057432912290096,-0.72191565297544,0.013234596335678361,0.001
7,-0.7030979469418526,0.22214978863485157,-0.9252477418631315,0.009167954194708727,0.001
8,-0.7683677924796939,0.22836080915294588,-0.9967286121100187,0.0077383366879075766,0.001
9,-0.8386102933436632,0.23430222389288247,-1.072912510484457,0.006214658540557139,0.001
10,-0.8677416322752833,0.23793633421882987,-1.1056779781356454,0.005559349272516556,0.001
11,-0.8744120793417096,0.24059463781304657,-1.1150067197158933,0.005372774045099504,0.001
12,-0.8954200698062778,0.24075150443241,-1.1361715719103813,0.004949477151967585,0.001
13,-0.916739571839571,0.2389993122778833,-1.1557388845831156,0.004558130978693953,0.001
14,-0.9484452931210399,0.2380491574294865,-1.1864944491535425,0.0039430195283785,0.001
15,-0.9327758634462953,0.23708240082487464,-1.1698582656681538,0.004275743292964762,0.001
16,-0.9458612613379955,0.23495973530225456,-1.1808209922164679,0.004056488600326702,0.001
17,-0.9617673708125949,0.2333637261763215,-1.1951311007142067,0.003770286490180297,0.001
18,-0.9796495968475938,0.2328475695103407,-1.212497167289257,0.003422965201025363,0.001
19,-0.9787494549527764,0.23145789979025722,-1.2102073663845658,0.0034687614024733193,0.001
20,-0.9536234885454178,0.2298086762893945,-1.183432161808014,0.004004265221738024,0.001
21,-0.9457593495026231,0.228531408123672,-1.174290768802166,0.004187093451037072,0.001
22,-1.0121638495475054,0.22896703775040805,-1.241130892187357,0.002850290617061546,0.001
23,-0.9874072074890137,0.22879781341180205,-1.2162050195038319,0.003348808142618509,0.001
24,-0.9776981398463249,0.22728325449861586,-1.2049813894554973,0.003573280780983623,0.001
25,-1.000449663028121,0.22738847159780562,-1.2278381455689669,0.003116145704552764,0.001
26,-1.0271106120198965,0.22802791628055274,-1.2551385182887316,0.0025701382619445212,0.001
27,-1.0217088060453534,0.2279747137799859,-1.2496835328638554,0.0026792380049300846,0.001
28,-1.0188795505091548,0.22742682415992022,-1.2463063821196556,0.0027467809195513837,0.001
29,-0.979693858884275,0.2272712467238307,-1.2069651251658797,0.0035336061555426568,0.001
