step,train_bce
50,0.694992
100,0.693241
150,0.693142
200,0.693153
250,0.698492
300,0.694367
350,0.692708
400,0.693293
450,0.694371
500,0.692476
550,0.693335
600,0.692563
650,0.692452
700,0.699394
750,0.692824
800,0.693055
850,0.693332
900,0.694873
950,0.692883
1000,0.692163
1050,0.693178
1100,0.693864
1150,0.693054
1200,0.693096
1250,0.69315
1300,0.694611
1350,0.690993
1400,0.693128
1450,0.691258
1500,0.692771
1550,0.69315
1600,0.692896
1650,0.693148
1700,0.693215
1750,0.692823
1800,0.693531
1850,0.694814
1900,0.693619
1950,0.69451
2000,0.694142
