metric,scope,mean,std,seed_0,seed_1,seed_2
A29_sigma_mean_error,per-asset-mean,0.00146029,0.00016299,0.0015980408940659018,0.0015514593188371624,0.0012313606565922763
A30_vol_path_rmse,per-asset-mean,0.09316252,0.0296389,0.10795125373492058,0.1197338359285395,0.05180248424367956
A31_rolling_vol_ks,per-asset-mean,0.11962323,0.00134785,0.1207573123094512,0.12038299643250339,0.1177293730945122
A32_vol_of_vol_error,per-asset-mean,0.00010368,3.476e-05,0.00010731668149002748,0.00014431030284146646,5.94072419912479e-05
B_log_ret_hist_funct,per-asset-mean,116380.4211757,4346.72827104,111424.68760901049,122008.14487729104,115708.43104080851
B_log_ret_hist_der,per-asset-mean,257594.1866132,8277.97692997,247927.17584651755,268145.9985821839,256709.3854109
B_log_ret_hist_sec_der,per-asset-mean,767893.16072536,22143.9539372,741377.3719203309,795580.7727964321,766721.3374593242
B_log_ret_hist_funct_pct,per-asset-mean,17654564.24102197,2887804.63636186,16304162.810600493,14991886.077479571,21667643.834985856
B_log_ret_hist_der_pct,per-asset-mean,358.33717186,18.55665289,375.0353596064607,332.4551961853472,367.52095979668474
B_log_ret_hist_sec_der_pct,per-asset-mean,230177.6047636,37637.56326889,190529.15314520785,219246.67707899332,280756.98406659917
B_log_ret_hist_funct_nrmse,per-asset-mean,10.23886001,0.28743669,9.834445789496876,10.476656823274794,10.405477428343975
B_log_ret_hist_der_nrmse,per-asset-mean,21.45823348,0.64450833,20.54896447510064,21.858014640973355,21.96772131366561
B_log_ret_hist_sec_der_nrmse,per-asset-mean,21.42872626,0.66471671,20.495350635879515,21.79856417877233,21.992263971275577
B_log_ret_hist_funct_cvar90,per-asset-mean,24.39348784,0.81371802,23.28017565803618,25.20234924662912,24.697938622567307
B_log_ret_hist_funct_cvar95,per-asset-mean,35.62567346,1.01009719,34.200926335870065,36.2485136613827,36.42758037815118
B_qq_plot_funct,per-asset-mean,2e-08,1e-08,2.1125221754907235e-08,2.5427057464032318e-08,1.081769788205685e-08
B_qq_plot_der,per-asset-mean,0.0,0.0,2.937869950342969e-09,3.66008373141733e-09,9.989136106058932e-10
B_qq_plot_sec_der,per-asset-mean,0.0,0.0,2.223391945780378e-09,2.7004184919599864e-09,1.3850272949897526e-09
B_qq_plot_funct_pct,per-asset-mean,326.62830677,12.6884553,309.827142903794,340.48654537364877,329.57123203063855
B_qq_plot_der_pct,per-asset-mean,102.09895378,4.46308817,103.40464819268739,106.7940132395754,96.09819991933318
B_qq_plot_sec_der_pct,per-asset-mean,261.74928211,16.51171937,273.52560296553247,273.32376795375404,238.3984754019856
