step,train_bce
50,0.695403
100,0.69356
150,0.694072
200,0.688698
250,0.693743
300,0.693228
350,0.694238
400,0.693506
450,0.6925
500,0.693097
550,0.692426
600,0.693222
650,0.692733
700,0.692495
750,0.69321
800,0.693432
850,0.691968
900,0.694073
950,0.693725
1000,0.693041
1050,0.694032
1100,0.693788
1150,0.693084
1200,0.69319
1250,0.692913
1300,0.692793
1350,0.693143
1400,0.693045
1450,0.693431
1500,0.693148
1550,0.693026
1600,0.693076
1650,0.693194
1700,0.692551
1750,0.692792
1800,0.693974
1850,0.692192
1900,0.692239
1950,0.692795
2000,0.693101
