step,train_bce
50,0.692067
100,0.693775
150,0.677948
200,0.698416
250,0.682024
300,0.616494
350,0.565464
400,0.564628
450,0.598445
500,0.556451
550,0.572203
600,0.592049
650,0.476685
700,0.484758
750,0.541952
800,0.502362
850,0.507169
900,0.509728
950,0.521428
1000,0.490251
1050,0.513282
1100,0.724841
1150,0.489789
1200,0.473149
1250,0.479286
1300,0.510361
1350,0.474095
1400,0.422401
1450,0.467618
1500,0.505025
1550,0.415155
1600,0.448587
1650,0.518619
1700,0.481508
1750,0.500164
1800,0.430101
1850,0.38902
1900,0.557568
1950,0.48098
2000,0.500466
