metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_acf_sq_r_der,0.000325,0.000285,0.000670,0.000059,0.000181,0.000668,0.000047
B_acf_sq_r_sec_der,0.000226,0.000207,0.000581,0.000046,0.000173,0.000315,0.000014
B_acf_sq_r_funct_pct,541.645389,420.600293,671.095061,278.594154,423.571070,1281.062153,53.904508
B_acf_sq_r_der_pct,2846.069886,2046.147372,3521.511218,1628.581405,2257.474901,6412.180538,410.601368
B_acf_sq_r_sec_der_pct,312.842233,136.259391,502.082933,187.901185,253.836461,447.881722,172.508863
B_acf_sq_r_funct_nrmse,366.877252,274.604972,430.811509,180.216984,274.384199,865.891446,83.082119
B_acf_sq_r_der_nrmse,282.691125,149.047478,458.900397,136.406598,238.640734,457.960190,121.547708
B_acf_sq_r_sec_der_nrmse,181.676468,101.958239,334.126791,93.882056,182.519783,246.093380,51.760329
B_roll_vol_hist_funct,8261.360129,5163.034825,8143.056023,3302.377595,3359.375376,17425.726723,9076.264925
B_roll_vol_hist_der,558.276685,593.366064,233.070174,137.212869,65.902808,1661.236383,693.961191
B_roll_vol_hist_sec_der,266.823313,232.606196,69.954517,123.597462,80.075281,667.359228,393.130078
B_roll_vol_hist_funct_pct,187.760368,42.872793,201.855322,145.267126,141.470968,258.676556,191.531870
B_roll_vol_hist_der_pct,525.754874,101.914103,349.763503,650.667796,588.613154,494.022403,545.707516
B_roll_vol_hist_sec_der_pct,2910.333926,1105.020077,1625.886900,2981.416466,1724.996936,4400.013606,3819.355723
B_roll_vol_hist_funct_nrmse,97.988254,31.276230,102.119511,65.032190,65.591004,149.386194,107.812371
B_roll_vol_hist_der_nrmse,383.073677,222.134124,286.118034,219.532744,152.143654,763.866739,493.707216
B_roll_vol_hist_sec_der_nrmse,289.113286,134.109700,163.185960,216.910055,174.591922,504.028094,386.850396
B_tail_surv_funct,0.236939,0.008503,0.226430,0.230115,0.245140,0.248416,0.234593
B_tail_surv_der,0.000578,0.000082,0.000470,0.000521,0.000691,0.000651,0.000558
B_tail_surv_sec_der,0.000013,0.000007,0.000006,0.000009,0.000024,0.000016,0.000010
B_tail_surv_funct_pct,91.336137,1.200779,90.538856,90.083017,92.234456,93.241231,90.583126
B_tail_surv_der_pct,145.608778,2.908113,147.544949,141.668215,148.432704,147.909955,142.488068
B_tail_surv_sec_der_pct,111667.963254,20985.241427,85153.454378,100565.372441,146297.602552,122433.713382,103889.673518
B_tail_surv_funct_nrmse,49.160142,0.880944,48.065276,48.454908,50.011710,50.344761,48.924053
B_tail_surv_der_nrmse,2495803.806432,177035.760510,2254777.829128,2375615.258774,2735806.718606,2654445.239982,2458373.985669
B_tail_surv_sec_der_nrmse,362013.249797,92049.398294,251686.102316,307249.114982,513859.623304,413631.447027,323639.961357
