step,train_bce
50,0.693002
100,0.690413
150,0.682835
200,0.690785
250,0.692854
300,0.690418
350,0.696644
400,0.694082
450,0.692424
500,0.693194
550,0.692281
600,0.692917
650,0.692557
700,0.693509
750,0.692966
800,0.693374
850,0.689979
900,0.693155
950,0.690591
1000,0.692503
1050,0.693976
1100,0.69396
1150,0.695963
1200,0.694406
1250,0.692093
1300,0.693293
1350,0.693211
1400,0.690759
1450,0.689936
1500,0.693475
1550,0.692529
1600,0.693347
1650,0.693316
1700,0.697979
1750,0.690832
1800,0.69317
1850,0.694592
1900,0.692611
1950,0.693079
2000,0.692189
