step,train_bce
50,0.692268
100,0.694287
150,0.693177
200,0.691925
250,0.693331
300,0.695038
350,0.692215
400,0.695064
450,0.693085
500,0.691966
550,0.693093
600,0.693502
650,0.693419
700,0.692819
750,0.69324
800,0.693238
850,0.692697
900,0.69273
950,0.69314
1000,0.692773
1050,0.696348
1100,0.692987
1150,0.692329
1200,0.69158
1250,0.691629
1300,0.684535
1350,0.563977
1400,0.160588
1450,0.086031
1500,0.061565
1550,0.051711
1600,0.020099
1650,0.050563
1700,0.050271
1750,0.014387
1800,0.037657
1850,0.011493
1900,0.036016
1950,0.008275
2000,0.006045
