step,train_bce
50,0.691921
100,0.693467
150,0.692956
200,0.695587
250,0.694179
300,0.694741
350,0.692933
400,0.691429
450,0.692321
500,0.693551
550,0.693284
600,0.693263
650,0.693224
700,0.694371
750,0.692601
800,0.692283
850,0.69335
900,0.693751
950,0.693192
1000,0.69324
1050,0.691603
1100,0.693186
1150,0.693917
1200,0.691593
1250,0.685534
1300,0.40552
1350,0.153532
1400,0.147714
1450,0.466094
1500,0.074632
1550,0.049915
1600,0.038056
1650,0.129965
1700,0.027545
1750,0.570122
1800,0.221222
1850,0.078662
1900,0.044672
1950,0.049325
2000,0.048815
