step,train_bce
50,0.691043
100,0.701764
150,0.696141
200,0.698078
250,0.69268
300,0.69102
350,0.692405
400,0.695173
450,0.693308
500,0.692826
550,0.69238
600,0.69067
650,0.696958
700,0.690222
750,0.692493
800,0.692219
850,0.690566
900,0.689911
950,0.692233
1000,0.690917
1050,0.682491
1100,0.688152
1150,0.692903
1200,0.684427
1250,0.678913
1300,0.674804
1350,0.687766
1400,0.67055
1450,0.686508
1500,0.693986
1550,0.691518
1600,0.69174
1650,0.685595
1700,0.690634
1750,0.686747
1800,0.693466
1850,0.693356
1900,0.691556
1950,0.690725
2000,0.686177
