step,train_bce
50,0.693879
100,0.692998
150,0.693615
200,0.694043
250,0.692725
300,0.700976
350,0.693333
400,0.693603
450,0.693123
500,0.693886
550,0.69327
600,0.693161
650,0.693753
700,0.693187
750,0.693332
800,0.69354
850,0.69306
900,0.692996
950,0.69306
1000,0.689433
1050,0.693059
1100,0.692023
1150,0.692813
1200,0.693639
1250,0.693125
1300,0.697653
1350,0.692395
1400,0.692572
1450,0.692227
1500,0.693936
1550,0.691613
1600,0.686965
1650,0.685545
1700,0.625873
1750,0.686759
1800,0.687471
1850,0.684712
1900,0.663917
1950,0.307686
2000,0.342275
