step,mse
1,114.25532531738281
2,167.9276123046875
3,101.26899719238281
4,93.66170501708984
5,95.40506744384766
6,93.0296401977539
7,106.3773422241211
8,112.04676055908203
9,102.26593017578125
10,87.94639587402344
11,99.27244567871094
12,94.70564270019531
13,90.33541870117188
14,94.75064849853516
15,98.6606674194336
16,100.42064666748047
17,96.53765106201172
18,106.40691375732422
19,89.04310607910156
20,95.57239532470703
21,94.42259216308594
22,90.56871032714844
23,93.53911590576172
24,88.1832504272461
25,87.08843994140625
26,90.20259857177734
27,96.3872299194336
28,90.7294692993164
29,89.901611328125
30,101.68074798583984
31,95.37207794189453
32,96.23348999023438
33,87.53229522705078
34,87.88387298583984
35,91.90608215332031
36,92.60285186767578
37,87.54345703125
38,97.09931945800781
39,94.07461547851562
40,81.27079772949219
41,83.75589752197266
42,90.36637115478516
43,93.15320587158203
44,83.4175033569336
45,78.86540222167969
46,94.88280487060547
47,80.50187683105469
48,87.05487823486328
49,92.27860260009766
50,77.9443359375
51,74.5158462524414
52,89.57749938964844
53,82.65922546386719
54,94.40804290771484
55,87.03093719482422
56,85.74688720703125
57,91.72386169433594
58,80.66302490234375
59,81.47867584228516
60,85.6619873046875
61,91.41929626464844
62,85.70328521728516
63,76.52125549316406
64,81.24024963378906
65,88.65774536132812
66,78.86526489257812
67,77.62616729736328
68,101.16943359375
69,87.65872955322266
70,85.37678527832031
71,92.17112731933594
72,82.01110076904297
73,81.20890808105469
74,84.49935150146484
75,84.03069305419922
76,86.46646881103516
77,81.67168426513672
78,87.942626953125
79,84.61927795410156
80,84.64888763427734
81,90.77970886230469
82,83.1731948852539
83,81.68622589111328
84,79.59066772460938
85,88.7026596069336
86,86.50732421875
87,87.98180389404297
88,82.75830078125
89,90.8226547241211
90,81.73767852783203
91,76.64268493652344
92,84.84268188476562
93,82.22342681884766
94,82.65107727050781
95,78.00167846679688
96,87.08834075927734
97,95.63924407958984
98,89.1859359741211
99,81.69204711914062
100,83.8768081665039
101,74.19828796386719
102,84.87149047851562
103,82.66688537597656
104,75.58992004394531
105,85.82490539550781
106,83.91595458984375
107,76.98143005371094
108,85.74348449707031
109,83.67628479003906
110,90.86723327636719
111,82.00493621826172
112,84.24124908447266
113,82.57750701904297
114,76.08544158935547
115,83.88792419433594
116,82.07878875732422
117,86.9794692993164
118,81.11939239501953
119,76.66801452636719
120,70.28517150878906
121,82.41792297363281
122,86.7767105102539
123,91.28071594238281
124,91.10176086425781
125,74.16658020019531
126,83.97357177734375
127,83.52335357666016
128,79.74633026123047
129,77.35533905029297
130,70.23566436767578
131,75.72019958496094
132,70.8062515258789
133,75.80741882324219
134,70.77200317382812
135,77.85909271240234
136,76.56321716308594
137,72.44694519042969
138,84.17510223388672
139,74.7564468383789
140,75.6061782836914
141,74.09111785888672
142,69.21461486816406
143,73.4822998046875
144,72.47099304199219
145,79.46209716796875
146,73.97323608398438
147,81.4527587890625
148,83.30343627929688
149,76.21704864501953
150,70.01900482177734
151,75.47126770019531
152,70.42373657226562
153,77.48421478271484
154,77.9468765258789
155,68.3425064086914
156,72.3539047241211
157,77.539306640625
158,77.8031234741211
159,82.75872802734375
160,76.87159729003906
161,74.58541870117188
162,76.09249114990234
163,71.81657409667969
164,73.69271850585938
165,70.55303192138672
166,79.17283630371094
167,72.16160583496094
168,65.54137420654297
169,70.69307708740234
170,68.1937255859375
171,75.06746673583984
172,70.15132904052734
173,71.2021484375
174,80.86298370361328
175,68.59893035888672
176,69.93244171142578
177,71.15238952636719
178,67.80796813964844
179,70.83915710449219
180,68.40933227539062
181,57.92212677001953
182,60.116798400878906
183,68.98480987548828
184,70.63346862792969
185,71.54740905761719
186,71.68695068359375
187,60.44660186767578
188,68.08509063720703
189,66.94737243652344
190,64.39446258544922
191,74.80194854736328
192,64.18974304199219
193,71.99856567382812
194,62.82329559326172
195,68.19733428955078
196,62.68101501464844
197,66.72869110107422
198,71.73872375488281
199,65.57219696044922
200,62.64975357055664
201,66.80667114257812
202,60.07657241821289
203,71.80903625488281
204,64.00716400146484
205,66.1810073852539
206,63.839378356933594
207,57.83348846435547
208,63.00113296508789
209,64.04165649414062
210,59.054569244384766
211,53.53738784790039
212,62.06254959106445
213,57.39148712158203
214,56.85400390625
215,55.35883712768555
216,58.363616943359375
217,58.36046600341797
218,63.58170700073242
219,59.555259704589844
220,59.86982727050781
221,65.44750213623047
222,60.91246795654297
223,56.29265594482422
224,65.6156005859375
225,57.93221664428711
226,62.25807189941406
227,59.21177673339844
228,57.88871765136719
229,54.176239013671875
230,54.287906646728516
231,63.705806732177734
232,59.86003494262695
233,56.38148880004883
234,54.4546012878418
235,56.9234619140625
236,60.905704498291016
237,59.972938537597656
238,60.336883544921875
239,53.03327178955078
240,58.900203704833984
241,54.52066421508789
242,53.95438766479492
243,62.76029968261719
244,66.42472076416016
245,58.29558563232422
246,48.959144592285156
247,54.98210906982422
248,51.70199203491211
249,53.238319396972656
250,51.71604919433594
251,50.21913528442383
252,51.5579719543457
253,52.645145416259766
254,50.025596618652344
255,53.253658294677734
256,45.927330017089844
257,51.984378814697266
258,50.44302749633789
259,57.04124069213867
260,50.031150817871094
261,54.20734786987305
262,49.153770446777344
263,54.320289611816406
264,56.715450286865234
265,62.902748107910156
266,54.4182243347168
267,48.932682037353516
268,49.660606384277344
269,48.321044921875
270,51.84288024902344
271,49.478851318359375
272,49.537567138671875
273,51.927242279052734
274,56.42674255371094
275,50.91290283203125
276,45.27159881591797
277,49.2835578918457
278,48.854736328125
279,51.38271713256836
280,44.641483306884766
281,49.723175048828125
282,47.20622253417969
283,47.32978820800781
284,1338486.5
285,52.097137451171875
286,61.52446746826172
287,69.44005584716797
288,86.8887939453125
289,76.26358032226562
290,78.53781127929688
291,73.5778579711914
292,82.84046173095703
293,89.20694732666016
294,91.07203674316406
295,117.96591186523438
296,83.92925262451172
297,86.78809356689453
298,89.67008209228516
299,92.6695327758789
300,88.68562316894531
301,83.71400451660156
302,96.3636474609375
303,107.11139678955078
304,101.78227233886719
305,87.30494689941406
306,83.1379165649414
307,99.27764892578125
308,84.39962005615234
309,81.64759063720703
310,89.5217056274414
311,85.11443328857422
312,83.05487060546875
313,88.50802612304688
314,87.03982543945312
315,86.19507598876953
316,82.8807601928711
317,83.99624633789062
318,81.41283416748047
319,89.99923706054688
320,92.21752166748047
321,79.82489776611328
322,83.42740631103516
323,81.27215576171875
324,87.79146575927734
325,79.74446105957031
326,72.26143646240234
327,84.03797912597656
328,84.77931213378906
329,87.11730194091797
330,91.18030548095703
331,83.64312744140625
332,81.88370513916016
333,89.32064056396484
334,93.67106628417969
335,97.95613098144531
336,86.42790985107422
337,81.74411010742188
338,88.08673095703125
339,77.77867889404297
340,78.24226379394531
341,85.40007019042969
342,89.11820220947266
343,86.09483337402344
344,84.02238464355469
345,92.52284240722656
346,86.4631118774414
347,74.52176666259766
348,89.2891845703125
349,81.37381744384766
350,75.16160583496094
351,83.42477416992188
352,90.14484405517578
353,82.71387481689453
354,84.06475830078125
355,77.17588806152344
356,83.08572387695312
357,74.91846466064453
358,147.64208984375
359,3169147.5
360,200.2911376953125
361,204.52127075195312
362,227.15208435058594
363,180.23959350585938
364,187.5869140625
365,209.14727783203125
366,170.1635284423828
367,178.9186553955078
368,190.40402221679688
369,181.49459838867188
370,160.34921264648438
371,165.02560424804688
372,149.9295196533203
373,146.48291015625
374,138.9169464111328
375,151.18475341796875
376,142.79237365722656
377,136.02513122558594
378,142.37330627441406
379,125.47694396972656
380,123.7702407836914
381,134.3492431640625
382,121.77873229980469
383,108.91124725341797
384,126.9477767944336
385,123.27310180664062
386,126.05825805664062
387,112.34369659423828
388,124.0406494140625
389,105.51435852050781
390,111.75537872314453
391,105.66029357910156
392,110.28182983398438
393,110.546875
394,126.2048568725586
395,108.29672241210938
396,104.1286849975586
397,100.31649780273438
398,110.22857666015625
399,119.11647033691406
400,103.89938354492188
401,95.80027770996094
402,105.16047668457031
403,109.08946990966797
404,96.67089080810547
405,110.8332748413086
406,99.18997192382812
407,105.98102569580078
408,101.42705535888672
409,109.3837661743164
410,102.33653259277344
411,93.90614318847656
412,91.35680389404297
413,95.45565795898438
414,88.65152740478516
415,95.17684173583984
416,97.64418029785156
417,99.80208587646484
418,91.56095886230469
419,96.51958465576172
420,92.7452621459961
421,93.03856658935547
422,92.95680236816406
423,102.21175384521484
424,84.94694519042969
425,115.17793273925781
426,99.35386657714844
427,100.31328582763672
428,103.4531021118164
429,103.344482421875
430,104.48939514160156
431,92.27056121826172
432,101.0762710571289
433,87.43641662597656
434,91.56666564941406
435,97.43555450439453
436,87.8038558959961
437,92.82003784179688
438,92.82401275634766
439,96.01224517822266
440,95.14436340332031
441,92.11461639404297
442,107.61117553710938
443,89.61184692382812
444,108.66708374023438
445,95.53003692626953
446,93.38349151611328
447,98.262451171875
448,98.53983306884766
449,89.30525207519531
450,94.17444610595703
451,90.26175689697266
452,103.09040069580078
453,89.08922576904297
454,96.39909362792969
455,97.85722351074219
456,90.61349487304688
457,95.90406799316406
458,85.54269409179688
459,98.48336029052734
460,83.5695571899414
461,92.65428161621094
462,95.55662536621094
463,92.31103515625
464,88.18870544433594
465,87.86344909667969
466,97.42432403564453
467,88.74288177490234
468,98.0962142944336
469,77.44947814941406
470,81.36798858642578
471,95.62712097167969
472,80.68877410888672
473,101.96422576904297
474,93.75241088867188
475,95.32437896728516
476,92.92705535888672
477,95.03207397460938
478,86.36781311035156
479,93.2937240600586
480,87.35169219970703
481,93.86930084228516
482,97.82946014404297
483,90.91919708251953
484,84.97296142578125
485,90.65430450439453
486,103.16828918457031
487,104.5413818359375
488,86.5771255493164
489,102.48747253417969
490,89.85610961914062
491,91.67200469970703
492,88.10248565673828
493,88.78087615966797
494,83.70059967041016
495,95.82429504394531
496,86.78547668457031
497,89.40093994140625
498,89.00395965576172
499,88.00813293457031
500,99.5773696899414
501,86.6263427734375
502,86.93018341064453
503,79.08427429199219
504,84.07524871826172
505,95.41510009765625
506,87.45500946044922
507,94.55227661132812
508,93.61178588867188
509,86.1922378540039
510,92.80339050292969
511,93.49651336669922
512,90.36720275878906
513,88.93704223632812
514,86.38528442382812
515,94.45514678955078
516,104.83135986328125
517,92.44184112548828
518,92.16116333007812
519,107.1498031616211
520,91.81362915039062
521,96.44386291503906
522,78.09645080566406
523,93.84518432617188
524,80.37982177734375
525,100.25103759765625
526,92.41239166259766
527,84.13909912109375
528,91.39764404296875
529,84.11578369140625
530,84.48330688476562
531,94.63705444335938
532,85.97760009765625
533,90.10124206542969
534,94.71549224853516
535,96.43003845214844
536,89.69438171386719
537,90.02587890625
538,105.25390625
539,106.66693115234375
540,92.26982116699219
541,94.86331176757812
542,85.84715270996094
543,88.48877716064453
544,86.8881607055664
545,90.13066101074219
546,92.83949279785156
547,90.97026062011719
548,99.7995376586914
549,95.16986846923828
550,80.52938842773438
551,98.1494140625
552,86.71919250488281
553,104.36258697509766
554,88.05007934570312
555,85.36253356933594
556,88.95687866210938
557,94.77360534667969
558,91.49868774414062
559,92.28002166748047
560,93.00131225585938
561,91.21519470214844
562,93.2691879272461
563,91.0928955078125
564,95.3480453491211
565,77.58822631835938
566,91.28108215332031
567,97.39270782470703
568,99.85160064697266
569,93.85492706298828
570,85.33111572265625
571,94.16617584228516
572,96.84281158447266
573,99.99943542480469
574,92.15200805664062
575,91.11833953857422
576,88.263916015625
577,93.90959930419922
578,86.32626342773438
579,99.59183502197266
580,85.89689636230469
581,91.6747817993164
582,94.83455657958984
583,95.2524185180664
584,96.2686996459961
585,87.13980865478516
586,93.13922882080078
587,97.7373046875
588,90.17253112792969
589,82.82144927978516
590,94.96483612060547
591,89.74220275878906
592,93.64015197753906
593,87.35317993164062
594,84.38262176513672
595,91.64427185058594
596,88.16320037841797
597,95.76747131347656
598,87.4661636352539
599,96.48666381835938
600,93.03374481201172
601,86.106201171875
602,96.23363494873047
603,85.40482330322266
604,100.15158081054688
605,91.07398986816406
606,91.1974868774414
607,88.61009979248047
608,93.86901092529297
609,88.00065612792969
610,76.84917449951172
611,89.60893249511719
612,87.58390045166016
613,96.37757110595703
614,86.96742248535156
615,94.75592803955078
616,95.59602355957031
617,97.98513793945312
618,78.82173919677734
619,92.80587768554688
620,85.94091796875
621,91.13245391845703
622,88.63676452636719
623,91.58464813232422
624,94.97010803222656
625,85.77056121826172
626,77.12047576904297
627,86.36878204345703
628,82.52889251708984
629,93.62638854980469
630,92.98902893066406
631,92.4825210571289
632,97.53435516357422
633,87.15757751464844
634,81.68964385986328
635,100.90584564208984
636,95.84947204589844
637,83.73394012451172
638,88.40528106689453
639,93.3256607055664
640,92.02758026123047
641,88.7210922241211
642,88.24650573730469
643,83.40445709228516
644,92.54248046875
645,95.58528900146484
646,85.4839096069336
647,100.06940460205078
648,95.65876770019531
649,87.13915252685547
650,83.53255462646484
651,88.44200134277344
652,87.68852233886719
653,95.48184204101562
654,93.72195434570312
655,83.85995483398438
656,84.13842010498047
657,86.70350646972656
658,100.94451904296875
659,86.89848327636719
660,86.02129364013672
661,100.29853820800781
662,89.6641616821289
663,85.0966796875
664,90.39766693115234
665,88.00353240966797
666,95.2710952758789
667,91.70238494873047
668,99.96531677246094
669,95.98653411865234
670,86.10803985595703
671,86.8723373413086
672,100.67967224121094
673,93.93215942382812
674,98.33907318115234
675,104.64022064208984
676,89.14244079589844
677,92.5614242553711
678,87.4770278930664
679,102.83760070800781
680,84.46990966796875
681,87.76726531982422
682,87.49027252197266
683,81.39287567138672
684,87.07979583740234
685,101.62005615234375
686,84.22313690185547
687,88.97295379638672
688,95.37909698486328
689,96.54834747314453
690,82.8974380493164
691,82.97798156738281
692,89.69546508789062
693,84.03024291992188
694,88.06590270996094
695,97.0014877319336
696,83.6844482421875
697,87.10800170898438
698,86.96385955810547
699,105.41964721679688
700,89.50706481933594
701,83.6264419555664
702,81.16302490234375
703,84.76766967773438
704,87.06993865966797
705,91.54856872558594
706,74.82596588134766
707,88.18624877929688
708,94.21158599853516
709,96.05203247070312
710,83.6972427368164
711,87.10675048828125
712,80.35830688476562
713,88.35107421875
714,88.36152648925781
715,87.27593231201172
716,100.03909301757812
717,94.5476303100586
718,83.64472198486328
719,89.39043426513672
720,83.4369125366211
721,87.24712371826172
722,82.32302856445312
723,80.4217529296875
724,84.485107421875
725,101.94055938720703
726,105.22132110595703
727,78.94116973876953
728,87.33738708496094
729,86.2056884765625
730,95.13237762451172
731,89.0096435546875
732,88.13836669921875
733,87.92961883544922
734,93.66885375976562
735,86.61017608642578
736,89.39289093017578
737,82.19039154052734
738,92.16332244873047
739,87.37791442871094
740,81.0350570678711
741,88.72481536865234
742,89.34178924560547
743,92.55899047851562
744,75.71417999267578
745,103.31794738769531
746,101.62982940673828
747,97.93775177001953
748,92.91864013671875
749,90.19879913330078
750,80.98439025878906
751,100.60437774658203
752,90.0193099975586
753,102.16436767578125
754,79.42567443847656
755,83.87811279296875
756,93.17693328857422
757,85.69844055175781
758,96.42509460449219
759,94.2711410522461
760,91.20577239990234
761,77.34628295898438
762,88.41024017333984
763,86.13483428955078
764,91.43910217285156
765,86.49468994140625
766,85.84874725341797
767,87.48621368408203
768,91.21849822998047
769,88.40690612792969
770,85.732177734375
771,90.79777526855469
772,96.02843475341797
773,87.98050689697266
774,86.4886474609375
775,97.0754165649414
776,91.25489807128906
777,83.26273345947266
778,84.66090393066406
779,82.23847198486328
780,82.49916076660156
781,94.48401641845703
782,82.56441497802734
783,85.34521484375
784,94.87991333007812
785,89.53007507324219
786,99.53848266601562
787,90.91397857666016
788,82.96857452392578
789,85.00672912597656
790,84.34649658203125
791,83.42562866210938
792,90.70928955078125
793,97.01127624511719
794,93.45926666259766
795,81.84076690673828
796,93.81504821777344
797,94.16581726074219
798,96.01010131835938
799,91.00994873046875
800,94.79472351074219
801,95.09363555908203
802,87.32151794433594
803,85.6268310546875
804,105.18388366699219
805,82.58403778076172
806,82.35614013671875
807,78.08116912841797
808,94.04534912109375
809,89.19606018066406
810,82.89849090576172
811,89.9424057006836
812,88.03897094726562
813,78.12084197998047
814,83.09465026855469
815,98.56198120117188
816,94.09272003173828
817,86.65696716308594
818,96.91841125488281
819,91.1243896484375
820,95.53557586669922
821,85.47747039794922
822,71.77872467041016
823,76.54171752929688
824,89.87948608398438
825,90.08917999267578
826,87.35566711425781
827,76.87310791015625
828,93.29727172851562
829,89.35723876953125
830,82.36151123046875
831,93.59869384765625
832,100.2077865600586
833,92.69963836669922
834,83.69884490966797
835,77.73899841308594
836,87.76612091064453
837,87.3215560913086
838,94.6202621459961
839,95.88117218017578
840,93.76922607421875
841,84.88123321533203
842,84.10256958007812
843,78.6845932006836
844,94.28275299072266
845,87.7847900390625
846,84.6044921875
847,86.39083099365234
848,88.2651596069336
849,95.40424346923828
850,84.54322052001953
851,89.4301528930664
852,88.75907897949219
853,89.61250305175781
854,92.73175811767578
855,76.92096710205078
856,86.36457824707031
857,90.33538055419922
858,88.46855163574219
859,82.12374877929688
860,91.93419647216797
861,85.63465118408203
862,86.10926055908203
863,92.4487075805664
864,93.91246795654297
865,83.76207733154297
866,80.80072021484375
867,80.8448257446289
868,92.6125717163086
869,75.4275131225586
870,88.71111297607422
871,82.2459716796875
872,87.60975646972656
873,94.0731430053711
874,88.17072296142578
875,85.19218444824219
876,84.62947845458984
877,81.8800048828125
878,96.74613189697266
879,89.92160034179688
880,93.83120727539062
881,85.20329284667969
882,84.38508605957031
883,94.65469360351562
884,92.91889953613281
885,88.15122985839844
886,96.07234191894531
887,84.13185119628906
888,98.91411590576172
889,103.44935607910156
890,83.53213500976562
891,80.25464630126953
892,93.75096893310547
893,86.51742553710938
894,89.94017791748047
895,86.65559387207031
896,89.2392807006836
897,95.00065612792969
898,88.53702545166016
899,83.16895294189453
900,89.08380126953125
901,83.86034393310547
902,86.90129852294922
903,87.25599670410156
904,90.15774536132812
905,90.29741668701172
906,89.86442565917969
907,97.93777465820312
908,90.08006286621094
909,90.17237854003906
910,80.87083435058594
911,87.01093292236328
912,78.5104751586914
913,86.98003387451172
914,80.34831237792969
915,84.58403778076172
916,83.0298843383789
917,89.80536651611328
918,91.22050476074219
919,94.67889404296875
920,86.94503784179688
921,83.22586059570312
922,87.41952514648438
923,89.6392822265625
924,94.27543640136719
925,91.6440658569336
926,90.25296783447266
927,92.27615356445312
928,95.43667602539062
929,88.99876403808594
930,80.29296875
931,80.94591522216797
932,103.52884674072266
933,85.41536712646484
934,94.30953979492188
935,76.30226135253906
936,96.01683044433594
937,76.09565734863281
938,90.38203430175781
939,85.50316619873047
940,97.45548248291016
941,98.0353775024414
942,94.60015106201172
943,93.75997161865234
944,95.50395202636719
945,89.93914031982422
946,92.61665344238281
947,82.27993774414062
948,94.70368957519531
949,92.53887176513672
950,89.8409194946289
951,92.6847152709961
952,93.77455139160156
953,87.38021087646484
954,88.69710540771484
955,99.1586685180664
956,85.19874572753906
957,84.76750183105469
958,90.18280029296875
959,94.75050354003906
960,93.74388122558594
961,79.91117095947266
962,88.77291870117188
963,93.32855987548828
964,83.8013916015625
965,95.93049621582031
966,90.76080322265625
967,85.81930541992188
968,85.87714385986328
969,99.76393127441406
970,97.09577178955078
971,90.74048614501953
972,91.72698974609375
973,86.21785736083984
974,91.56784057617188
975,87.31511688232422
976,93.00383758544922
977,82.99386596679688
978,92.89200592041016
979,87.62628173828125
980,96.48698425292969
981,94.67802429199219
982,92.1154556274414
983,92.79356384277344
984,89.45831298828125
985,93.67743682861328
986,91.1427993774414
987,84.0570297241211
988,96.17969512939453
989,82.82362365722656
990,88.34504699707031
991,91.39724731445312
992,96.06900024414062
993,93.0782241821289
994,97.04095458984375
995,90.58796691894531
996,96.4120101928711
997,78.98199462890625
998,92.37490844726562
999,89.91251373291016
1000,88.07728576660156
