step,mse
1,113.79647064208984
2,135.0226593017578
3,108.87779235839844
4,112.74378204345703
5,160.42794799804688
6,102.76819610595703
7,99.26305389404297
8,95.66252899169922
9,103.25761413574219
10,95.35315704345703
11,95.04576110839844
12,89.50777435302734
13,93.35257720947266
14,90.2470703125
15,105.3397216796875
16,91.52281188964844
17,78.24978637695312
18,90.12370300292969
19,99.30500030517578
20,91.4723129272461
21,83.90263366699219
22,86.65293884277344
23,95.25902557373047
24,94.59637451171875
25,91.457275390625
26,91.28475952148438
27,80.06788635253906
28,99.95989990234375
29,88.14617156982422
30,94.12715148925781
31,89.4766616821289
32,87.96937561035156
33,80.95721435546875
34,83.09521484375
35,93.58807373046875
36,101.77865600585938
37,81.09839630126953
38,77.84598541259766
39,82.33428192138672
40,92.814208984375
41,84.31634521484375
42,83.13653564453125
43,99.53047943115234
44,92.12629699707031
45,89.59794616699219
46,93.92279815673828
47,82.88117218017578
48,81.0636978149414
49,86.16234588623047
50,97.7835922241211
51,84.88162231445312
52,87.1093978881836
53,93.7078628540039
54,97.26820373535156
55,90.89152526855469
56,87.02565002441406
57,87.95912170410156
58,80.26920318603516
59,87.35348510742188
60,84.67117309570312
61,78.15386962890625
62,96.77637481689453
63,84.13890838623047
64,85.43634796142578
65,88.65630340576172
66,89.34590911865234
67,86.3031997680664
68,89.08512878417969
69,99.00865936279297
70,79.78545379638672
71,87.41127014160156
72,95.04486846923828
73,81.2807846069336
74,79.69863891601562
75,87.13806915283203
76,81.8484878540039
77,95.96214294433594
78,87.86810302734375
79,86.5086898803711
80,91.40771484375
81,89.0340805053711
82,79.79515838623047
83,80.68961334228516
84,86.98475646972656
85,88.50402069091797
86,92.6036376953125
87,78.81072235107422
88,86.53645324707031
89,80.63436889648438
90,80.6350326538086
91,76.2864761352539
92,78.28958129882812
93,88.95466613769531
94,75.57627868652344
95,91.03813171386719
96,74.37701416015625
97,78.63990020751953
98,89.72502899169922
99,76.59306335449219
100,85.77191162109375
101,577.1478881835938
102,80.6927261352539
103,85.94824981689453
104,90.1123046875
105,87.09281921386719
106,97.56560516357422
107,83.84516143798828
108,83.75296020507812
109,92.70378112792969
110,87.413330078125
111,86.79940795898438
112,91.34002685546875
113,97.40779876708984
114,89.42814636230469
115,86.92119598388672
116,84.5744400024414
117,90.8814926147461
118,92.18927001953125
119,88.71456909179688
120,86.93739318847656
121,93.71197509765625
122,87.83651733398438
123,87.7582015991211
124,90.72217559814453
125,84.63260650634766
126,83.84852600097656
127,92.74848937988281
128,79.2777099609375
129,90.98711395263672
130,81.48286437988281
131,86.80121612548828
132,78.64688873291016
133,82.81282806396484
134,79.34971618652344
135,82.95610809326172
136,85.52298736572266
137,94.6417007446289
138,86.44906616210938
139,83.77883911132812
140,80.31145477294922
141,83.17056274414062
142,81.37189483642578
143,82.53671264648438
144,84.4283447265625
145,93.53964233398438
