step,mse
1,108.61437225341797
2,102.77620697021484
3,91.48268127441406
4,101.55374145507812
5,91.16242218017578
6,95.55250549316406
7,76.78807830810547
8,89.00312805175781
9,97.2359848022461
10,83.64775085449219
11,103.12992095947266
12,87.51751708984375
13,95.36320495605469
14,86.76300811767578
15,100.28225708007812
16,81.55763244628906
17,83.83763122558594
18,88.39454650878906
19,87.7282943725586
20,87.38917541503906
21,85.7899398803711
22,97.36609649658203
23,86.49212646484375
24,86.6356201171875
25,92.89100646972656
26,88.95530700683594
27,90.61656951904297
28,84.15896606445312
29,80.2026138305664
30,89.84493255615234
31,80.40190887451172
32,88.51710510253906
33,87.39822387695312
34,84.29390716552734
35,95.78846740722656
36,97.06707000732422
37,77.11983489990234
38,86.85184478759766
39,74.62432861328125
40,88.33454895019531
41,90.30719757080078
42,79.13606262207031
43,96.56198120117188
44,89.86654663085938
45,80.473388671875
46,79.93661499023438
47,83.20548248291016
48,87.55152893066406
49,87.47614288330078
50,90.77265167236328
51,83.82382202148438
52,77.69061279296875
53,73.61068725585938
54,79.81698608398438
55,90.16081237792969
56,85.14981842041016
57,89.4100112915039
58,87.82618713378906
59,88.79877471923828
60,79.00590515136719
61,89.0207290649414
62,73.42512512207031
63,89.66990661621094
64,79.18307495117188
65,86.93534088134766
66,86.69164276123047
67,78.27384185791016
68,86.45069885253906
69,87.20523834228516
70,98.48119354248047
71,74.94679260253906
72,88.61173248291016
73,88.36200714111328
74,74.348388671875
75,70.70985412597656
76,84.26814270019531
77,79.38661193847656
78,78.93939971923828
79,76.57579803466797
80,80.60401153564453
81,81.61338806152344
82,76.82333374023438
83,71.50475311279297
84,88.68614959716797
85,70.01345825195312
86,81.4858627319336
87,80.72171020507812
88,75.9263916015625
89,85.09994506835938
90,76.49722290039062
91,69.88595581054688
92,78.1439208984375
93,72.61106872558594
94,89.0341567993164
95,69.4535903930664
96,72.44813537597656
97,83.95791625976562
98,68.94429779052734
99,75.78289031982422
100,63.98145294189453
101,65.8729476928711
102,83.5066146850586
103,75.16596221923828
104,73.31404876708984
105,67.91328430175781
106,74.35769653320312
107,66.47354888916016
108,65.04196166992188
109,70.06657409667969
110,67.3860092163086
111,70.50785827636719
112,64.65562438964844
113,68.96222686767578
114,77.24208068847656
115,71.77730560302734
116,65.9872055053711
117,75.2242660522461
118,75.76997375488281
119,65.48100280761719
120,73.32696533203125
121,69.7602310180664
122,72.52522277832031
123,67.04527282714844
124,78.76850128173828
125,71.78168487548828
126,64.72573852539062
127,66.76349639892578
128,67.3480453491211
129,73.19547271728516
130,63.94563293457031
131,74.62152099609375
132,69.95337677001953
133,69.8964614868164
134,60.953636169433594
135,64.49649810791016
136,62.4915771484375
137,72.41058349609375
138,70.9283218383789
139,59.792354583740234
140,63.00240707397461
141,58.491878509521484
142,68.65335845947266
143,69.45161437988281
144,63.06696319580078
145,60.165557861328125
146,57.7785530090332
147,66.12789154052734
148,63.98456954956055
149,66.59725952148438
150,2551.13671875
151,71.46720886230469
152,69.0570297241211
153,78.49681854248047
154,85.91737365722656
155,79.75843811035156
156,89.38765716552734
157,78.99737548828125
158,93.76924133300781
159,91.56155395507812
160,91.96256256103516
161,98.90869140625
162,84.9661865234375
163,90.8305435180664
164,79.70389556884766
165,78.81051635742188
166,86.84759521484375
167,77.63741302490234
168,91.18062591552734
169,84.38380432128906
170,88.6349868774414
