metric,asset,seed_0,mean
B_log_ret_hist_der,6,291784.6836083066,291784.68360831
B_log_ret_hist_der,7,860853.6661569205,860853.66615692
B_log_ret_hist_der_nrmse,0,14.008850086650778,14.00885009
B_log_ret_hist_der_nrmse,1,13.372946762886908,13.37294676
B_log_ret_hist_der_nrmse,2,12.751626779679185,12.75162678
B_log_ret_hist_der_nrmse,3,14.614775729622357,14.61477573
B_log_ret_hist_der_nrmse,4,14.734534204036265,14.7345342
B_log_ret_hist_der_nrmse,5,14.201154814254826,14.20115481
B_log_ret_hist_der_nrmse,6,14.806094815460224,14.80609482
B_log_ret_hist_der_nrmse,7,14.315959926514715,14.31595993
B_log_ret_hist_der_pct,0,156.99177049106524,156.99177049
B_log_ret_hist_der_pct,1,111.00177629865694,111.0017763
B_log_ret_hist_der_pct,2,334.54637542195246,334.54637542
B_log_ret_hist_der_pct,3,252.1576813307424,252.15768133
B_log_ret_hist_der_pct,4,159.17441992306289,159.17441992
B_log_ret_hist_der_pct,5,120.39348963165857,120.39348963
B_log_ret_hist_der_pct,6,242.4048729571497,242.40487296
B_log_ret_hist_der_pct,7,166.9699869109088,166.96998691
B_log_ret_hist_funct,0,263111.4290183813,263111.42901838
B_log_ret_hist_funct,1,13111.00835502445,13111.00835502
B_log_ret_hist_funct,2,98369.82156958044,98369.82156958
B_log_ret_hist_funct,3,32300.276511518063,32300.27651152
B_log_ret_hist_funct,4,18056.614811400283,18056.6148114
B_log_ret_hist_funct,5,13017.93272718984,13017.93272719
B_log_ret_hist_funct,6,105850.92058946198,105850.92058946
B_log_ret_hist_funct,7,380409.9458591976,380409.9458592
B_log_ret_hist_funct_cvar90,0,11.35112909978089,11.3511291
B_log_ret_hist_funct_cvar90,1,10.924310240053629,10.92431024
B_log_ret_hist_funct_cvar90,2,17.646988948065488,17.64698895
B_log_ret_hist_funct_cvar90,3,21.312811758960578,21.31281176
B_log_ret_hist_funct_cvar90,4,18.038973839299025,18.03897384
B_log_ret_hist_funct_cvar90,5,15.486738533820127,15.48673853
B_log_ret_hist_funct_cvar90,6,18.026645532395978,18.02664553
B_log_ret_hist_funct_cvar90,7,16.4774877121798,16.47748771
B_log_ret_hist_funct_cvar95,0,19.297793962461,19.29779396
B_log_ret_hist_funct_cvar95,1,16.49831467470433,16.49831467
B_log_ret_hist_funct_cvar95,2,27.850758335587894,27.85075834
B_log_ret_hist_funct_cvar95,3,34.31227504182303,34.31227504
B_log_ret_hist_funct_cvar95,4,28.665799858598756,28.66579986
B_log_ret_hist_funct_cvar95,5,25.36315623949934,25.36315624
B_log_ret_hist_funct_cvar95,6,28.496205946465096,28.49620595
B_log_ret_hist_funct_cvar95,7,25.518298178125214,25.51829818
B_log_ret_hist_funct_nrmse,0,8.405849904250779,8.4058499
B_log_ret_hist_funct_nrmse,1,5.916053049112802,5.91605305
B_log_ret_hist_funct_nrmse,2,8.967791878460222,8.96779188
B_log_ret_hist_funct_nrmse,3,9.267920489628139,9.26792049
B_log_ret_hist_funct_nrmse,4,8.01179146746176,8.01179147
B_log_ret_hist_funct_nrmse,5,7.165055609445485,7.16505561
B_log_ret_hist_funct_nrmse,6,8.917720712741408,8.91772071
B_log_ret_hist_funct_nrmse,7,9.516496810592963,9.51649681
B_log_ret_hist_funct_pct,0,35.91763539940189,35.9176354
B_log_ret_hist_funct_pct,1,27.798882816779784,27.79888282
B_log_ret_hist_funct_pct,2,83.13540017414918,83.13540017
B_log_ret_hist_funct_pct,3,83.94065016822655,83.94065017
B_log_ret_hist_funct_pct,4,36.373765237306515,36.37376524
B_log_ret_hist_funct_pct,5,25.99583140576258,25.99583141
B_log_ret_hist_funct_pct,6,707580840.506827,707580840.506827
B_log_ret_hist_funct_pct,7,655634234.6169732,655634234.6169732
B_log_ret_hist_sec_der,0,1520968.6148220073,1520968.61482201
B_log_ret_hist_sec_der,1,43989.72994316896,43989.72994317
B_log_ret_hist_sec_der,2,225827.6449852976,225827.6449853
B_log_ret_hist_sec_der,3,228584.98251076258,228584.98251076
B_log_ret_hist_sec_der,4,76788.35824993817,76788.35824994
B_log_ret_hist_sec_der,5,113719.42655999768,113719.42656
B_log_ret_hist_sec_der,6,957081.3122510632,957081.31225106
B_log_ret_hist_sec_der,7,2658905.9758682908,2658905.97586829
B_log_ret_hist_sec_der_nrmse,0,12.434508776572244,12.43450878
B_log_ret_hist_sec_der_nrmse,1,12.130425246625835,12.13042525
B_log_ret_hist_sec_der_nrmse,2,12.16466199488417,12.16466199
B_log_ret_hist_sec_der_nrmse,3,16.407268030308746,16.40726803
B_log_ret_hist_sec_der_nrmse,4,16.439599081115126,16.43959908
B_log_ret_hist_sec_der_nrmse,5,15.675800637776335,15.67580064
