step,train_bce
50,0.647204
100,0.468016
150,0.323064
200,0.286321
250,0.202172
300,0.188155
350,0.251316
400,0.248016
450,0.161258
500,0.213029
550,0.23775
600,0.141928
650,0.151956
700,0.088546
750,0.059612
800,0.200161
850,0.384047
900,0.114637
950,0.095284
1000,0.10959
1050,0.109699
1100,0.105509
1150,0.087988
1200,0.100237
1250,0.095996
1300,0.06379
1350,0.069323
1400,0.084573
1450,0.077624
1500,0.042936
1550,0.041083
1600,0.101809
1650,0.073216
1700,0.06956
1750,0.068461
1800,0.143517
1850,0.056928
1900,0.108235
1950,0.134156
2000,0.066977
