step,train_bce
50,0.693633
100,0.692867
150,0.69327
200,0.692164
250,0.69228
300,0.69094
350,0.694459
400,0.688303
450,0.691081
500,0.687693
550,0.651605
600,0.349122
650,0.665532
700,0.384272
750,0.618914
800,0.580118
850,0.672104
900,0.644085
950,0.643712
1000,0.628509
1050,0.655032
1100,0.621014
1150,0.612782
1200,0.622873
1250,0.58972
1300,0.612199
1350,0.588087
1400,0.601907
1450,0.588773
1500,0.58194
1550,0.554434
1600,0.534809
1650,0.518238
1700,0.488442
1750,0.428642
1800,0.394027
1850,0.32859
1900,0.266753
1950,0.227773
2000,0.216967
