step,train_bce
50,0.662123
100,0.5781
150,0.383717
200,0.353775
250,0.295171
300,0.219447
350,0.176471
400,0.163505
450,0.214346
500,0.176658
550,0.14254
600,0.132136
650,0.157406
700,0.172924
750,0.135352
800,0.119223
850,0.067064
900,0.091702
950,0.060905
1000,0.087129
1050,0.077329
1100,0.113801
1150,0.084117
1200,0.087818
1250,0.064557
1300,0.12178
1350,0.069308
1400,0.06829
1450,0.08739
1500,0.049272
1550,0.032358
1600,0.031354
1650,0.108045
1700,0.05366
1750,0.048949
1800,0.016272
1850,0.039764
1900,0.026971
1950,0.063392
2000,0.026318
