step,train_bce
50,0.66969
100,0.531908
150,0.368986
200,0.308909
250,0.250786
300,0.214386
350,0.208652
400,0.1587
450,0.143222
500,0.133453
550,0.10348
600,0.126427
650,0.129114
700,0.136164
750,0.124793
800,0.079172
850,0.085391
900,0.116934
950,0.133548
1000,0.093593
1050,0.091145
1100,0.05749
1150,0.183061
1200,0.069115
1250,0.102494
1300,0.087733
1350,0.103048
1400,0.147838
1450,0.085143
1500,0.110998
1550,0.04185
1600,0.053577
1650,0.038457
1700,0.051515
1750,0.078944
1800,0.081499
1850,0.053855
1900,0.068074
1950,0.044293
2000,0.067535
