step,train_bce
50,0.690545
100,0.693225
150,0.69341
200,0.695314
250,0.693136
300,0.691903
350,0.691611
400,0.691397
450,0.688682
500,0.686258
550,0.662196
600,0.17092
650,0.271006
700,0.182625
750,0.161364
800,0.141006
850,0.166476
900,0.110648
950,0.096254
1000,0.09469
1050,0.078659
1100,0.083871
1150,0.15161
1200,0.103381
1250,0.127486
1300,0.100464
1350,0.108982
1400,0.20433
1450,0.036044
1500,0.077321
1550,0.023309
1600,0.053243
1650,0.074516
1700,0.084403
1750,0.112985
1800,0.095273
1850,0.08542
1900,0.054729
1950,0.104118
2000,0.019357
