step,phase,loss_total,epoch,kld_loss,nll_loss,mse_loss,lr
1728,train,-9.66674667596817,26,0.5051583899185061,-10.171905100345612,0.0022431458892242517,0.001
1728,val,-10.043879434466362,26,,,,0.001
1792,train,-9.909196123480797,27,0.5025669764727354,-10.411763057112694,0.0016435007055406459,0.001
1792,val,-10.001529559493065,27,,,,0.001
1856,train,-9.644071139395237,28,0.5005690110847354,-10.144640162587166,0.0023113081042538397,0.001
1856,val,-10.037323608994484,28,,,,0.001
1920,train,-9.998743444681168,29,0.49835970532149076,-10.497103124856949,0.0014301503706519725,0.001
1920,val,-10.074837654829025,29,,,,0.001
1984,train,-9.987253308296204,30,0.500455588568002,-10.487708821892738,0.001453636190490215,0.001
1984,val,-10.026662811636925,30,,,,0.001
2048,train,-9.874228924512863,31,0.4956666277721524,-10.369895622134209,0.0017481694030720973,0.001
2048,val,-10.043294787406921,31,,,,0.001
2112,train,-9.941384762525558,32,0.4935104879550636,-10.434895321726799,0.0015856701556913322,0.001
2112,val,-10.020076841115952,32,,,,0.001
2176,train,-9.985043957829475,33,0.49361296417191625,-10.478656947612762,0.0014762659793632338,0.001
2176,val,-9.850380167365074,33,,,,0.001
2240,train,-9.98313470184803,34,0.49318684730678797,-10.476321458816528,0.0014821045006101485,0.001
2240,val,-9.917756095528603,34,,,,0.001
2304,train,-10.009655147790909,35,0.4874644437804818,-10.497119531035423,0.0014301096016424708,0.001
2304,val,-10.126170441508293,35,,,,0.001
2368,train,-9.979203253984451,36,0.4864530828781426,-10.465656325221062,0.0015087678330019116,0.001
2368,val,-10.034680798649788,36,,,,0.001
2432,train,-9.839251935482025,37,0.48388740699738264,-10.323139488697052,0.0018650599195098039,0.001
2432,val,-10.053341403603554,37,,,,0.001
2496,train,-9.91518722474575,38,0.4864092878997326,-10.40159659087658,0.0016689170670360909,0.001
2496,val,-10.026062354445457,38,,,,0.001
2560,train,-10.125673562288284,39,0.48495863378047943,-10.610632255673409,0.0011463279861345654,0.001
2560,val,-10.03425019979477,39,,,,0.001
2624,train,-10.007278427481651,40,0.4863563417457044,-10.49363474547863,0.0014388215458893683,0.001
2624,val,-10.142086625099182,40,,,,0.001
2688,train,-9.95378414541483,41,0.4790291846729815,-10.432813301682472,0.0015908751693132217,0.001
2688,val,-8.215368568897247,41,,,,0.001
2752,train,-9.933616444468498,42,0.4786952040158212,-10.412311658263206,0.001642129420361016,0.001
2752,val,-10.092219084501266,42,,,,0.001
2816,train,-10.089031055569649,43,0.47986625554040074,-10.56889721751213,0.0012506652674346697,0.001
2816,val,-10.093675717711449,43,,,,0.001
2880,train,-10.145343035459518,44,0.4786834428086877,-10.624026447534561,0.0011128422984256758,0.001
2880,val,-9.890399470925331,44,,,,0.001
2944,train,-9.623842306435108,45,0.48104937421157956,-10.104891665279865,0.002410679375316249,0.001
2944,val,-9.918526649475098,45,,,,0.001
3008,train,-10.146789014339447,46,0.4757906533777714,-10.622579738497734,0.0011164592006025487,0.001
3008,val,-10.210733368992805,46,,,,0.001
3072,train,-10.12191441655159,47,0.477730973623693,-10.599645420908928,0.0011737948379959562,0.001
3072,val,-10.190192759037018,47,,,,0.001
3136,train,-10.140382796525955,48,0.47362941689789295,-10.614012196660042,0.001137877813562227,0.001
3136,val,-10.147296339273453,48,,,,0.001
3200,train,-10.042469307780266,49,0.47107265796512365,-10.513541832566261,0.001389053531056561,0.001
3200,val,-10.063245341181755,49,,,,0.001
3264,train,-10.177234083414078,50,0.4702402791008353,-10.647474378347397,0.0010542224745222484,0.001
3264,val,-9.605680212378502,50,,,,0.001
3328,train,-9.898906826972961,51,0.47312256088480353,-10.37202949821949,0.0017428347464374383,0.001
3328,val,-10.208348080515862,51,,,,0.001
3392,train,-10.201682895421982,52,0.46928809955716133,-10.670970901846886,0.0009954809602277237,0.001
3392,val,-10.242154389619827,52,,,,0.001
3456,train,-10.182892769575119,53,0.467996908351779,-10.65088964998722,0.0010456840363985975,0.001
3456,val,-10.211867541074753,53,,,,0.001
3520,train,-10.178419038653374,54,0.46602970780804753,-10.64444874227047,0.0010617864663799992,0.001
3520,val,-10.100820317864418,54,,,,0.001
3584,train,-9.994432598352432,55,0.46521516470238566,-10.459647729992867,0.0015237890493153827,0.001
3584,val,-10.142211735248566,55,,,,0.001
3648,train,-10.187197253108025,56,0.4643441792577505,-10.651541367173195,0.0010440549713166547,0.001
3648,val,-10.224230244755745,56,,,,0.001
3712,train,-10.130402252078056,57,0.46399376075714827,-10.594396069645882,0.00118691834177298,0.001
3712,val,-10.09460099041462,57,,,,0.001
3776,train,-10.158501699566841,58,0.46137259900569916,-10.619874134659767,0.001123222813475877,0.001
3776,val,-9.91838201880455,58,,,,0.001
3840,train,-10.147485107183456,59,0.463526776060462,-10.611011818051338,0.0011453787756181555,0.001
3840,val,-10.258271843194962,59,,,,0.001
3904,train,-10.195119187235832,60,0.4592798058874905,-10.654398992657661,0.001036910934089974,0.001
3904,val,-9.977056205272675,60,,,,0.001
3968,train,-10.082983702421188,61,0.46064862003549933,-10.543632417917252,0.0013138274543962325,0.001
3968,val,-10.077448084950447,61,,,,0.001
4032,train,-10.155686169862747,62,0.4578530481085181,-10.61353924870491,0.001139060070272535,0.001
4032,val,-10.158939853310585,62,,,,0.001
4096,train,-10.163210839033127,63,0.4570927545428276,-10.620303675532341,0.001122149145885487,0.001
4096,val,-10.258391350507736,63,,,,0.001
4160,train,-10.11429525911808,64,0.45568369794636965,-10.569978922605515,0.0012479610759328352,0.001
4160,val,-9.939288184046745,64,,,,0.001
4224,train,-10.106517359614372,65,0.4556777342222631,-10.562195107340813,0.0012674206700467039,0.001
4224,val,-10.268355250358582,65,,,,0.001
4288,train,-10.215734302997589,66,0.45196957094594836,-10.667703852057457,0.0010036487328761723,0.001
4288,val,-10.178396672010422,66,,,,0.001
4352,train,-10.16518922150135,67,0.4501953171566129,-10.615384489297867,0.0011344470140102203,0.001
4352,val,-10.29648545384407,67,,,,0.001
4416,train,-10.270816624164581,68,0.45104622608050704,-10.721862733364105,0.00086825134621904,0.001
4416,val,-10.203958049416542,68,,,,0.001
4480,train,-10.09467089176178,69,0.45006397459656,-10.544734925031662,0.001311071119744156,0.001
4480,val,-10.230854466557503,69,,,,0.001
4544,train,-10.215972855687141,70,0.4464087705127895,-10.662381783127785,0.0010169541883442434,0.001
4544,val,-10.257504940032959,70,,,,0.001
4608,train,-10.18337231874466,71,0.44578064884990454,-10.629152998328209,0.0011000260083164903,0.001
4608,val,-10.229628264904022,71,,,,0.001
4672,train,-10.254638969898224,72,0.4439634960144758,-10.698602497577667,0.0009264022255592863,0.001
4672,val,-10.172750517725945,72,,,,0.001
4736,train,-10.129159957170486,73,0.4443744793534279,-10.573534548282623,0.0012390721331030363,0.001
4736,val,-10.251906678080559,73,,,,0.001
4800,train,-10.14324127137661,74,0.44392499700188637,-10.587166234850883,0.0012049926299368963,0.001
4800,val,-10.145509272813797,74,,,,0.001
4864,train,-10.259971126914024,75,0.44143463717773557,-10.701405763626099,0.0009193939167744247,0.001
4864,val,-10.272271156311035,75,,,,0.001
4928,train,-10.205232694745064,76,0.43970199720934033,-10.644934684038162,0.001060571706148039,0.001
4928,val,-10.274115040898323,76,,,,0.001
4992,train,-10.260689288377762,77,0.43702936731278896,-10.69771870970726,0.0009286118020099821,0.001
4992,val,-10.265095934271812,77,,,,0.001
5056,train,-10.233669996261597,78,0.43756880005821586,-10.671238735318184,0.0009948111455742037,0.001
5056,val,-10.264498770236969,78,,,,0.001
5120,train,-10.228310331702232,79,0.43619423918426037,-10.664504662156105,0.0010116466501131072,0.001
5120,val,-10.2555633187294,79,,,,0.001
5184,train,-10.222197487950325,80,0.4344024839811027,-10.656599909067154,0.0010314084502169862,0.001
5184,val,-10.180820569396019,80,,,,0.001
5248,train,-10.187518924474716,81,0.43384074000641704,-10.621359586715698,0.0011195092001798912,0.001
5248,val,-10.076628148555756,81,,,,0.001
5312,train,-10.212875172495842,82,0.4328613970428705,-10.645736515522003,0.0010585668942439952,0.001
5312,val,-10.2617576867342,82,,,,0.001
5376,train,-10.314808949828148,83,0.4290892914868891,-10.743898302316666,0.0008131625709211221,0.001
5376,val,-10.267028480768204,83,,,,0.001
5440,train,-10.217730477452278,84,0.42840177146717906,-10.646132230758667,0.0010575777532721986,0.001
5440,val,-10.254690572619438,84,,,,0.001
5504,train,-10.285418167710304,85,0.4276262139901519,-10.713044330477715,0.0008902975232558674,0.001
5504,val,-10.248343735933304,85,,,,0.001
5568,train,-10.22911585867405,86,0.4264804548583925,-10.655596286058426,0.0010339177952118916,0.001
5568,val,-9.846546351909637,86,,,,0.001
5632,train,-10.23534081876278,87,0.4265221427194774,-10.661862954497337,0.0010182508258367307,0.001
5632,val,-10.273454338312149,87,,,,0.001
5696,train,-10.292345374822617,88,0.4251768561080098,-10.717522278428078,0.000879102654835151,0.001
5696,val,-10.284966692328453,88,,,,0.001
5760,train,-10.308313190937042,89,0.42128890100866556,-10.729601949453354,0.0008489032516081352,0.001
5760,val,-10.333819165825844,89,,,,0.001
5824,train,-10.11082811653614,90,0.4240681538358331,-10.534896180033684,0.001335667863713752,0.001
5824,val,-10.348411202430725,90,,,,0.001
5888,train,-10.334708034992218,91,0.42046808870509267,-10.755176097154617,0.0007849680923754931,0.001
5888,val,-10.372910872101784,91,,,,0.001
5952,train,-10.374058037996292,92,0.4179298570379615,-10.791988015174866,0.0006929385317562264,0.001
5952,val,-10.23672667145729,92,,,,0.001
6016,train,-10.275940760970116,93,0.4175456212833524,-10.693486332893372,0.000939192415899015,0.001
6016,val,-10.375058189034462,93,,,,0.001
6080,train,-10.165710240602493,94,0.41685657342895865,-10.58256682753563,0.0012164913732704008,0.001
6080,val,-10.28017546236515,94,,,,0.001
6144,train,-10.317700698971748,95,0.4153752592392266,-10.733075931668282,0.0008402185148952412,0.001
6144,val,-10.395322352647781,95,,,,0.001
6208,train,-10.258383840322495,96,0.41329299472272396,-10.671676889061928,0.00099371629403322,0.001
6208,val,-10.137677907943726,96,,,,0.001
6272,train,-10.297994539141655,97,0.4133848752826452,-10.711379438638687,0.0008944597921072273,0.001
6272,val,-10.239286243915558,97,,,,0.001
6336,train,-10.30967891216278,98,0.4119203113950789,-10.72159919142723,0.0008689103988217539,0.001
6336,val,-10.363964259624481,98,,,,0.001
6400,train,-10.302060306072235,99,0.41044643241912127,-10.712506845593452,0.0008916413362385356,0.001
6400,val,-10.174412935972214,99,,,,0.001
