step,phase,loss_total,epoch,kld_loss,nll_loss,mse_loss,lr
64,train,193.27150428295135,0,0.47900642023887485,192.79249930381775,0.509654195047915,0.001
128,train,64.7001793384552,1,1.4218818172812462,63.27829718589783,0.1858686642954126,0.001
192,train,36.70146098732948,2,1.4230090491473675,35.27845147252083,0.1158690465381369,0.001
