epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,26.659036472439766,0.41410815494600683,26.244928285479546,0.5525715034455061,0.001
1,5.9232579711824656,0.5465939794667065,5.376663910225034,0.13520619762130082,0.001
2,3.0325342854484916,0.5046590981073678,2.527875231578946,0.07823041826486588,0.001
3,2.255270728841424,0.44062125543132424,1.814649461186491,0.06396590289659798,0.001
4,1.805435466056224,0.41054531931877136,1.394890182389645,0.055570715747307986,0.001
5,1.1447662228019908,0.3906058697029948,0.754160369397141,0.042756118171382695,0.001
6,0.6093798322835937,0.38123399298638105,0.22814587131142616,0.032235827544354834,0.001
7,0.5622021751623834,0.3753260471858084,0.18687612598296255,0.031410432973643765,0.001
8,-0.03475563041865826,0.3445506365969777,-0.3793062516488135,0.020086785094463266,0.001
9,-0.1808704563882202,0.31268310034647584,-0.4935535218100995,0.017801838854211383,0.001
10,0.15083372255321592,0.273071376606822,-0.12223765207454562,0.02522815751217422,0.001
11,-0.20760429720394313,0.237350529525429,-0.44495481881313026,0.018773812807921786,0.001
12,-0.502052724827081,0.2367245948407799,-0.7387773338705301,0.01289736256148899,0.001
13,-0.4685449383687228,0.23390096239745617,-0.7024459042586386,0.013623991293570725,0.001
14,-0.5439059014897794,0.22941846353933215,-0.77332435362041,0.012206421666633105,0.001
15,-0.66450080787763,0.2252013625111431,-0.8897021929733455,0.009878865370410495,0.001
16,-0.5735379261896014,0.221196751575917,-0.7947346861474216,0.011778215714002727,0.001
17,-0.7598519567400217,0.22017537103965878,-0.9800273217260838,0.008072362332313787,0.001
18,-0.5835508762975223,0.21341252280399203,-0.7969634183682501,0.01173364124042564,0.001
19,-0.6849937165388837,0.21187995676882565,-0.8968736615497619,0.00973543593136128,0.001
20,0.2058947329642251,0.2095645717345178,-0.003669830271974206,0.027599514061876107,0.001
21,-0.16263383883051574,0.22574971104040742,-0.3883835463784635,0.019905239048966905,0.001
22,-0.8698517982847989,0.21299455361440778,-1.08284634584561,0.00601598180946894,0.001
23,-0.9242312321439385,0.2085343967191875,-1.1327656372450292,0.005017595773097128,0.001
24,-0.9383684312924743,0.2068644983228296,-1.1452329372987151,0.004768249897097121,0.001
25,-0.8094404675066471,0.20692847506143153,-1.0163689483888447,0.007345530033489922,0.001
26,-0.922817004378885,0.2033053336199373,-1.1261223331093788,0.005150461862285738,0.001
27,-0.8931721672415733,0.2040395534131676,-1.097211736952886,0.005728674164856784,0.001
28,-0.7662902197334915,0.20493677002377808,-0.9712269791634753,0.008248369185821502,0.001
29,-0.6039266674779356,0.1992503039073199,-0.8031769739463925,0.011609369732468622,0.001
30,-0.9771673330105841,0.20476408791728318,-1.181931416504085,0.004034280247651623,0.001
31,-0.961297030095011,0.20151857705786824,-1.1628156015649438,0.004416596475493861,0.001
32,-1.006854502018541,0.20172689040191472,-1.2085814010351896,0.0035012806620215997,0.001
33,-0.9458929500542581,0.20194116840139031,-1.1478341249749064,0.0047162263763311785,0.001
34,-0.9042558427900076,0.1978503898717463,-1.1021062452346087,0.005630783807646367,0.001
35,-0.5791220531973522,0.20032622548751533,-0.7794482843019068,0.012083943711331813,0.001
36,-0.9040948925539851,0.19863400072790682,-1.1027288874611259,0.005618330978904851,0.001
37,-0.9817722029983997,0.19775663153268397,-1.1795288417488337,0.004082331735844491,0.001
38,-1.0325433472171426,0.19949497655034065,-1.232038328424096,0.0030321420235850383,0.001
39,-1.0137002682313323,0.1977990025188774,-1.211499278433621,0.003442923241891549,0.001
40,-0.7751800066325814,0.19850707985460758,-0.9736870820634067,0.008199167228667648,0.001
41,0.41888112408923917,0.199915518052876,0.2189656124683097,0.032052222904894734,0.001
42,-0.8772185184061527,0.20287216361612082,-1.080090681090951,0.006071095158404205,0.001
43,-1.0322207110002637,0.20082639064639807,-1.233047105371952,0.0030119664606900187,0.001
44,-1.0476686861366034,0.2000925198663026,-1.2477612113580108,0.002717684545132215,0.001
45,-1.0619940590113401,0.19661602028645575,-1.2586100855842233,0.0025007067979458952,0.001
46,-1.060730129480362,0.20075767976231873,-1.2614878108724952,0.0024431524088868173,0.001
47,-1.0261849658563733,0.1966319812927395,-1.2228169459849596,0.0032165696793526877,0.001
48,-0.5992161587928422,0.1941851561423391,-0.7934013193007559,0.011804882735305,0.001
49,-0.7620458093006164,0.19460029271431267,-0.9566460949135944,0.008539986840332858,0.001
50,-0.9687321772798896,0.19392876606434584,-1.1626609526574612,0.004419689679707517,0.001
51,-1.0628802012652159,0.19527943106368184,-1.2581596234813333,0.002509715883206809,0.001
52,-1.0742988251149654,0.19715545768849552,-1.2714542848989367,0.0022438228534156224,0.001
53,-1.0757455974817276,0.19453955488279462,-1.2702851444482803,0.002267205532916705,0.001
54,-1.0508482391014695,0.19591170665808022,-1.246759945526719,0.0027377097540011164,0.001
55,-1.07088568713516,0.19349346472881734,-1.2643791493028402,0.002385325578870834,0.001
56,-1.0159335415810347,0.19395595253445208,-1.2098895106464624,0.0034751185194181744,0.001
57,-1.077273866161704,0.19361152709461749,-1.2708854102529585,0.0022552003429154865,0.001
58,-1.0756145315244794,0.19234553072601557,-1.2679600547999144,0.002313707149369293,0.001
59,1.59110730397515,0.2000773441977799,1.3910299794515595,0.05549351147237758,0.001
60,-0.59165637078695,0.20101381093263626,-0.7926701866090298,0.01181950536556542,0.001
61,-0.9746936932206154,0.19412390841171145,-1.1688176086172462,0.004296556617191527,0.001
62,-0.9590854682028294,0.19318061438389122,-1.152266084216535,0.004627586946298834,0.001
63,-1.0753230769187212,0.19248087471351027,-1.2678039520978928,0.0023168294446804794,0.001
64,-1.082829455845058,0.19229629170149565,-1.275125748012215,0.002170393576307106,0.001
65,-1.0861374055966735,0.19194664736278355,-1.2780840415507555,0.0021112276681378717,0.001
66,-1.08322670776397,0.19231238588690758,-1.2755390964448452,0.00216212648228975,0.001
67,-1.0860136980190873,0.19236143119633198,-1.2783751268871129,0.002105405847032671,0.001
68,-1.0848102765157819,0.19205238157883286,-1.2768626492470503,0.0021356554025260266,0.001
69,-1.0843011680990458,0.19285443425178528,-1.2771556111983955,0.002129796286681085,0.001
70,-1.0533631518483162,0.19204378686845303,-1.2454069410450757,0.0027647696206258843,0.001
71,-1.0693928310647607,0.1928681880235672,-1.2622610088437796,0.002427688323223265,0.001
72,-1.0832140725106,0.19137395289726555,-1.2745880419388413,0.002181147770897951,0.001
73,-1.0763472486287355,0.19052184093743563,-1.266869100742042,0.0023355265802820213,0.001
74,-1.0768761429935694,0.19187409873120487,-1.268750237300992,0.0022979038094490534,0.001
75,-0.9649141007103026,0.1937950630672276,-1.1587091824039817,0.0044987251621932955,0.001
76,-1.0556518607772887,0.1906693505588919,-1.2463212115690112,0.002746484182353015,0.001
77,-1.0991610940545797,0.19112822995521128,-1.2902893209829926,0.0018671219586394727,0.001
78,-1.096951455809176,0.19112896174192429,-1.2880804184824228,0.0019113000671495683,0.001
79,-1.0680697252973914,0.19261341029778123,-1.2606831602752209,0.0024592455083620735,0.001
80,-1.0797307547181845,0.18961100233718753,-1.2693417454138398,0.002286073344293982,0.001
81,-1.0849959999322891,0.19113165978342295,-1.2761276550590992,0.002150355334379128,0.001
82,-1.0209738570265472,0.18992618401534855,-1.2109000412747264,0.00345490774816426,0.001
83,-0.8205103636719286,0.19109919969923794,-1.0116095738485456,0.007440717359713744,0.001
84,-1.0786033887416124,0.1900983543600887,-1.268701751716435,0.002298873338077101,0.001
85,-1.0976858651265502,0.1892379866912961,-1.2869238518178463,0.0019344314277986996,0.001
86,-0.9849698049947619,0.1915912157855928,-1.1765610156580806,0.004141688199524651,0.001
87,-0.8069642120972276,0.1934510024730116,-1.000415212358348,0.007664604447199963,0.001
88,-0.9982580533251166,0.191133055370301,-1.1893911249935627,0.0038850864166306565,0.001
89,-1.099326953291893,0.18917461670935154,-1.2885015700012445,0.0019028769820579328,0.001
90,-1.0865718517452478,0.189754331484437,-1.2763261860236526,0.002146384689694969,0.001
91,-1.1002125954255462,0.1903009731322527,-1.2905135788023472,0.001862637031081249,0.001
92,-1.1066031120717525,0.18848511390388012,-1.2950882408767939,0.0017711437121761264,0.001
93,-1.0474749356508255,0.19055560883134604,-1.2380305286496878,0.0029122978758095996,0.001
94,-1.0922785084694624,0.18807157524861395,-1.2803500704467297,0.0020659069468820235,0.001
95,-1.076875202357769,0.18716113385744393,-1.2640363350510597,0.0023921817573864246,0.001
96,-1.0940122678875923,0.18794676382094622,-1.281959019601345,0.0020337277910584817,0.001
97,-0.7550287506019231,0.1893393243663013,-0.9443680793046951,0.00878554726477887,0.001
98,-0.9320698799565434,0.1891399489250034,-1.1212098337709904,0.005248712041066028,0.001
99,-1.079297182150185,0.18827161425724626,-1.2675688061863184,0.002321532625501277,0.001
