epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,26.666090548038483,0.3351902733556926,26.330900359898806,0.5542909516952932,0.001
1,4.495145196095109,0.5952049223706126,3.8999402644112706,0.10567171970615163,0.001
2,2.908051583915949,0.47458047326654196,2.433471166907111,0.07634233639691956,0.001
3,2.401497650309466,0.39406666764989495,2.007430932717398,0.06782153117819689,0.001
4,1.3392027427908033,0.34654084919020534,0.9926619247416966,0.047526151523925364,0.001
5,0.8252266114577651,0.3155658836476505,0.5096607035957277,0.037866125065193046,0.001
6,0.4912481342907995,0.28861324745230377,0.2026348856743425,0.03172560836537741,0.001
7,0.4346123291179538,0.27442686539143324,0.16018543811514974,0.030876618991896976,0.001
8,0.0585592333227396,0.2787690032273531,-0.2202098025009036,0.023268714190635365,0.001
9,0.006322808330878615,0.25786159094423056,-0.25153880938887596,0.02264213417947758,0.001
10,-0.19022462284192443,0.25285762874409556,-0.4430822585709393,0.01881126502121333,0.001
11,-0.17504435405135155,0.25407895422540605,-0.42912331293337047,0.019090443034656346,0.001
12,-0.2804126446135342,0.24995253258384764,-0.5303651872090995,0.017065605978132226,0.001
13,0.3258268309291452,0.2411825421731919,0.08464428421575576,0.029365796814090572,0.001
14,-0.41898296074941754,0.2529073148034513,-0.6718902327120304,0.014235105030820705,0.001
15,-0.6076387031935155,0.2363217764068395,-0.8439604742452502,0.010793699668283807,0.001
16,-0.5639712889678776,0.23991475556977093,-0.8038860508240759,0.011595187996135792,0.001
17,-0.6322242170572281,0.23025979730300605,-0.8624840006232262,0.010423229025036562,0.001
18,-0.6368255070410669,0.2327195608522743,-0.8695450755767524,0.010282007347996114,0.001
19,-0.6826752321794629,0.2288467639591545,-0.9115219973027706,0.009442469588975655,0.001
20,-0.645879624877125,0.22526627662591636,-0.8711459003388882,0.010249991344608134,0.001
21,-0.3827744359150529,0.2296550115570426,-0.61242944910191,0.0154243206125102,0.001
22,-0.6723982715047896,0.22213154495693743,-0.8945298295002431,0.009782312514289515,0.001
23,-0.82192571926862,0.2195619901176542,-1.0414877217262983,0.006843154216767289,0.001
24,-0.8321362440474331,0.21942100184969604,-1.0515572456642985,0.00664176373538794,0.001
25,-0.5020990024786443,0.21686152135953307,-0.7189605089370161,0.013293698972120183,0.001
26,-0.8850712301209569,0.22578670410439372,-1.1108579374849796,0.0054557500770897605,0.001
27,-0.9275563443079591,0.21441778144799173,-1.1419741264544427,0.0048334258535760455,0.001
28,-0.6277286805561744,0.2118826035875827,-0.8396112832706422,0.01088068343415216,0.001
29,0.335454600979574,0.21412853221409023,0.12132606096565723,0.030099431256530806,0.001
30,-0.8654676438309252,0.21328491042368114,-1.0787525549530983,0.006097857552958885,0.001
