epoch,total_loss,kld_loss,nll_loss,mse_loss,lr
0,17.568603243678808,1.2321649717632681,16.336438331753016,0.3544016993837431,0.001
1,3.3187853414565325,1.0951991816982627,2.223586156964302,0.0721446382231079,0.001
2,1.3568774886953179,0.7324951542541385,0.6243823313270696,0.04016055767715443,0.001
3,0.4119267800124362,0.6059873877093196,-0.194060604844708,0.023791698011336848,0.001
4,-0.03003942285431549,0.47127222456038,-0.5013116439804435,0.01764667677343823,0.001
5,-0.44111135869752616,0.40022950153797865,-0.8413408449850976,0.01084609204553999,0.001
6,-0.49128620501141995,0.3534346963278949,-0.8447209065780044,0.010778490955999587,0.001
7,-0.5763192791491747,0.3202104209922254,-0.8965297006070614,0.009742314850882394,0.001
8,-0.6513494604732841,0.30105545930564404,-0.9524049265310168,0.008624810368928593,0.001
9,-0.6882655465742573,0.28795189363881946,-0.9762174293864518,0.008148559976689285,0.001
10,-0.7990209439303726,0.27662894735112786,-1.075649875216186,0.006159911023132736,0.001
11,-0.759674487169832,0.2682376760058105,-1.027912144549191,0.007114665626431815,0.001
12,-0.7727834689430892,0.26232524449005723,-1.0351087083108723,0.006970734444621485,0.001
13,-0.7454006710322574,0.2593821310438216,-1.0047828052192926,0.007577252872579265,0.001
14,-0.8247411358170211,0.2533295291941613,-1.0780706638470292,0.006111495436925907,0.001
15,-0.9106740220449865,0.25260998331941664,-1.163284000940621,0.004407228494528681,0.001
16,-0.8990520494990051,0.24978784029372036,-1.1488398890942335,0.0046961110274423845,0.001
17,-0.8455690462142229,0.2447672188282013,-1.090336256660521,0.005866183455509599,0.001
18,-0.9234010446816683,0.24318697163835168,-1.1665880102664232,0.004341148345702095,0.001
19,-0.927254187874496,0.24658165127038956,-1.1738358484581113,0.00419619163221796,0.001
20,-0.8996675279922783,0.2412079214118421,-1.140875450335443,0.004855399703956209,0.001
21,-0.8508663410320878,0.23943370091728866,-1.0903000496327877,0.005866907824383816,0.001
22,-0.9499564310535789,0.23953337222337723,-1.189489801414311,0.003883112654875731,0.001
23,-0.8516484191641212,0.2394003919325769,-1.091048818663694,0.005851932382938685,0.001
24,-0.9362692292779684,0.23724427027627826,-1.1735134939663112,0.00420263863998116,0.001
25,-0.962611467577517,0.23692296515218914,-1.1995344180613756,0.0036822201018367196,0.001
26,-0.9841159554198384,0.2363789698574692,-1.2204949329607189,0.0032630101777613163,0.001
27,-0.8780105246696621,0.2360669623594731,-1.1140774785308167,0.005391358814449632,0.001
28,-0.699000548775075,0.23748012213036418,-0.9364806655794382,0.0089432955646771,0.001
29,-0.9967015869915485,0.23751633148640394,-1.2342179133556783,0.0029885501026001293,0.001
30,-1.0105306273326278,0.23463405785150826,-1.2451646882109344,0.0027696147590177134,0.001
31,-0.9870357098989189,0.23460137867368758,-1.221637090202421,0.003240166886826046,0.001
32,-0.9970090161077678,0.23368681129068136,-1.2306958311237395,0.003058991978832637,0.001
33,-0.9739227863028646,0.23361701425164938,-1.2075397996231914,0.003522112401697086,0.001
34,-0.9830133500508964,0.23427475593052804,-1.2172880927100778,0.0033271466691076057,0.001
35,-0.9468729132786393,0.23248714162036777,-1.179360058158636,0.004085707569174701,0.001
36,-1.021766691468656,0.23251554439775646,-1.254282240755856,0.0025872638798318803,0.001
37,-1.000324435532093,0.23404126870445907,-1.23436569981277,0.0029855944067094242,0.001
38,-1.0050990860909224,0.2311994640622288,-1.2362985536456108,0.0029469375531334663,0.001
39,-0.9959263359196484,0.2312725717201829,-1.2271989155560732,0.0031289303642552113,0.001
40,-0.9906618902459741,0.23188533098436892,-1.222547228448093,0.0032219639633694896,0.001
41,-1.0187649372965097,0.23078427859582007,-1.2495492231100798,0.002681924319404061,0.001
42,-1.002996097318828,0.23070851853117347,-1.2337046088650823,0.002998816153194639,0.001
43,-1.0141500141471624,0.23109384276904166,-1.245243854355067,0.0027680314688041108,0.001
44,-0.8964788331650198,0.2311353429686278,-1.127614175900817,0.0051206251519033685,0.001
45,-0.9777746321633458,0.23247260809876025,-1.2102472363039851,0.003467963804723695,0.001
46,-0.9210373051464558,0.23189584212377667,-1.152933156117797,0.004614245663105976,0.001
47,-0.9885598318651319,0.23093971679918468,-1.219499551691115,0.0032829175561346347,0.001
48,-1.0444143284112215,0.23033690894953907,-1.2747512347996235,0.002177883477997966,0.001
49,-0.991407654248178,0.2313066511414945,-1.2227143039926887,0.0032186223652388435,0.001
50,-1.0301626548171043,0.2298147203400731,-1.2599773760885,0.0024733609352551866,0.001
51,-1.0274633690714836,0.23113562213256955,-1.2585989888757467,0.0025009287310240325,0.001
52,-1.0343689238652587,0.2300104247406125,-1.264379344880581,0.0023853215570852626,0.001
53,-1.0082722026854753,0.2302238333504647,-1.2384960278868675,0.0029029878205619752,0.001
54,-1.0163521775975823,0.2295536044985056,-1.2459057923406363,0.002754792720224941,0.001
55,-0.9896590569987893,0.22960108565166593,-1.219260137528181,0.003287705787442974,0.001
56,-0.9521025791764259,0.2300909359473735,-1.182193523272872,0.004029038247608696,0.001
57,-1.0102475211024284,0.22934936196543276,-1.2395968846976757,0.002880970623664325,0.001
58,-0.9824235523119569,0.23040728038176894,-1.212830820120871,0.0034162918436777545,0.001
59,-0.9849229585379362,0.230699050007388,-1.2156220022588968,0.003360468477694667,0.001
60,-0.8372686483198777,0.23224568692967296,-1.0695143290795386,0.006282622154685669,0.001
