step,train_bce
50,0.693791
100,0.693708
150,0.692851
200,0.693016
250,0.692406
300,0.693154
350,0.69303
400,0.693118
450,0.693038
500,0.693463
550,0.693178
600,0.693086
650,0.695287
700,0.69321
750,0.693543
800,0.692746
850,0.693046
900,0.693171
950,0.69325
1000,0.693268
1050,0.693852
1100,0.693333
1150,0.693511
1200,0.693135
1250,0.692594
1300,0.693354
1350,0.693195
1400,0.692686
1450,0.69378
1500,0.693152
1550,0.693041
1600,0.693151
1650,0.693149
1700,0.693301
1750,0.692945
1800,0.693239
1850,0.692614
1900,0.693619
1950,0.693425
2000,0.69161
