step,train_bce
50,0.693004
100,0.694003
150,0.693169
200,0.693152
250,0.692774
300,0.692882
350,0.692939
400,0.693442
450,0.693251
500,0.689986
550,0.692158
600,0.692516
650,0.693056
700,0.693616
750,0.692697
800,0.693158
850,0.693262
900,0.692665
950,0.692866
1000,0.693427
1050,0.693151
1100,0.693074
1150,0.692539
1200,0.692792
1250,0.693118
1300,0.693226
1350,0.694014
1400,0.693388
1450,0.69311
1500,0.693037
1550,0.693844
1600,0.693148
1650,0.693113
1700,0.693075
1750,0.693442
1800,0.693122
1850,0.692969
1900,0.69339
1950,0.693432
2000,0.693271
