step,train_bce
50,0.695195
100,0.694192
150,0.692071
200,0.693301
250,0.693693
300,0.694126
350,0.693249
400,0.693766
450,0.693161
500,0.695081
550,0.694956
600,0.694476
650,0.692443
700,0.691354
750,0.690345
800,0.694159
850,0.693873
900,0.693482
950,0.692388
1000,0.693296
1050,0.692639
1100,0.69312
1150,0.694729
1200,0.69313
1250,0.693166
1300,0.693097
1350,0.693461
1400,0.69327
1450,0.693188
1500,0.694351
1550,0.693903
1600,0.694636
1650,0.693437
1700,0.693009
1750,0.692811
1800,0.693043
1850,0.693506
1900,0.695631
1950,0.692787
2000,0.69249
