step,train_bce
50,0.692924
100,0.692076
150,0.691104
200,0.692297
250,0.693026
300,0.692914
350,0.693141
400,0.691857
450,0.693727
500,0.692747
550,0.694846
600,0.693398
650,0.694762
700,0.693317
750,0.692191
800,0.693453
850,0.694286
900,0.694533
950,0.693205
1000,0.693268
1050,0.695948
1100,0.693132
1150,0.692146
1200,0.695497
1250,0.693125
1300,0.694551
1350,0.69336
1400,0.693127
1450,0.693123
1500,0.692969
1550,0.69283
1600,0.694111
1650,0.693062
1700,0.693025
1750,0.693233
1800,0.692665
1850,0.693181
1900,0.693077
1950,0.693272
2000,0.693203
