step,train_bce
50,0.692468
100,0.695016
150,0.693057
200,0.692364
250,0.694096
300,0.693063
350,0.692735
400,0.693447
450,0.691799
500,0.691345
550,0.693262
600,0.694596
650,0.692414
700,0.690877
750,0.69285
800,0.693061
850,0.693272
900,0.690591
950,0.693429
1000,0.69414
1050,0.693039
1100,0.693998
1150,0.693504
1200,0.69398
1250,0.693532
1300,0.693562
1350,0.692563
1400,0.692946
1450,0.693497
1500,0.693129
1550,0.69576
1600,0.693278
1650,0.693282
1700,0.693126
1750,0.693002
1800,0.692207
1850,0.69327
1900,0.693501
1950,0.693348
2000,0.693258
