step,train_bce
50,0.693036
100,0.694829
150,0.69326
200,0.694577
250,0.695284
300,0.6947
350,0.693686
400,0.690351
450,0.693026
500,0.694521
550,0.692555
600,0.693024
650,0.694617
700,0.69358
750,0.694452
800,0.69321
850,0.689753
900,0.691116
950,0.692968
1000,0.692946
1050,0.6922
1100,0.694022
1150,0.693511
1200,0.692816
1250,0.693559
1300,0.692576
1350,0.691863
1400,0.694208
1450,0.692766
1500,0.69074
1550,0.697657
1600,0.692667
1650,0.692108
1700,0.692453
1750,0.691397
1800,0.691298
1850,0.689722
1900,0.685764
1950,0.67731
2000,0.647258
