step,train_bce
50,0.694056
100,0.698632
150,0.693044
200,0.693224
250,0.69121
300,0.693146
350,0.693543
400,0.693987
450,0.692479
500,0.69316
550,0.693294
600,0.693027
650,0.692055
700,0.694771
750,0.693149
800,0.692845
850,0.693305
900,0.693329
950,0.692741
1000,0.693228
1050,0.692309
1100,0.693483
1150,0.692775
1200,0.693027
1250,0.692663
1300,0.693877
1350,0.693319
1400,0.692506
1450,0.692575
1500,0.694736
1550,0.693497
1600,0.692827
1650,0.693125
1700,0.693033
1750,0.690872
1800,0.695434
1850,0.693132
1900,0.693248
1950,0.693824
2000,0.691908
