step,train_bce
50,0.693557
100,0.693923
150,0.69396
200,0.694437
250,0.691602
300,0.695503
350,0.693226
400,0.694223
450,0.693092
500,0.693166
550,0.693548
600,0.692199
650,0.693034
700,0.69299
750,0.693071
800,0.693193
850,0.693084
900,0.696966
950,0.692066
1000,0.690734
1050,0.693967
1100,0.691437
1150,0.692679
1200,0.692744
1250,0.691837
1300,0.693981
1350,0.693124
1400,0.692756
1450,0.693888
1500,0.694733
1550,0.690649
1600,0.695269
1650,0.690267
1700,0.692499
1750,0.689028
1800,0.686013
1850,0.683121
1900,0.691264
1950,0.688906
2000,0.673067
