step,train_bce
50,0.694595
100,0.697708
150,0.693029
200,0.696005
250,0.695817
300,0.693797
350,0.693413
400,0.692683
450,0.69512
500,0.692544
550,0.693234
600,0.693241
650,0.693246
700,0.693117
750,0.692374
800,0.693552
850,0.693148
900,0.693139
950,0.693577
1000,0.694634
1050,0.693768
1100,0.692953
1150,0.692043
1200,0.693661
1250,0.69314
1300,0.695596
1350,0.693126
1400,0.69294
1450,0.693165
1500,0.694466
1550,0.693197
1600,0.693702
1650,0.694108
1700,0.69281
1750,0.693258
1800,0.693148
1850,0.6919
1900,0.693218
1950,0.693911
2000,0.693254
